,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,65.2,52.7,1012.7,13.2,8.4,17.1,78.1,55.0,1
4644,4644,4644,4644,4644,4644,4644,4644,4644,4644,64.6,55.8,1006.4,9.5,9.7,14.0,72.0,60.1,2
4645,4645,4645,4645,4645,4645,4645,4645,4645,4645,66.0,56.9,1001.7,11.8,5.7,15.0,80.1,55.0,2
4646,4646,4646,4646,4646,4646,4646,4646,4646,4646,59.7,52.2,1009.7,13.2,7.5,12.0,75.0,54.0,2
4647,4647,4647,4647,4647,4647,4647,4647,4647,4647,49.5,44.0,1017.7,7.2,6.2,12.0,55.9,46.9,2
4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,49.2,41.3,1020.3,10.7,5.4,10.1,57.0,45.0,2
4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,53.3,43.1,1023.2,12.1,3.6,7.0,64.0,42.1,1
4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,56.3,46.1,1016.7,13.3,5.5,15.0,71.1,44.1,1
4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,58.5,46.4,1020.0,14.0,7.0,12.0,66.9,54.0,1
4652,4652,4652,4652,4652,4652,4652,4652,4652,4652,48.4,34.3,1028.9,12.5,4.7,12.0,63.0,37.0,1
4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,58.6,48.3,1012.4,9.6,9.3,17.1,69.1,50.0,2
4654,4654,4654,4654,4654,4654,4654,4654,4654,4654,52.6,47.8,1009.3,7.0,10.0,17.1,69.1,42.1,2
4655,4655,4655,4655,4655,4655,4655,4655,4655,4655,41.8,32.5,1025.3,11.7,1.2,8.0,54.0,33.1,1
4656,4656,4656,4656,4656,4656,4656,4656,4656,4656,49.2,36.0,1028.2,12.5,1.0,7.0,66.9,37.9,1
4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,54.7,38.5,1021.2,13.5,1.6,8.0,70.0,42.1,1
4658,4658,4658,4658,4658,4658,4658,4658,4658,4658,57.0,42.0,1016.4,11.4,3.4,12.0,78.1,43.0,1
4659,4659,4659,4659,4659,4659,4659,4659,4659,4659,62.4,46.2,1011.4,13.0,1.1,5.1,82.0,48.9,1
4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,64.2,47.1,1011.2,14.8,6.2,17.1,77.0,50.0,1
4661,4661,4661,4661,4661,4661,4661,4661,4661,4661,64.4,48.8,1008.4,13.4,10.8,15.9,75.9,54.0,1
4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,64.1,54.7,1009.8,11.7,6.4,10.1,72.0,59.0,1
4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,50.7,44.1,1017.5,10.0,5.2,8.9,57.9,46.9,2
4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,66.3,61.6,1010.3,7.1,9.1,19.0,75.0,55.9,2
4665,4665,4665,4665,4665,4665,4665,4665,4665,4665,62.6,47.7,1008.9,13.3,9.2,14.0,75.9,54.0,2
4666,4666,4666,4666,4666,4666,4666,4666,4666,4666,60.7,51.6,1017.1,11.6,2.0,10.1,69.1,53.1,1
4667,4667,4667,4667,4667,4667,4667,4667,4667,4667,56.1,45.5,1022.0,10.6,6.2,10.1,66.0,46.9,1
4668,4668,4668,4668,4668,4668,4668,4668,4668,4668,52.6,40.2,1031.0,12.0,2.3,6.0,60.1,46.0,1
4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,55.6,42.1,1029.0,11.9,2.1,8.0,75.0,43.0,1
4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,61.8,46.0,1018.8,14.3,2.7,12.0,80.1,48.0,1
4671,4671,4671,4671,4671,4671,4671,4671,4671,4671,64.5,46.5,1008.1,13.3,4.8,15.0,82.9,48.9,1
4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,53.0,38.8,1012.8,13.2,6.7,10.1,75.9,45.0,2
4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,42.7,31.8,1022.3,12.6,3.4,8.9,53.1,34.0,1
4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,43.3,28.4,1022.2,11.4,1.3,4.1,60.1,28.9,1
4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,51.6,30.9,1020.4,13.3,3.1,10.1,68.0,41.0,1
4676,4676,4676,4676,4676,4676,4676,4676,4676,4676,57.8,44.3,1012.0,12.6,8.3,18.1,73.9,48.9,1
4677,4677,4677,4677,4677,4677,4677,4677,4677,4677,50.6,34.0,1014.3,12.2,6.0,18.1,63.0,36.0,2
4678,4678,4678,4678,4678,4678,4678,4678,4678,4678,51.2,36.2,1012.5,14.3,4.1,10.1,62.1,43.0,1
4679,4679,4679,4679,4679,4679,4679,4679,4679,4679,48.1,29.7,1021.7,12.9,8.5,15.0,55.9,37.9,1
4680,4680,4680,4680,4680,4680,4680,4680,4680,4680,44.3,24.6,1029.9,13.9,3.3,12.0,63.0,28.9,1
4681,4681,4681,4681,4681,4681,4681,4681,4681,4681,53.6,32.9,1014.9,12.2,13.1,20.0,61.0,46.9,1
4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,57.9,47.6,1003.5,10.3,8.5,14.0,68.0,50.0,1
4683,4683,4683,4683,4683,4683,4683,4683,4683,4683,64.7,57.3,1004.8,8.4,9.4,14.0,69.1,55.9,2
4684,4684,4684,4684,4684,4684,4684,4684,4684,4684,49.7,44.8,1019.6,6.1,5.4,8.9,57.0,45.0,2
4685,4685,4685,4685,4685,4685,4685,4685,4685,4685,49.4,41.5,1018.2,10.4,2.8,8.9,61.0,42.1,1
4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,55.5,50.3,1005.6,8.5,4.4,11.1,64.9,50.0,2
4687,4687,4687,4687,4687,4687,4687,4687,4687,4687,58.9,51.8,989.2,10.0,12.6,21.0,66.9,28.9,2
4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,30.5,14.8,1011.4,12.6,8.9,18.1,44.1,23.0,1
4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,39.3,24.3,1015.8,13.3,9.3,18.1,48.9,33.1,1
4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,29.2,17.7,1031.9,13.3,7.7,15.0,35.1,23.0,1
4691,4691,4691,4691,4691,4691,4691,4691,4691,4691,33.1,17.9,1035.5,13.0,5.6,10.1,43.0,23.0,1
4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,39.5,23.5,1027.8,12.9,7.6,14.0,50.0,33.1,1
4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,32.3,17.7,1031.5,12.8,4.0,8.0,45.0,21.9,1
4694,4694,4694,4694,4694,4694,4694,4694,4694,4694,40.6,25.5,1018.2,12.8,1.3,4.1,59.0,30.0,1
4695,4695,4695,4695,4695,4695,4695,4695,4695,4695,44.6,32.9,1013.2,11.7,1.6,6.0,63.0,32.0,1
4696,4696,4696,4696,4696,4696,4696,4696,4696,4696,49.7,40.6,1008.8,11.5,4.4,13.0,61.0,41.0,1
4697,4697,4697,4697,4697,4697,4697,4697,4697,4697,51.2,39.7,1009.1,11.5,6.8,13.0,57.9,41.0,1
4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,39.9,28.3,1025.1,12.0,10.8,18.1,52.0,35.1,2
4699,4699,4699,4699,4699,4699,4699,4699,4699,4699,31.2,23.3,1029.7,9.8,2.6,7.0,46.0,19.0,1
4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,35.3,31.9,1020.0,6.2,3.6,10.1,39.9,30.0,2
4701,4701,4701,4701,4701,4701,4701,4701,4701,4701,34.5,32.5,1017.4,8.3,14.6,22.0,39.9,30.9,2
4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,25.5,19.8,1029.0,12.9,3.0,6.0,34.0,18.0,1
4703,4703,4703,4703,4703,4703,4703,4703,4703,4703,25.3,20.0,1026.8,10.2,2.2,5.1,30.9,19.9,1
4704,4704,4704,4704,4704,4704,4704,4704,4704,4704,28.4,22.2,1022.3,9.7,2.1,10.1,32.0,25.0,1
4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,31.5,25.1,1024.0,10.7,3.8,6.0,35.1,25.0,1
4706,4706,4706,4706,4706,4706,4706,4706,4706,4706,37.5,33.9,1017.4,6.2,8.4,14.0,43.0,34.0,2
4707,4707,4707,4707,4707,4707,4707,4707,4707,4707,39.9,36.5,1007.6,5.9,7.2,12.0,44.1,37.0,2
4708,4708,4708,4708,4708,4708,4708,4708,4708,4708,35.7,28.5,1009.2,10.2,3.4,13.0,51.1,27.0,1
4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,39.9,31.7,1018.2,13.9,5.2,14.0,55.9,30.9,1
4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,46.2,38.2,1014.8,13.2,3.7,6.0,57.9,39.0,1
4711,4711,4711,4711,4711,4711,4711,4711,4711,4711,40.4,36.8,1017.5,7.5,5.1,12.0,50.0,35.1,1
4712,4712,4712,4712,4712,4712,4712,4712,4712,4712,32.9,25.0,1032.2,9.3,6.6,10.1,35.1,32.0,1
4713,4713,4713,4713,4713,4713,4713,4713,4713,4713,28.4,22.6,1031.1,9.0,3.0,7.0,36.0,21.9,1
4714,4714,4714,4714,4714,4714,4714,4714,4714,4714,35.6,31.2,1024.2,8.0,5.4,12.0,44.1,30.9,1
4715,4715,4715,4715,4715,4715,4715,4715,4715,4715,38.3,34.1,1019.2,6.2,7.4,10.1,41.0,36.0,2
4716,4716,4716,4716,4716,4716,4716,4716,4716,4716,40.1,36.1,1015.9,7.7,4.0,8.0,48.0,34.0,1
4717,4717,4717,4717,4717,4717,4717,4717,4717,4717,38.1,36.5,1019.7,1.6,2.4,7.0,42.1,34.0,1
4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,44.3,42.5,1013.0,1.9,6.1,10.1,57.0,37.9,2
4719,4719,4719,4719,4719,4719,4719,4719,4719,4719,45.5,35.9,1008.8,12.2,8.2,15.9,57.9,35.1,1
4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,33.1,19.6,1018.6,13.3,4.2,12.0,52.0,19.0,1
4721,4721,4721,4721,4721,4721,4721,4721,4721,4721,40.2,26.8,1013.5,13.0,7.2,17.1,48.0,33.1,1
4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,28.8,13.5,1026.5,12.9,4.0,10.1,37.9,19.0,1
4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,30.2,18.1,1021.6,10.3,5.9,14.0,37.0,25.0,1
4724,4724,4724,4724,4724,4724,4724,4724,4724,4724,26.8,23.2,1014.1,4.4,7.5,19.0,30.0,14.0,1
4725,4725,4725,4725,4725,4725,4725,4725,4725,4725,7.0,-0.9,1025.3,9.0,10.0,13.0,12.0,1.9,1
4726,4726,4726,4726,4726,4726,4726,4726,4726,4726,6.3,0.0,1029.0,3.7,7.2,10.1,7.0,5.0,1
4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4.9,-2.3,1018.5,8.5,9.9,14.0,8.1,-0.9,1
4728,4728,4728,4728,4728,4728,4728,4728,4728,4728,-1.7,-11.1,1025.7,13.3,3.5,12.0,16.0,-13.0,1
4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,7.5,-0.4,1024.6,10.4,3.6,10.1,14.0,-0.9,1
4730,4730,4730,4730,4730,4730,4730,4730,4730,4730,4.7,-1.6,1035.6,12.1,3.3,7.0,12.9,0.0,1
4731,4731,4731,4731,4731,4731,4731,4731,4731,4731,15.5,11.4,1022.1,7.0,1.2,6.0,26.1,7.0,2
4732,4732,4732,4732,4732,4732,4732,4732,4732,4732,24.0,21.7,1009.3,2.1,1.5,6.0,28.9,17.1,2
4733,4733,4733,4733,4733,4733,4733,4733,4733,4733,24.3,22.4,1007.0,0.7,5.3,10.1,28.0,18.0,1
4734,4734,4734,4734,4734,4734,4734,4734,4734,4734,17.3,12.3,1015.9,5.5,7.3,12.0,28.0,7.0,2
4735,4735,4735,4735,4735,4735,4735,4735,4735,4735,1.2,-4.2,1025.5,9.3,3.7,10.1,17.1,-9.0,1
4736,4736,4736,4736,4736,4736,4736,4736,4736,4736,10.6,6.5,1020.0,7.6,2.6,7.0,19.9,3.0,1
4737,4737,4737,4737,4737,4737,4737,4737,4737,4737,21.2,17.9,1014.4,2.8,6.2,14.0,32.0,12.9,1
4738,4738,4738,4738,4738,4738,4738,4738,4738,4738,14.3,8.3,1021.2,6.8,7.6,15.9,18.0,10.9,1
4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,18.0,13.0,1028.3,7.4,4.3,8.0,19.9,16.0,1
4740,4740,4740,4740,4740,4740,4740,4740,4740,4740,17.9,13.9,1018.1,7.6,4.7,8.9,33.1,9.0,1
4741,4741,4741,4741,4741,4741,4741,4741,4741,4741,29.5,22.1,1013.7,11.5,3.4,7.0,35.1,25.0,1
4742,4742,4742,4742,4742,4742,4742,4742,4742,4742,15.9,10.1,1020.3,13.4,3.3,10.1,28.9,6.1,1
4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,10.2,1.0,1022.1,11.6,7.1,14.0,19.0,0.0,1
4744,4744,4744,4744,4744,4744,4744,4744,4744,4744,7.7,1.0,1020.4,13.5,4.6,8.9,14.0,1.0,1
4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,6.1,0.6,1019.5,11.5,3.4,12.0,21.9,-6.0,1
4746,4746,4746,4746,4746,4746,4746,4746,4746,4746,25.7,19.5,1024.5,11.8,8.3,13.0,28.0,21.0,2
4747,4747,4747,4747,4747,4747,4747,4747,4747,4747,28.0,21.6,1027.8,13.0,8.4,17.1,39.0,21.9,1
4748,4748,4748,4748,4748,4748,4748,4748,4748,4748,30.9,24.5,1017.9,13.0,4.2,7.0,41.0,21.0,1
4749,4749,4749,4749,4749,4749,4749,4749,4749,4749,31.9,25.2,1010.8,13.7,3.0,8.0,43.0,23.0,1
4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,32.8,27.8,1007.7,11.5,1.9,7.0,39.0,28.0,1
4751,4751,4751,4751,4751,4751,4751,4751,4751,4751,16.4,9.3,1022.3,7.2,17.1,22.0,36.0,8.1,1
4752,4752,4752,4752,4752,4752,4752,4752,4752,4752,12.6,7.1,1018.8,8.7,8.5,20.0,19.9,9.0,1
4753,4753,4753,4753,4753,4753,4753,4753,4753,4753,23.7,18.0,1004.1,7.4,10.9,19.0,30.0,19.0,2
4754,4754,4754,4754,4754,4754,4754,4754,4754,4754,15.3,5.9,1016.6,12.7,13.9,21.0,30.0,5.0,1
4755,4755,4755,4755,4755,4755,4755,4755,4755,4755,-2.0,-14.6,1036.1,9.1,15.5,20.0,3.9,-6.0,1
4756,4756,4756,4756,4756,4756,4756,4756,4756,4756,-3.3,-15.0,1047.8,10.5,12.4,15.9,1.9,-7.1,1
4757,4757,4757,4757,4757,4757,4757,4757,4757,4757,1.5,-8.5,1035.2,12.0,4.4,14.0,21.9,-9.9,1
4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,27.4,18.8,1018.4,11.9,3.6,8.0,37.0,21.9,1
4759,4759,4759,4759,4759,4759,4759,4759,4759,4759,28.2,20.4,1010.4,13.2,9.4,20.0,36.0,23.0,1
4760,4760,4760,4760,4760,4760,4760,4760,4760,4760,24.0,17.3,1016.1,11.6,9.6,13.0,34.0,17.1,1
4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,10.1,3.7,1025.1,12.9,3.4,13.0,23.0,1.0,1
4762,4762,4762,4762,4762,4762,4762,4762,4762,4762,12.4,4.2,1031.7,13.2,5.1,10.1,21.0,1.9,1
4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,5.2,-4.4,1037.5,14.0,7.4,14.0,19.0,-2.0,1
4764,4764,4764,4764,4764,4764,4764,4764,4764,4764,0.7,-8.1,1037.0,5.8,9.7,12.0,3.0,-0.9,1
4765,4765,4765,4765,4765,4765,4765,4765,4765,4765,-0.2,-8.9,1032.1,4.5,8.9,12.0,1.9,-4.0,1
4766,4766,4766,4766,4766,4766,4766,4766,4766,4766,-6.7,-15.8,1031.0,8.3,3.2,10.1,1.0,-17.0,1
4767,4767,4767,4767,4767,4767,4767,4767,4767,4767,5.3,-2.7,1022.3,6.2,7.5,12.0,8.1,1.0,1
4768,4768,4768,4768,4768,4768,4768,4768,4768,4768,2.0,-9.2,1029.4,12.9,5.8,12.0,12.9,-5.1,1
4769,4769,4769,4769,4769,4769,4769,4769,4769,4769,8.9,-1.4,1027.7,13.2,3.8,11.1,28.0,-4.0,1
4770,4770,4770,4770,4770,4770,4770,4770,4770,4770,20.4,11.2,1014.4,14.7,2.5,8.0,39.0,7.0,1
4771,4771,4771,4771,4771,4771,4771,4771,4771,4771,27.2,20.2,1013.5,11.9,2.1,6.0,39.0,15.1,1
4772,4772,4772,4772,4772,4772,4772,4772,4772,4772,34.5,28.7,1010.4,7.6,4.5,11.1,41.0,32.0,2
4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,20.4,9.4,1030.1,12.9,6.6,11.1,34.0,10.9,1
4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,22.7,16.5,1028.4,12.6,3.2,8.0,37.0,14.0,1
4775,4775,4775,4775,4775,4775,4775,4775,4775,4775,35.6,28.5,1023.0,12.8,3.8,8.9,45.0,28.9,1
4776,4776,4776,4776,4776,4776,4776,4776,4776,4776,28.9,21.4,1025.5,12.8,6.3,11.1,41.0,14.0,1
4777,4777,4777,4777,4777,4777,4777,4777,4777,4777,23.1,17.1,1023.9,11.6,6.2,10.1,42.1,12.9,1
4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,30.1,25.5,1017.6,8.8,4.0,10.1,37.9,24.1,1
4779,4779,4779,4779,4779,4779,4779,4779,4779,4779,35.3,30.5,1016.5,5.2,5.7,10.1,50.0,28.0,1
4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,39.4,34.4,1015.5,11.3,0.7,4.1,53.1,30.9,1
4781,4781,4781,4781,4781,4781,4781,4781,4781,4781,45.5,36.6,1005.6,13.3,5.7,20.0,57.0,37.9,1
4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,21.4,9.8,1024.0,13.5,15.5,20.0,42.1,15.1,1
4783,4783,4783,4783,4783,4783,4783,4783,4783,4783,8.6,-5.8,1031.2,14.9,6.4,11.1,16.0,1.0,1
4784,4784,4784,4784,4784,4784,4784,4784,4784,4784,18.5,9.0,1019.9,12.8,3.6,6.0,32.0,12.0,1
4785,4785,4785,4785,4785,4785,4785,4785,4785,4785,23.9,15.8,1016.5,11.7,6.7,8.9,30.0,18.0,2
4786,4786,4786,4786,4786,4786,4786,4786,4786,4786,29.6,27.0,1013.9,2.8,2.7,6.0,30.9,28.0,2
4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,29.0,26.3,1021.7,2.1,6.0,13.0,36.0,26.1,1
4788,4788,4788,4788,4788,4788,4788,4788,4788,4788,40.0,35.2,1012.1,6.4,4.2,10.1,57.9,32.0,1
4789,4789,4789,4789,4789,4789,4789,4789,4789,4789,35.6,33.5,1015.3,3.9,5.4,12.0,48.9,30.9,1
4790,4790,4790,4790,4790,4790,4790,4790,4790,4790,35.2,33.0,1010.3,3.7,7.3,15.0,42.1,33.1,2
4791,4791,4791,4791,4791,4791,4791,4791,4791,4791,36.0,30.9,1019.0,12.4,3.5,11.1,45.0,28.0,1
4792,4792,4792,4792,4792,4792,4792,4792,4792,4792,37.7,35.2,1016.4,4.9,3.1,8.0,48.0,33.1,2
4793,4793,4793,4793,4793,4793,4793,4793,4793,4793,32.7,25.9,1019.1,11.1,5.3,10.1,46.9,28.0,1
4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,30.4,26.4,1016.9,4.9,10.7,14.0,33.1,28.0,2
4795,4795,4795,4795,4795,4795,4795,4795,4795,4795,32.6,31.0,1005.2,2.7,9.7,17.1,35.1,27.0,2
4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,21.1,14.8,1020.0,10.5,10.2,17.1,26.1,17.1,1
4797,4797,4797,4797,4797,4797,4797,4797,4797,4797,21.3,16.7,1026.2,9.3,4.8,14.0,25.0,18.0,1
4798,4798,4798,4798,4798,4798,4798,4798,4798,4798,23.1,19.2,1009.6,5.0,10.8,15.9,26.1,16.0,2
4799,4799,4799,4799,4799,4799,4799,4799,4799,4799,8.6,1.9,1010.6,12.1,6.0,13.0,25.0,-4.0,1
4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,23.6,14.3,1012.5,12.1,7.1,11.1,28.0,18.0,1
4801,4801,4801,4801,4801,4801,4801,4801,4801,4801,18.0,13.4,1023.9,5.7,6.8,10.1,21.9,12.9,1
4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,11.3,6.7,1023.6,8.9,4.6,11.1,15.1,8.1,2
4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,10.4,4.0,1022.2,7.4,10.5,14.0,17.1,5.0,1
4804,4804,4804,4804,4804,4804,4804,4804,4804,4804,-1.5,-9.3,1030.1,9.8,8.4,12.0,6.1,-6.0,1
4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,-4.8,-16.5,1036.9,12.6,5.2,12.0,5.0,-16.1,1
4806,4806,4806,4806,4806,4806,4806,4806,4806,4806,-2.2,-14.1,1038.7,13.0,6.0,15.0,12.9,-11.9,1
4807,4807,4807,4807,4807,4807,4807,4807,4807,4807,12.2,2.1,1028.3,12.9,8.9,12.0,26.1,3.9,1
4808,4808,4808,4808,4808,4808,4808,4808,4808,4808,23.4,17.3,1014.9,10.1,8.4,14.0,28.9,19.0,1
4809,4809,4809,4809,4809,4809,4809,4809,4809,4809,15.0,10.6,1013.7,4.0,15.7,24.1,28.9,8.1,1
4810,4810,4810,4810,4810,4810,4810,4810,4810,4810,13.8,7.6,1028.1,8.0,13.1,22.9,17.1,10.0,1
4811,4811,4811,4811,4811,4811,4811,4811,4811,4811,8.8,2.6,1031.7,8.3,2.4,11.1,23.0,-2.9,1
4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,20.8,12.9,1022.8,10.3,6.5,15.9,33.1,12.0,1
4813,4813,4813,4813,4813,4813,4813,4813,4813,4813,33.8,30.6,1006.5,4.8,9.1,14.0,37.0,32.0,2
4814,4814,4814,4814,4814,4814,4814,4814,4814,4814,33.1,28.0,1009.3,4.4,5.4,8.9,35.1,32.0,1
4815,4815,4815,4815,4815,4815,4815,4815,4815,4815,32.3,29.1,1011.6,2.8,7.6,11.1,34.0,30.9,2
4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,37.1,36.7,996.6,1.7,8.0,14.0,42.1,34.0,2
4817,4817,4817,4817,4817,4817,4817,4817,4817,4817,32.2,29.0,999.2,4.5,14.7,20.0,35.1,30.0,2
4818,4818,4818,4818,4818,4818,4818,4818,4818,4818,24.5,19.0,1014.0,6.9,17.7,22.0,30.0,21.0,1
4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,20.2,12.2,1022.8,11.3,10.4,15.9,24.1,16.0,1
4820,4820,4820,4820,4820,4820,4820,4820,4820,4820,20.0,13.7,1023.0,10.9,6.0,11.1,25.0,15.1,1
4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,19.7,13.6,1027.2,11.4,3.6,7.0,30.9,10.0,1
4822,4822,4822,4822,4822,4822,4822,4822,4822,4822,28.0,21.9,1031.7,9.6,2.5,8.9,42.1,19.0,1
4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,39.3,30.6,1021.8,11.8,6.6,10.1,52.0,34.0,1
4824,4824,4824,4824,4824,4824,4824,4824,4824,4824,40.0,33.1,1012.1,8.5,2.0,7.0,55.0,28.9,1
4825,4825,4825,4825,4825,4825,4825,4825,4825,4825,37.7,30.8,1008.0,10.0,5.9,12.0,48.0,34.0,1
4826,4826,4826,4826,4826,4826,4826,4826,4826,4826,35.8,27.6,1011.1,9.1,5.9,11.1,46.0,27.0,1
4827,4827,4827,4827,4827,4827,4827,4827,4827,4827,37.8,30.8,1015.0,10.1,4.3,7.0,52.0,30.0,1
4828,4828,4828,4828,4828,4828,4828,4828,4828,4828,42.0,34.4,1016.6,8.9,5.2,13.0,55.0,32.0,1
4829,4829,4829,4829,4829,4829,4829,4829,4829,4829,44.3,35.8,1015.4,7.2,9.2,13.0,54.0,37.9,2
4830,4830,4830,4830,4830,4830,4830,4830,4830,4830,44.3,36.8,1018.9,3.2,5.2,8.0,55.0,35.1,1
4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,43.3,36.5,1021.8,3.2,2.6,10.1,62.1,36.0,2
4832,4832,4832,4832,4832,4832,4832,4832,4832,4832,53.9,38.8,1018.6,10.2,5.6,20.0,73.0,37.0,1
4833,4833,4833,4833,4833,4833,4833,4833,4833,4833,58.4,42.3,1004.4,13.1,5.0,12.0,75.9,43.0,1
4834,4834,4834,4834,4834,4834,4834,4834,4834,4834,41.3,31.2,1014.2,12.7,11.2,15.0,48.9,35.1,2
4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,37.2,24.3,1022.4,12.3,4.9,12.0,48.9,25.0,1
4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,38.5,29.7,1015.9,11.0,6.6,15.9,48.0,34.0,2
4837,4837,4837,4837,4837,4837,4837,4837,4837,4837,32.5,25.0,1015.9,8.6,14.2,22.0,37.0,28.9,1
4838,4838,4838,4838,4838,4838,4838,4838,4838,4838,31.2,19.5,1029.7,12.4,3.3,6.0,42.1,21.0,1
4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,37.6,22.2,1028.3,14.2,6.3,13.0,48.9,30.0,2
4840,4840,4840,4840,4840,4840,4840,4840,4840,4840,46.0,32.9,1024.0,13.0,3.8,8.9,55.0,37.9,1
4841,4841,4841,4841,4841,4841,4841,4841,4841,4841,43.4,27.9,1022.7,12.8,1.1,8.0,61.0,28.0,1
4842,4842,4842,4842,4842,4842,4842,4842,4842,4842,48.4,30.7,1018.7,12.8,5.8,17.1,59.0,37.9,1
4843,4843,4843,4843,4843,4843,4843,4843,4843,4843,45.5,27.8,1013.9,14.9,6.9,18.1,63.0,30.9,1
4844,4844,4844,4844,4844,4844,4844,4844,4844,4844,41.7,30.8,1000.4,11.9,14.7,22.9,60.1,33.1,2
4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,39.0,25.8,1011.0,14.3,3.6,14.0,60.1,27.0,1
4846,4846,4846,4846,4846,4846,4846,4846,4846,4846,49.0,36.6,1016.1,13.4,5.0,10.1,59.0,37.9,2
4847,4847,4847,4847,4847,4847,4847,4847,4847,4847,48.4,36.7,1018.1,11.9,4.5,10.1,60.1,39.0,2
4848,4848,4848,4848,4848,4848,4848,4848,4848,4848,40.9,28.6,1019.5,11.1,15.0,24.1,57.0,33.1,2
4849,4849,4849,4849,4849,4849,4849,4849,4849,4849,36.5,20.0,1024.9,13.3,6.1,17.1,53.1,24.1,1
4850,4850,4850,4850,4850,4850,4850,4850,4850,4850,46.7,28.7,1021.0,13.1,6.0,12.0,55.9,37.0,2
4851,4851,4851,4851,4851,4851,4851,4851,4851,4851,37.2,18.2,1029.5,13.0,6.9,11.1,52.0,24.1,1
4852,4852,4852,4852,4852,4852,4852,4852,4852,4852,43.0,22.5,1025.3,13.9,7.7,18.1,57.0,30.9,1
4853,4853,4853,4853,4853,4853,4853,4853,4853,4853,49.7,28.2,1023.3,13.5,5.6,11.1,68.0,33.1,1
4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,56.8,29.5,1024.1,14.0,4.1,12.0,73.9,41.0,1
