,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NO2(GT)
2943,2943,2943,2943,2943,2943,2943,2943,0.6,884.25,73.0,3.959876432723153,708.5,43.0,1026.5,1441.75,556.25,25.700000286102,37.89999961853,1.2333982490063622,54.0
2944,2944,2944,2944,2944,2944,2944,2944,0.6,907.25,73.0,4.567570831187788,741.25,44.0,983.25,1486.25,572.75,27.874999523163,33.64999961853,1.243331984183734,57.0
2945,2945,2945,2945,2945,2945,2945,2945,0.6,846.0,73.0,3.857015773299712,702.75,35.0,1033.5,1379.5,513.5,28.950000286102,28.275000095367,1.1116381355891265,54.0
2946,2946,2946,2946,2946,2946,2946,2946,0.5,827.25,73.0,3.755311504247508,697.0,32.0,1069.75,1371.0,477.5,29.5,25.85000038147,1.0489145971487204,46.0
2947,2947,2947,2947,2947,2947,2947,2947,0.4,803.75,73.0,2.7526586895578395,636.25,21.0,1185.0,1320.75,424.0,31.849999904633,22.349999904633,1.0366114681316887,36.0
2948,2948,2948,2948,2948,2948,2948,2948,0.2,774.5,66.0,2.4960995565192428,619.25,10.0,1253.5,1272.0,386.0,32.249999046326,20.0,0.9487718607360666,19.0
2949,2949,2949,2949,2949,2949,2949,2949,0.4,802.0,73.0,2.979889504234208,650.75,22.0,1205.75,1281.5,402.5,32.375,19.299999713898,0.922028366212352,34.0
2950,2950,2950,2950,2950,2950,2950,2950,0.6,843.5,73.0,4.7458694818484775,750.5,46.0,1063.5,1326.5,461.5,33.02499961853,17.674999713898,0.8757758531149998,63.0
2951,2951,2951,2951,2951,2951,2951,2951,0.9,880.5,73.0,5.036181443461722,765.25,66.0,1029.25,1359.25,488.5,31.999999046326,19.825000286102,0.9273147687431345,86.0
2952,2952,2952,2952,2952,2952,2952,2952,0.7,877.25,73.0,4.458206702990225,735.5,49.0,1076.75,1346.75,462.75,29.574999809265,24.125,0.9831363834674774,65.0
2953,2953,2953,2953,2953,2953,2953,2953,1.2,931.0,76.5,7.664791387485363,885.25,86.0,892.0,1466.75,584.5,26.949999809265,27.074999809265,0.9480227633161712,101.0
2954,2954,2954,2954,2954,2954,2954,2954,1.6,1010.5,112.5,9.711401368340608,966.75,111.0,818.0,1565.25,748.25,25.275000095367,30.925000190735,0.9815350950892836,116.0
2955,2955,2955,2955,2955,2955,2955,2955,1.8,1035.25,130.0,11.019055904913763,1015.0,143.0,756.5,1651.0,939.75,24.174999713898,35.925000190735,1.0683649048735375,124.0
2956,2956,2956,2956,2956,2956,2956,2956,2.4,1152.75,150.0,11.774165410493625,1041.75,184.0,732.5,1699.5,1021.75,23.174999713898,43.199999809265,1.2103789298388574,136.0
2957,2957,2957,2957,2957,2957,2957,2957,1.5,1019.5,101.5,8.744106167164562,929.25,134.0,805.0,1614.5,928.75,22.700000286102,43.925000190735,1.196169111914549,108.0
2958,2958,2958,2958,2958,2958,2958,2958,0.9,954.25,73.0,7.522326710746406,879.25,78.0,837.0,1550.0,833.5,21.624999523163,44.049999237061,1.1243826959385197,82.0
2959,2959,2959,2959,2959,2959,2959,2959,0.8,902.5,73.0,5.743678765887553,799.75,50.0,911.25,1477.75,750.75,20.700000286102,46.39999961853,1.1197772942146391,68.0
2960,2960,2960,2960,2960,2960,2960,2960,0.2,778.75,53.5,1.9518462020878005,580.5,13.0,1204.0,1322.75,504.5,21.175000190735,46.224999427795,1.1481962738007905,22.0
2961,2961,2961,2961,2961,2961,2961,2961,0.1,761.25,79.5,1.4451454370417751,540.0,104.25,1268.5,1303.25,486.0,22.650000095367,42.325000762939,1.1491447950418578,86.05000000000001
2962,2962,2962,2962,2962,2962,2962,2962,0.6499999999999999,779.5,60.5,1.7917691381845675,568.25,24.0,1199.75,1330.5,501.0,19.924999713898,51.275000572205,1.1803090066974116,34.0
2963,2963,2963,2963,2963,2963,2963,2963,0.5,835.0,73.0,3.3183308378132934,671.5,43.0,1052.75,1423.0,627.75,20.0,51.75,1.1967165871108578,43.0
2964,2964,2964,2964,2964,2964,2964,2964,1.4,1003.75,72.5,9.397164889581603,954.75,146.0,757.75,1670.5,1042.5,18.474999427795,57.35000038147,1.2076228328661682,84.0
2965,2965,2965,2965,2965,2965,2965,2965,3.3,1271.75,285.5,21.128691785644097,1327.5,333.0,567.25,2084.75,1463.0,19.625,54.325000762939,1.2277670786964898,108.0
2966,2966,2966,2966,2966,2966,2966,2966,3.6,1172.75,285.5,17.2461700813682,1217.25,298.0,625.0,1945.0,1357.75,21.324999809265,49.675001144409,1.245157042065839,112.0
2967,2967,2967,2967,2967,2967,2967,2967,1.7,985.5,113.0,8.54961206733408,921.5,178.0,819.75,1585.75,970.5,21.674999713898,46.349999427795,1.186670358995316,104.0
2968,2968,2968,2968,2968,2968,2968,2968,1.5,942.0,113.0,6.827184440761592,849.25,177.0,907.0,1495.5,893.5,23.375,39.400000572205,1.1171844051267654,107.0
2969,2969,2969,2969,2969,2969,2969,2969,1.6,957.0,113.0,7.427984010652609,875.25,172.0,891.25,1524.5,871.0,25.72500038147,33.02499961853,1.0763295815512877,102.0
2970,2970,2970,2970,2970,2970,2970,2970,2.1,1024.25,113.0,12.076377763385809,1052.25,183.0,778.75,1689.5,952.25,28.549999713898,27.275000095367,1.047892798846359,104.0
2971,2971,2971,2971,2971,2971,2971,2971,2.1,962.25,108.0,9.612729263697018,963.0,164.0,835.25,1592.25,842.5,27.025000572205,27.89999961853,0.9811903512836756,96.0
2972,2972,2972,2972,2972,2972,2972,2972,1.6,958.0,131.5,7.369277782824489,872.75,122.0,868.0,1549.75,749.5,24.175000190735,36.875000953674,1.0966167792016848,80.0
2973,2973,2973,2973,2973,2973,2973,2973,1.3,932.75,144.0,6.412912052758098,830.75,105.0,888.25,1514.0,709.5,25.950000286102,34.85000038147,1.1509207314022545,72.0
2974,2974,2974,2974,2974,2974,2974,2974,1.6,942.0,127.5,8.301413416761816,911.5,144.0,841.5,1550.5,814.0,24.825000286102,33.075000286102,1.0222447426582733,106.0
2975,2975,2975,2975,2975,2975,2975,2975,3.1,1072.75,164.0,14.0038857484108,1116.75,220.0,693.25,1762.25,1052.25,24.049999713898,36.27499961853,1.070789561208534,119.0
2976,2976,2976,2976,2976,2976,2976,2976,3.3,1085.75,182.5,15.323861661259553,1158.75,207.0,685.5,1782.0,1060.25,23.574999809265,35.499999046326,1.0186875323025368,119.0
2977,2977,2977,2977,2977,2977,2977,2977,3.4,1091.0,164.0,15.387978763390306,1160.75,210.0,682.0,1796.75,1152.75,23.624999523163,35.724999427795,1.0282051735541666,128.0
2978,2978,2978,2978,2978,2978,2978,2978,2.8,979.5,112.5,10.859535166937013,1009.25,175.0,786.0,1625.0,985.75,23.349999904633,34.5,0.9767855695300692,112.0
2979,2979,2979,2979,2979,2979,2979,2979,1.5,903.5,112.5,7.463303030999023,876.75,117.0,890.0,1487.75,780.5,22.474999904633,36.775000572205,0.9880215012217566,95.0
2980,2980,2980,2980,2980,2980,2980,2980,1.3,865.0,76.5,5.181562928768256,772.5,93.0,991.0,1413.5,652.75,21.300000190735,38.700000762939,0.9685893003078028,85.0
2981,2981,2981,2981,2981,2981,2981,2981,1.6,898.25,112.5,7.148008335517996,863.25,118.0,910.5,1493.25,776.5,20.85000038147,39.400000572205,0.9595546612921882,101.0
2982,2982,2982,2982,2982,2982,2982,2982,1.5,945.25,192.5,7.617176567782048,883.25,132.0,837.25,1562.75,1014.5,19.849999904633,47.699998855591,1.092990782814505,94.0
2983,2983,2983,2983,2983,2983,2983,2983,1.0,853.75,76.5,5.001353896939433,763.5,88.0,932.25,1475.75,922.25,19.299999713898,51.39999961853,1.1387347772957577,76.0
2984,2984,2984,2984,2984,2984,2984,2984,0.5,750.75,73.0,2.0425361955350976,587.25,43.0,1165.0,1352.75,678.25,18.375,53.375,1.1170000048088042,50.0
2985,2985,2985,2985,2985,2985,2985,2985,0.4,722.75,79.5,1.4863605619161424,543.5,104.25,1274.0,1314.5,583.75,18.825000286102,51.125,1.1000335297554575,86.05000000000001
2986,2986,2986,2986,2986,2986,2986,2986,0.6,753.75,73.0,2.5034923538874008,619.75,44.0,1101.5,1372.25,724.5,16.349999666214,59.849999427795,1.1042246613957096,51.0
2987,2987,2987,2987,2987,2987,2987,2987,0.7,758.33333333333,73.0,3.2878047846726752,669.66666666667,50.0,1070.3333333333,1365.3333333333,687.66666666667,16.566666285197,56.833333333333,1.0628892405866854,42.0
2988,2988,2988,2988,2988,2988,2988,2988,1.3,873.0,144.0,7.31661206728073,870.5,101.0,871.0,1528.25,886.5,16.249999761581,57.35000038147,1.0514885461844166,62.0
2989,2989,2989,2989,2989,2989,2989,2989,4.0,1175.75,285.5,23.79513496743392,1398.25,339.0,566.75,2119.75,1494.0,17.299999713898,54.300000190735,1.0630660097425912,111.0
2990,2990,2990,2990,2990,2990,2990,2990,5.0,1257.25,285.5,27.647514822119327,1494.75,379.0,523.5,2244.75,1646.5,19.224999904633,48.75,1.075062328177628,129.0
2991,2991,2991,2991,2991,2991,2991,2991,3.6,1136.5,285.5,16.65268532275731,1199.5,321.0,647.75,1820.75,1489.0,21.700000286102,42.35000038147,1.0858996227986486,135.0
2992,2992,2992,2992,2992,2992,2992,2992,2.8,1063.5,289.0,14.282465834661188,1125.75,272.0,711.25,1656.25,1360.5,26.400000095367,29.89999961853,1.0138373049339509,139.0
2993,2993,2993,2993,2993,2993,2993,2993,2.6,1026.0,285.5,13.31770051337886,1094.25,278.0,768.5,1628.75,1223.5,31.349999427795,19.14999961853,0.8634344442736279,134.0
2994,2994,2994,2994,2994,2994,2994,2994,2.7,985.75,289.0,14.500754620232732,1132.75,253.0,772.75,1618.5,1174.0,33.675000190735,15.400000095367,0.7912863890638397,141.0
2995,2995,2995,2995,2995,2995,2995,2995,2.3,907.5,146.0,11.475224454288908,1031.25,187.0,856.5,1468.75,900.5,34.474999427795,13.325000047684,0.7158291767267702,112.0
2996,2996,2996,2996,2996,2996,2996,2996,2.0,888.0,127.5,10.79738414281125,1007.0,149.0,869.5,1447.5,794.25,33.750000476837,13.899999856949,0.7172064262747223,105.0
2997,2997,2997,2997,2997,2997,2997,2997,1.3,842.5,144.0,6.385320090079159,829.5,89.0,995.25,1338.5,576.5,30.099999904633,19.425000190735,0.8157362136849515,72.0
2998,2998,2998,2998,2998,2998,2998,2998,1.7,905.0,192.5,8.775650731240786,930.5,124.0,875.5,1460.25,775.75,28.27499961853,21.300000190735,0.805443893695596,90.0
2999,2999,2999,2999,2999,2999,2999,2999,2.8,1023.0,182.5,14.313563500912604,1126.75,206.0,760.0,1635.25,981.5,31.875,18.349999904633,0.8522899918152408,126.0
3000,3000,3000,3000,3000,3000,3000,3000,3.8,1125.0,201.5,19.370544598978416,1278.75,241.0,661.5,1840.0,1255.75,31.950000762939,20.075000286102,0.9363642144477994,154.0
3001,3001,3001,3001,3001,3001,3001,3001,4.9,1210.75,285.5,27.14486956999846,1482.5,303.0,586.0,2091.5,1483.0,28.949999809265,24.14999961853,0.949462766518565,173.0
3002,3002,3002,3002,3002,3002,3002,3002,4.3,1140.25,285.5,19.716958666054,1288.5,294.0,633.75,1884.0,1389.75,27.275000095367,27.099999904633,0.967031590621584,162.0
3003,3003,3003,3003,3003,3003,3003,3003,2.6,1029.25,184.5,13.628473245617029,1104.5,203.0,736.5,1665.5,1194.75,26.049999713898,28.549999713898,0.9484122066100248,128.0
3004,3004,3004,3004,3004,3004,3004,3004,2.4,980.75,112.5,12.127063681879465,1054.0,176.0,767.5,1592.0,1134.5,25.174999713898,28.550000190735,0.9008252469402892,120.0
3005,3005,3005,3005,3005,3005,3005,3005,1.9,970.75,127.5,10.991241944664454,1014.0,155.0,787.75,1585.0,1115.25,24.325000286102,31.050000190735,0.9316487847427748,111.0
3006,3006,3006,3006,3006,3006,3006,3006,1.4,927.0,131.5,8.750411205541294,929.5,108.0,840.0,1522.25,1026.25,23.550000190735,33.799999237061,0.968460093903669,89.0
3007,3007,3007,3007,3007,3007,3007,3007,1.1,867.75,73.0,6.742317799023325,845.5,72.0,925.0,1448.0,836.0,23.049999713898,33.825000286102,0.9406487232526768,69.0
3008,3008,3008,3008,3008,3008,3008,3008,0.9,862.75,73.0,6.259051060090584,823.75,65.0,904.5,1468.5,925.25,22.174999713898,38.375,1.0125707675969065,70.0
3009,3009,3009,3009,3009,3009,3009,3009,0.7,820.0,79.5,4.09577297636083,716.0,29.0,994.25,1380.25,932.75,20.39999961853,42.550000190735,1.008280723949446,42.0
3010,3010,3010,3010,3010,3010,3010,3010,0.5,777.0,73.0,2.884931454505132,644.75,39.0,1075.5,1334.0,781.0,20.500000476837,42.324999809265,1.0090777002891065,59.0
3011,3011,3011,3011,3011,3011,3011,3011,0.8,855.25,73.0,4.971583761462568,762.0,79.0,941.75,1444.0,958.5,18.775000095367,48.974999427795,1.050531725079609,73.0
3012,3012,3012,3012,3012,3012,3012,3012,1.3,959.75,72.5,9.863532129621102,972.5,140.0,769.25,1615.75,1155.25,18.799999713898,49.449999809265,1.0623558313023482,89.0
3013,3013,3013,3013,3013,3013,3013,3013,4.7,1310.0,434.0,27.544614921582617,1492.25,427.0,526.75,2194.25,1685.5,19.925000190735,46.52499961853,1.0709678610325362,142.0
3014,3014,3014,3014,3014,3014,3014,3014,4.6,1339.25,285.5,30.43367677171354,1561.0,366.0,497.75,2357.0,1791.0,22.14999961853,41.675000190735,1.097991117948522,145.0
3015,3015,3015,3015,3015,3015,3015,3015,3.7,1211.0,285.5,19.761559943817087,1289.75,311.0,605.75,1913.0,1642.75,24.0,36.375,1.0705538370960923,156.0
3016,3016,3016,3016,3016,3016,3016,3016,2.8,1067.5,289.0,15.702182283122928,1170.5,275.0,711.0,1716.5,1360.25,30.174999713898,22.800000190735,0.9615747482508494,148.0
3017,3017,3017,3017,3017,3017,3017,3017,1.8,932.0,146.0,11.319946086587374,1025.75,195.0,851.0,1523.25,943.75,33.400000572205,17.050000190735,0.8627195449079026,122.0
3018,3018,3018,3018,3018,3018,3018,3018,1.9,949.25,127.5,12.550508140328832,1068.5,144.0,819.25,1547.25,904.75,35.125,15.049999952316,0.8381268948145792,106.0
3019,3019,3019,3019,3019,3019,3019,3019,2.0,943.75,97.0,11.867358322901142,1045.0,162.0,828.75,1525.25,883.75,34.050000190735,16.025000095367,0.8407833972196471,106.0
3020,3020,3020,3020,3020,3020,3020,3020,2.0,965.5,150.0,14.43824238050227,1130.75,200.0,799.75,1612.25,967.5,35.674999237061,13.649999856949,0.7835754015298938,127.0
3021,3021,3021,3021,3021,3021,3021,3021,2.1,940.0,112.5,12.374538402775087,1062.5,176.0,847.5,1539.0,929.25,35.349999427795,13.775000095367,0.7767124784961241,113.0
3022,3022,3022,3022,3022,3022,3022,3022,2.1,933.5,184.5,11.738405416264689,1040.5,203.0,864.5,1495.5,935.5,32.250000953674,16.749999523163,0.7945964960743567,136.0
3023,3023,3023,3023,3023,3023,3023,3023,3.2,1052.0,201.5,18.424945508834465,1251.75,237.0,738.75,1729.25,1106.5,36.0,13.300000190735,0.7772539316732575,153.0
3024,3024,3024,3024,3024,3024,3024,3024,4.0,1108.5,289.0,22.865995939119948,1374.0,263.0,676.25,1794.75,1224.75,35.75,13.650000095367,0.7868170429093178,172.0
3025,3025,3025,3025,3025,3025,3025,3025,4.6,1168.75,285.5,25.04527628172083,1430.25,300.0,635.75,1900.75,1371.75,32.275000572205,18.424999952316,0.87528717309075,190.0
3026,3026,3026,3026,3026,3026,3026,3026,3.0,1092.75,184.5,15.460246884230616,1163.0,189.0,716.75,1704.5,1138.75,29.675000190735,24.999999523163,1.024646792895026,160.0
3027,3027,3027,3027,3027,3027,3027,3027,2.9,1084.25,184.5,16.66098269486679,1199.75,185.0,685.75,1753.0,1505.0,27.75,26.575000286102,0.9748282016053512,159.0
3028,3028,3028,3028,3028,3028,3028,3028,1.9,969.75,130.0,11.228614928035205,1022.5,134.0,787.0,1552.0,1073.5,26.349999904633,27.324999809265,0.9238175955464236,123.0
3029,3029,3029,3029,3029,3029,3029,3029,1.4,950.5,76.5,8.991436424812344,939.0,96.0,848.75,1488.0,868.0,25.250000476837,30.000000476837,0.9507736444642492,101.0
3030,3030,3030,3030,3030,3030,3030,3030,2.1,1038.25,101.5,12.09085021877653,1052.75,122.0,743.5,1630.5,1095.25,24.0,34.900000572205,1.0271430797863887,116.0
3031,3031,3031,3031,3031,3031,3031,3031,1.2,949.75,73.0,8.92773812560085,936.5,64.0,802.25,1566.0,989.25,23.400000095367,38.625,1.096845647732128,80.0
3032,3032,3032,3032,3032,3032,3032,3032,0.6,831.0,73.0,3.720208003769157,695.0,30.0,1033.0,1354.75,657.75,23.525000095367,38.349999427795,1.0971920946865077,51.0
3033,3033,3033,3033,3033,3033,3033,3033,0.4,813.0,79.5,3.0600205820759325,655.75,104.25,1070.0,1331.75,602.75,22.025000095367,42.625,1.1145949457208495,86.05000000000001
3034,3034,3034,3034,3034,3034,3034,3034,0.6499999999999999,796.5,57.5,2.52201510848968,621.0,23.0,1104.5,1303.25,562.0,21.625,43.97500038147,1.122468371488581,37.0
3035,3035,3035,3035,3035,3035,3035,3035,0.4,823.5,73.0,3.12477702038371,659.75,36.0,1032.5,1341.5,618.0,21.425000667572,45.574999809265,1.149322909292338,46.0
3036,3036,3036,3036,3036,3036,3036,3036,0.7,879.25,73.0,5.664861806391042,796.0,58.0,912.25,1454.0,746.75,21.075000286102,47.14999961853,1.1640920447317726,64.0
3037,3037,3037,3037,3037,3037,3037,3037,2.3,1132.0,97.0,15.564888908802702,1166.25,168.0,652.25,1827.25,1228.75,21.325000286102,48.35000038147,1.2119445155585795,108.0
3038,3038,3038,3038,3038,3038,3038,3038,4.0,1291.0,285.5,25.18366354028219,1433.75,306.0,526.25,2238.75,1493.5,22.89999961853,47.925000190735,1.320841244259702,151.0
3039,3039,3039,3039,3039,3039,3039,3039,2.8,1192.5,201.5,15.355905945517009,1159.75,231.0,630.0,1926.5,1281.25,24.400000095367,45.52499961853,1.37205961097786,153.0
3040,3040,3040,3040,3040,3040,3040,3040,1.6,1056.5,127.5,8.369357194834848,914.25,157.0,796.0,1664.5,953.5,27.60000038147,38.0,1.3818415949452096,116.0
3041,3041,3041,3041,3041,3041,3041,3041,1.6,1026.5,130.0,7.9894928266871235,898.75,132.0,822.25,1562.75,810.25,31.099999904633,29.64999961853,1.3180480029977124,116.0
3042,3042,3042,3042,3042,3042,3042,3042,2.0,1084.25,130.0,12.054682937785309,1051.5,136.0,736.25,1677.0,881.5,33.424999237061,24.699999809265,1.2515517690739033,130.0
3043,3043,3043,3043,3043,3043,3043,3043,2.0,1031.5,130.0,12.609399984135925,1070.5,127.0,742.25,1619.25,840.0,35.724999427795,18.875,1.0865019276998444,131.0
3044,3044,3044,3044,3044,3044,3044,3044,1.7,977.0,130.0,10.550302795333629,998.0,125.0,809.75,1553.5,742.75,36.224998474121,18.125000476837,1.0723935067526758,131.0
3045,3045,3045,3045,3045,3045,3045,3045,2.0,1038.75,130.0,12.572578807441328,1069.25,138.0,773.0,1646.25,880.25,37.075000762939,17.650000095367,1.0940018825933666,135.0
3046,3046,3046,3046,3046,3046,3046,3046,2.2,1056.0,172.0,14.313563500912604,1126.75,163.0,734.25,1693.5,928.0,36.474999427795,18.14999961853,1.0886910391284572,152.0
3047,3047,3047,3047,3047,3047,3047,3047,3.2,1164.25,201.5,20.32721190634612,1305.5,259.0,648.25,1885.5,1217.5,35.525000572205,19.125,1.088832637779635,198.0
3048,3048,3048,3048,3048,3048,3048,3048,3.6,1124.25,201.5,20.45383564824016,1309.0,236.0,654.5,1845.25,1169.75,33.650000572205,20.025000572205,1.027495326187952,183.0
3049,3049,3049,3049,3049,3049,3049,3049,3.8,1152.0,201.5,22.1490618802482,1355.0,245.0,628.25,1878.75,1620.25,30.5,22.724999904633,0.9763359465814386,175.0
3050,3050,3050,3050,3050,3050,3050,3050,4.8,1222.5,285.5,23.8241224844565,1399.0,344.0,592.25,1940.0,1508.0,28.699999809265,26.174999713898,1.014367113087152,193.0
3051,3051,3051,3051,3051,3051,3051,3051,2.8,1057.6666666667,184.5,14.696846905473556,1139.0,188.0,696.0,1699.3333333333,1318.0,26.733332951864,28.866666793823,0.9980592525658198,140.0
3052,3052,3052,3052,3052,3052,3052,3052,2.6,1049.0,130.0,15.100351352212376,1151.75,149.0,692.75,1730.25,1188.75,25.675000190735,31.64999961853,1.0284883838141057,128.0
3053,3053,3053,3053,3053,3053,3053,3053,1.9,1010.0,112.5,10.769810294579814,1006.0,102.0,778.5,1589.25,999.5,24.474999904633,35.699999809265,1.080743628122288,100.0
3054,3054,3054,3054,3054,3054,3054,3054,1.7,980.75,76.5,10.1977220663889,985.0,99.0,779.25,1571.5,1019.75,24.275000095367,36.275000572205,1.0851985782896494,97.0
3055,3055,3055,3055,3055,3055,3055,3055,1.0,885.75,73.0,6.484888375798436,834.0,48.0,904.0,1439.5,767.0,23.824999809265,36.900000572205,1.0747543725264248,67.0
3056,3056,3056,3056,3056,3056,3056,3056,0.7,821.25,73.0,3.915012606226969,706.0,36.0,1020.75,1360.0,674.0,23.674999713898,37.27499961853,1.0760183620711428,58.0
3057,3057,3057,3057,3057,3057,3057,3057,0.5,784.0,79.5,2.818464253455941,640.5,104.25,1113.5,1319.25,587.5,22.199999809265,40.60000038147,1.0728937224450603,86.05000000000001
3058,3058,3058,3058,3058,3058,3058,3058,0.4,770.5,73.0,2.117726231154335,592.75,30.0,1154.75,1291.0,544.5,21.60000038147,42.22500038147,1.0761720574878288,45.0
3059,3059,3059,3059,3059,3059,3059,3059,0.6,819.0,73.0,3.4148505243554346,677.25,56.0,1048.0,1378.5,685.0,20.275000572205,46.77499961853,1.0999831309624448,62.0
3060,3060,3060,3060,3060,3060,3060,3060,0.7,835.75,73.0,4.682892421913301,747.25,51.0,961.0,1384.25,701.75,20.724999904633,45.874999046326,1.1087917533249705,59.0
3061,3061,3061,3061,3061,3061,3061,3061,2.4,1114.25,113.0,15.815633162146003,1174.0,172.0,667.0,1818.75,1187.75,20.549999713898,47.749999046326,1.1418871259080092,102.0
3062,3062,3062,3062,3062,3062,3062,3062,4.4,1318.5,285.5,26.61575640173954,1469.5,316.0,519.75,2275.5,1588.5,22.400000095367,46.625,1.2470241760725096,154.0
3063,3063,3063,3063,3063,3063,3063,3063,3.1,1210.75,289.0,14.807148739274531,1142.5,269.0,632.25,1860.25,1331.25,24.199999809265,48.525000572205,1.4452177422363042,157.0
3064,3064,3064,3064,3064,3064,3064,3064,2.0,1050.75,184.5,9.2739987056744,950.0,196.0,801.5,1592.5,1039.75,28.750000476837,33.0,1.2825482939387016,138.0
3065,3065,3065,3065,3065,3065,3065,3065,2.1,1107.75,211.5,11.975277581182963,1048.75,206.0,748.5,1701.0,1137.25,32.775000572205,25.22500038147,1.232474351558191,142.0
3066,3066,3066,3066,3066,3066,3066,3066,2.1,1013.5,172.0,10.92183820793345,1011.5,156.0,795.0,1548.0,851.25,34.424999237061,19.875,1.064741496386637,125.0
3067,3067,3067,3067,3067,3067,3067,3067,2.1,1003.0,101.5,11.924863429687202,1047.0,120.0,768.5,1578.25,782.25,36.52499961853,16.700000047684,1.0044624880162931,120.0
3068,3068,3068,3068,3068,3068,3068,3068,2.2,1021.0,172.0,13.24989150784934,1092.0,161.0,764.0,1606.0,907.5,37.52499961853,14.325000286102,0.9099464105141256,150.0
3069,3069,3069,3069,3069,3069,3069,3069,1.6,986.25,101.5,8.92773812560085,936.5,114.0,833.0,1472.75,805.75,38.000000953674,15.525000095367,1.011949370283073,120.0
3070,3070,3070,3070,3070,3070,3070,3070,2.4,1097.75,184.5,12.995057360004209,1083.5,191.0,753.5,1647.5,985.25,38.125000953674,16.5,1.0828152615818325,173.0
3071,3071,3071,3071,3071,3071,3071,3071,3.3,1157.25,201.5,18.191703938587548,1245.0,236.0,664.5,1782.0,1211.25,37.300000190735,17.275000095367,1.0839747998722802,187.0
3072,3072,3072,3072,3072,3072,3072,3072,4.0,1190.0,289.0,23.66005888778677,1394.75,287.0,606.25,1914.25,1411.25,35.925000190735,17.724999427795,1.0315908382763943,206.0
3073,3073,3073,3073,3073,3073,3073,3073,4.1,1183.25,289.0,21.62703708737063,1341.0,266.0,627.75,1880.5,1395.25,32.449999809265,21.474999904633,1.030272337498475,187.0
3074,3074,3074,3074,3074,3074,3074,3074,4.2,1230.75,289.0,21.60849157827296,1340.5,274.0,626.0,1936.75,1577.5,30.325000286102,25.575000286102,1.0878777338412045,170.0
3075,3075,3075,3075,3075,3075,3075,3075,2.9,1102.0,184.5,16.487108109675482,1194.5,196.0,689.5,1762.0,1324.5,28.525000095367,27.799999713898,1.0665235997905322,149.0
3076,3076,3076,3076,3076,3076,3076,3076,2.3,1040.5,130.0,12.308823018501508,1060.25,144.0,747.5,1629.0,1185.0,26.949999809265,30.47500038147,1.067072734154411,124.0
3077,3077,3077,3077,3077,3077,3077,3077,2.2,1089.5,130.0,13.575198217297782,1102.75,142.0,694.75,1685.5,1235.25,25.724999904633,33.5,1.0918104583711654,119.0
3078,3078,3078,3078,3078,3078,3078,3078,2.1,1073.75,101.5,12.823867281040249,1077.75,124.0,684.75,1672.75,1316.5,24.650000095367,36.949999809265,1.1302430257358556,108.0
3079,3079,3079,3079,3079,3079,3079,3079,1.6,977.0,76.5,9.416675483049591,955.5,93.0,764.5,1581.0,1114.25,23.64999961853,39.22500038147,1.1306229729806627,93.0
3080,3080,3080,3080,3080,3080,3080,3080,1.2,949.0,73.0,8.270607965023949,910.25,71.0,815.5,1552.0,1015.0,22.200000286102,42.999999046326,1.1363160081967851,77.0
3081,3081,3081,3081,3081,3081,3081,3081,1.2,912.0,73.0,6.657904148776321,841.75,111.4,863.0,1489.25,1015.0,21.150000095367,45.775000572205,1.135296617936607,85.95
3082,3082,3082,3082,3082,3082,3082,3082,0.9,863.0,73.0,4.649130358347195,745.5,56.0,918.75,1415.0,960.75,21.275000095367,45.89999961853,1.1470535719149728,76.0
3083,3083,3083,3083,3083,3083,3083,3083,0.6,834.0,73.0,3.607094002427365,688.5,46.0,988.0,1367.0,795.75,21.64999961853,45.02499961853,1.1510073004444976,58.0
3084,3084,3084,3084,3084,3084,3084,3084,0.7,864.75,73.0,5.016267371189959,764.25,51.0,916.5,1430.0,826.25,21.27499961853,46.450000762939,1.1607982177410243,63.0
3085,3085,3085,3085,3085,3085,3085,3085,1.3,973.75,76.5,8.221420840094932,908.25,83.0,793.0,1546.25,1056.5,21.074999809265,46.924999237061,1.1585369495820648,75.0
3086,3086,3086,3086,3086,3086,3086,3086,2.0,1079.25,112.5,10.714752803704044,1004.0,175.0,713.0,1628.0,1301.75,22.75,42.950000762939,1.1731311491026886,111.0
3087,3087,3087,3087,3087,3087,3087,3087,1.9,1083.5,130.0,10.319190917231056,989.5,148.0,733.5,1633.0,1283.5,25.049999713898,38.25,1.1980125257013654,116.0
3088,3088,3088,3088,3088,3088,3088,3088,2.2,1106.5,172.0,12.875866141999705,1079.5,167.0,714.25,1675.25,1347.75,30.949999809265,26.85000038147,1.1834598375599945,138.0
3089,3089,3089,3089,3089,3089,3089,3089,1.9,1040.0,101.5,11.02601407721886,1015.25,120.0,775.25,1542.5,1024.75,35.10000038147,19.175000190735,1.0663718901867527,117.0
3090,3090,3090,3090,3090,3090,3090,3090,1.5,1019.25,73.0,8.332267681511919,912.75,78.0,839.5,1427.5,758.5,36.875,17.249999761581,1.0575968036360277,94.0
