,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,nswprice,nswdemand,vicprice,vicdemand,transfer,class
3684,3684,3684,3684,3684,3684,3684,3684,3684,3684,3684,0.041762,0.818506,0.003467,0.422915,0.414912,DOWN
3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,0.041762,0.801993,0.003467,0.422915,0.414912,DOWN
3686,3686,3686,3686,3686,3686,3686,3686,3686,3686,3686,0.041642,0.764058,0.003467,0.422915,0.414912,DOWN
3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,0.041702,0.735793,0.003467,0.422915,0.414912,DOWN
3688,3688,3688,3688,3688,3688,3688,3688,3688,3688,3688,0.041762,0.713776,0.003467,0.422915,0.414912,DOWN
3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0.041732,0.689676,0.003467,0.422915,0.414912,DOWN
3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,0.041612,0.632401,0.003467,0.422915,0.414912,DOWN
3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,0.041582,0.571407,0.003467,0.422915,0.414912,DOWN
3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,0.059475,0.595805,0.003467,0.422915,0.414912,UP
3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,0.041732,0.590598,0.003467,0.422915,0.414912,DOWN
3694,3694,3694,3694,3694,3694,3694,3694,3694,3694,3694,0.041762,0.595805,0.003467,0.422915,0.414912,DOWN
3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,0.041732,0.572597,0.003467,0.422915,0.414912,DOWN
3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,0.041732,0.571407,0.003467,0.422915,0.414912,DOWN
3697,3697,3697,3697,3697,3697,3697,3697,3697,3697,3697,0.084844,0.548051,0.003467,0.422915,0.414912,UP
3698,3698,3698,3698,3698,3698,3698,3698,3698,3698,3698,0.041732,0.52172,0.003467,0.422915,0.414912,DOWN
3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,0.041732,0.457751,0.003467,0.422915,0.414912,DOWN
3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,0.041492,0.401369,0.003467,0.422915,0.414912,DOWN
3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,0.041642,0.356442,0.003467,0.422915,0.414912,DOWN
3702,3702,3702,3702,3702,3702,3702,3702,3702,3702,3702,0.041642,0.308539,0.003467,0.422915,0.414912,DOWN
3703,3703,3703,3703,3703,3703,3703,3703,3703,3703,3703,0.041341,0.264356,0.003467,0.422915,0.414912,DOWN
3704,3704,3704,3704,3704,3704,3704,3704,3704,3704,3704,0.041341,0.245314,0.003467,0.422915,0.414912,DOWN
3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,0.041642,0.239215,0.003467,0.422915,0.414912,DOWN
3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,0.059295,0.265992,0.003467,0.422915,0.414912,UP
3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,0.059295,0.321035,0.003467,0.422915,0.414912,UP
3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,0.074967,0.430229,0.003467,0.422915,0.414912,UP
3709,3709,3709,3709,3709,3709,3709,3709,3709,3709,3709,0.069143,0.554151,0.003467,0.422915,0.414912,UP
3710,3710,3710,3710,3710,3710,3710,3710,3710,3710,3710,0.043203,0.606516,0.003467,0.422915,0.414912,DOWN
3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,0.041732,0.674799,0.003467,0.422915,0.414912,DOWN
3712,3712,3712,3712,3712,3712,3712,3712,3712,3712,3712,0.041642,0.689824,0.003467,0.422915,0.414912,DOWN
3713,3713,3713,3713,3713,3713,3713,3713,3713,3713,3713,0.041582,0.668551,0.003467,0.422915,0.414912,DOWN
3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,0.041762,0.692502,0.003467,0.422915,0.414912,DOWN
3715,3715,3715,3715,3715,3715,3715,3715,3715,3715,3715,0.041732,0.687891,0.003467,0.422915,0.414912,DOWN
3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,0.041642,0.6626,0.003467,0.422915,0.414912,DOWN
3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,3717,0.041642,0.629872,0.003467,0.422915,0.414912,DOWN
3718,3718,3718,3718,3718,3718,3718,3718,3718,3718,3718,0.041642,0.610384,0.003467,0.422915,0.414912,DOWN
3719,3719,3719,3719,3719,3719,3719,3719,3719,3719,3719,0.041642,0.583904,0.003467,0.422915,0.414912,DOWN
3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,0.041642,0.572746,0.003467,0.422915,0.414912,DOWN
3721,3721,3721,3721,3721,3721,3721,3721,3721,3721,3721,0.041642,0.556828,0.003467,0.422915,0.414912,DOWN
3722,3722,3722,3722,3722,3722,3722,3722,3722,3722,3722,0.041642,0.537191,0.003467,0.422915,0.414912,DOWN
3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,0.041492,0.528563,0.003467,0.422915,0.414912,DOWN
3724,3724,3724,3724,3724,3724,3724,3724,3724,3724,3724,0.041492,0.51681,0.003467,0.422915,0.414912,DOWN
3725,3725,3725,3725,3725,3725,3725,3725,3725,3725,3725,0.041492,0.497769,0.003467,0.422915,0.414912,DOWN
3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,0.041492,0.496132,0.003467,0.422915,0.414912,DOWN
3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,0.041642,0.522761,0.003467,0.422915,0.414912,DOWN
3728,3728,3728,3728,3728,3728,3728,3728,3728,3728,3728,0.068632,0.552068,0.003467,0.422915,0.414912,UP
3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,0.041732,0.596846,0.003467,0.422915,0.414912,DOWN
3730,3730,3730,3730,3730,3730,3730,3730,3730,3730,3730,0.041762,0.675841,0.003467,0.422915,0.414912,DOWN
3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,0.041762,0.77596,0.003467,0.422915,0.414912,DOWN
3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,0.041732,0.77715,0.003467,0.422915,0.414912,DOWN
3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,0.041642,0.758554,0.003467,0.422915,0.414912,DOWN
3734,3734,3734,3734,3734,3734,3734,3734,3734,3734,3734,0.041642,0.717941,0.003467,0.422915,0.414912,DOWN
3735,3735,3735,3735,3735,3735,3735,3735,3735,3735,3735,0.041642,0.683725,0.003467,0.422915,0.414912,DOWN
3736,3736,3736,3736,3736,3736,3736,3736,3736,3736,3736,0.041642,0.654121,0.003467,0.422915,0.414912,DOWN
3737,3737,3737,3737,3737,3737,3737,3737,3737,3737,3737,0.041642,0.626748,0.003467,0.422915,0.414912,DOWN
3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,0.041582,0.576912,0.003467,0.422915,0.414912,DOWN
3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,0.041341,0.509967,0.003467,0.422915,0.414912,DOWN
3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,0.041642,0.53496,0.003467,0.422915,0.414912,DOWN
3741,3741,3741,3741,3741,3741,3741,3741,3741,3741,3741,0.041642,0.533621,0.003467,0.422915,0.414912,DOWN
3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,0.041642,0.536894,0.003467,0.422915,0.414912,DOWN
3743,3743,3743,3743,3743,3743,3743,3743,3743,3743,3743,0.041642,0.52886,0.003467,0.422915,0.414912,DOWN
3744,3744,3744,3744,3744,3744,3744,3744,3744,3744,3744,0.041732,0.529604,0.003467,0.422915,0.414912,DOWN
3745,3745,3745,3745,3745,3745,3745,3745,3745,3745,3745,0.041732,0.500446,0.003467,0.422915,0.414912,DOWN
3746,3746,3746,3746,3746,3746,3746,3746,3746,3746,3746,0.041732,0.475156,0.003467,0.422915,0.414912,DOWN
3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,0.041732,0.419816,0.003467,0.422915,0.414912,DOWN
3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,0.041492,0.355103,0.003467,0.422915,0.414912,DOWN
3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,0.041431,0.304374,0.003467,0.422915,0.414912,DOWN
3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,0.041341,0.262273,0.003467,0.422915,0.414912,DOWN
3751,3751,3751,3751,3751,3751,3751,3751,3751,3751,3751,0.041341,0.219875,0.003467,0.422915,0.414912,DOWN
3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,0.041281,0.192502,0.003467,0.422915,0.414912,DOWN
3753,3753,3753,3753,3753,3753,3753,3753,3753,3753,3753,0.041281,0.188188,0.003467,0.422915,0.414912,DOWN
3754,3754,3754,3754,3754,3754,3754,3754,3754,3754,3754,0.046385,0.214222,0.003467,0.422915,0.414912,UP
3755,3755,3755,3755,3755,3755,3755,3755,3755,3755,3755,0.041732,0.260934,0.003467,0.422915,0.414912,DOWN
3756,3756,3756,3756,3756,3756,3756,3756,3756,3756,3756,0.046385,0.371318,0.003467,0.422915,0.414912,UP
3757,3757,3757,3757,3757,3757,3757,3757,3757,3757,3757,0.065089,0.498959,0.003467,0.422915,0.414912,UP
3758,3758,3758,3758,3758,3758,3758,3758,3758,3758,3758,0.041732,0.531241,0.003467,0.422915,0.414912,DOWN
3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,0.041732,0.60607,0.003467,0.422915,0.414912,DOWN
3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,0.041642,0.619905,0.003467,0.422915,0.414912,DOWN
3761,3761,3761,3761,3761,3761,3761,3761,3761,3761,3761,0.041341,0.602053,0.003467,0.422915,0.414912,DOWN
3762,3762,3762,3762,3762,3762,3762,3762,3762,3762,3762,0.041732,0.625707,0.003467,0.422915,0.414912,DOWN
3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,0.041642,0.627789,0.003467,0.422915,0.414912,DOWN
3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,0.041582,0.593871,0.003467,0.422915,0.414912,DOWN
3765,3765,3765,3765,3765,3765,3765,3765,3765,3765,3765,0.041341,0.570366,0.003467,0.422915,0.414912,DOWN
3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,0.041642,0.558465,0.003467,0.422915,0.414912,DOWN
3767,3767,3767,3767,3767,3767,3767,3767,3767,3767,3767,0.041642,0.550283,0.003467,0.422915,0.414912,DOWN
3768,3768,3768,3768,3768,3768,3768,3768,3768,3768,3768,0.041642,0.537489,0.003467,0.422915,0.414912,DOWN
3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,0.041642,0.524695,0.003467,0.422915,0.414912,DOWN
3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,0.041642,0.518596,0.003467,0.422915,0.414912,DOWN
3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,0.046385,0.508628,0.003467,0.422915,0.414912,UP
3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,0.041642,0.498661,0.003467,0.422915,0.414912,DOWN
3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,0.046385,0.485272,0.003467,0.422915,0.414912,UP
3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,0.046385,0.478578,0.003467,0.422915,0.414912,UP
3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,0.046385,0.487206,0.003467,0.422915,0.414912,UP
3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,0.065089,0.504314,0.003467,0.422915,0.414912,UP
3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,0.046385,0.53377,0.003467,0.422915,0.414912,UP
3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,0.044614,0.617822,0.003467,0.422915,0.414912,UP
3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,0.041732,0.716007,0.003467,0.422915,0.414912,DOWN
3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,0.041732,0.735644,0.003467,0.422915,0.414912,DOWN
3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,0.041732,0.718685,0.003467,0.422915,0.414912,DOWN
3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,0.041582,0.683576,0.003467,0.422915,0.414912,DOWN
3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,0.041582,0.663642,0.003467,0.422915,0.414912,DOWN
3784,3784,3784,3784,3784,3784,3784,3784,3784,3784,3784,0.041732,0.638649,0.003467,0.422915,0.414912,DOWN
3785,3785,3785,3785,3785,3785,3785,3785,3785,3785,3785,0.041732,0.619607,0.003467,0.422915,0.414912,DOWN
3786,3786,3786,3786,3786,3786,3786,3786,3786,3786,3786,0.041341,0.569473,0.003467,0.422915,0.414912,DOWN
3787,3787,3787,3787,3787,3787,3787,3787,3787,3787,3787,0.041221,0.509075,0.003467,0.422915,0.414912,DOWN
3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,0.045665,0.541059,0.003467,0.422915,0.414912,UP
3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,0.041732,0.543142,0.003467,0.422915,0.414912,DOWN
3790,3790,3790,3790,3790,3790,3790,3790,3790,3790,3790,0.041732,0.551622,0.003467,0.422915,0.414912,DOWN
3791,3791,3791,3791,3791,3791,3791,3791,3791,3791,3791,0.046385,0.543588,0.003467,0.422915,0.414912,UP
3792,3792,3792,3792,3792,3792,3792,3792,3792,3792,3792,0.046385,0.535257,0.003467,0.422915,0.414912,UP
3793,3793,3793,3793,3793,3793,3793,3793,3793,3793,3793,0.065089,0.522166,0.003467,0.422915,0.414912,UP
3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,0.046385,0.492115,0.003467,0.422915,0.414912,UP
3795,3795,3795,3795,3795,3795,3795,3795,3795,3795,3795,0.041281,0.428741,0.003467,0.422915,0.414912,DOWN
3796,3796,3796,3796,3796,3796,3796,3796,3796,3796,3796,0.041281,0.367896,0.003467,0.422915,0.414912,DOWN
3797,3797,3797,3797,3797,3797,3797,3797,3797,3797,3797,0.041281,0.321035,0.003467,0.422915,0.414912,DOWN
3798,3798,3798,3798,3798,3798,3798,3798,3798,3798,3798,0.041371,0.279381,0.003467,0.422915,0.414912,DOWN
3799,3799,3799,3799,3799,3799,3799,3799,3799,3799,3799,0.041281,0.237578,0.003467,0.422915,0.414912,DOWN
3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,0.041281,0.216453,0.003467,0.422915,0.414912,DOWN
3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,0.041281,0.2108,0.003467,0.422915,0.414912,DOWN
3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,0.065089,0.242339,0.003467,0.422915,0.414912,UP
3803,3803,3803,3803,3803,3803,3803,3803,3803,3803,3803,0.071574,0.287712,0.003467,0.422915,0.414912,UP
3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,0.073976,0.399435,0.003467,0.422915,0.414912,UP
3805,3805,3805,3805,3805,3805,3805,3805,3805,3805,3805,0.083644,0.527522,0.003467,0.422915,0.414912,UP
3806,3806,3806,3806,3806,3806,3806,3806,3806,3806,3806,0.071574,0.565754,0.003467,0.422915,0.414912,UP
3807,3807,3807,3807,3807,3807,3807,3807,3807,3807,3807,0.045605,0.631508,0.003467,0.422915,0.414912,DOWN
3808,3808,3808,3808,3808,3808,3808,3808,3808,3808,3808,0.041582,0.629277,0.003467,0.422915,0.414912,DOWN
3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,0.041281,0.617673,0.003467,0.422915,0.414912,DOWN
3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,0.041582,0.638054,0.003467,0.422915,0.414912,DOWN
3811,3811,3811,3811,3811,3811,3811,3811,3811,3811,3811,0.041582,0.637608,0.003467,0.422915,0.414912,DOWN
3812,3812,3812,3812,3812,3812,3812,3812,3812,3812,3812,0.041582,0.60964,0.003467,0.422915,0.414912,DOWN
3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,0.041582,0.572002,0.003467,0.422915,0.414912,DOWN
3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,0.041281,0.549093,0.003467,0.422915,0.414912,DOWN
3815,3815,3815,3815,3815,3815,3815,3815,3815,3815,3815,0.041281,0.533621,0.003467,0.422915,0.414912,DOWN
3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,0.041281,0.512199,0.003467,0.422915,0.414912,DOWN
3817,3817,3817,3817,3817,3817,3817,3817,3817,3817,3817,0.041281,0.497173,0.003467,0.422915,0.414912,DOWN
3818,3818,3818,3818,3818,3818,3818,3818,3818,3818,3818,0.041281,0.486165,0.003467,0.422915,0.414912,DOWN
3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,0.041281,0.476793,0.003467,0.422915,0.414912,DOWN
3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,0.041281,0.466528,0.003467,0.422915,0.414912,DOWN
3821,3821,3821,3821,3821,3821,3821,3821,3821,3821,3821,0.075958,0.457156,0.003467,0.422915,0.414912,UP
3822,3822,3822,3822,3822,3822,3822,3822,3822,3822,3822,0.090939,0.453288,0.003467,0.422915,0.414912,UP
3823,3823,3823,3823,3823,3823,3823,3823,3823,3823,3823,0.092861,0.46385,0.003467,0.422915,0.414912,UP
3824,3824,3824,3824,3824,3824,3824,3824,3824,3824,3824,0.092861,0.483487,0.003467,0.422915,0.414912,UP
3825,3825,3825,3825,3825,3825,3825,3825,3825,3825,3825,0.092861,0.524398,0.003467,0.422915,0.414912,UP
3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,0.092861,0.607557,0.003467,0.422915,0.414912,UP
3827,3827,3827,3827,3827,3827,3827,3827,3827,3827,3827,0.097814,0.715412,0.003467,0.422915,0.414912,UP
3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,0.092861,0.744273,0.003467,0.422915,0.414912,UP
3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,0.084935,0.732074,0.003467,0.422915,0.414912,UP
3830,3830,3830,3830,3830,3830,3830,3830,3830,3830,3830,0.083644,0.704255,0.003467,0.422915,0.414912,UP
3831,3831,3831,3831,3831,3831,3831,3831,3831,3831,3831,0.083644,0.685659,0.003467,0.422915,0.414912,UP
3832,3832,3832,3832,3832,3832,3832,3832,3832,3832,3832,0.097814,0.674799,0.003467,0.422915,0.414912,UP
3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,0.084935,0.649509,0.003467,0.422915,0.414912,UP
3834,3834,3834,3834,3834,3834,3834,3834,3834,3834,3834,0.042933,0.604433,0.003467,0.422915,0.414912,DOWN
3835,3835,3835,3835,3835,3835,3835,3835,3835,3835,3835,0.041732,0.538976,0.003467,0.422915,0.414912,DOWN
3836,3836,3836,3836,3836,3836,3836,3836,3836,3836,3836,0.045605,0.566944,0.003467,0.422915,0.414912,DOWN
3837,3837,3837,3837,3837,3837,3837,3837,3837,3837,3837,0.083644,0.565457,0.003467,0.422915,0.414912,UP
3838,3838,3838,3838,3838,3838,3838,3838,3838,3838,3838,0.090939,0.575722,0.003467,0.422915,0.414912,UP
3839,3839,3839,3839,3839,3839,3839,3839,3839,3839,3839,0.045605,0.563523,0.003467,0.422915,0.414912,DOWN
3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,0.076648,0.561738,0.003467,0.422915,0.414912,UP
3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,0.076648,0.533323,0.003467,0.422915,0.414912,UP
3842,3842,3842,3842,3842,3842,3842,3842,3842,3842,3842,0.041732,0.506397,0.003467,0.422915,0.414912,DOWN
3843,3843,3843,3843,3843,3843,3843,3843,3843,3843,3843,0.041582,0.442725,0.003467,0.422915,0.414912,DOWN
3844,3844,3844,3844,3844,3844,3844,3844,3844,3844,3844,0.041281,0.374145,0.003467,0.422915,0.414912,DOWN
3845,3845,3845,3845,3845,3845,3845,3845,3845,3845,3845,0.041311,0.326986,0.003467,0.422915,0.414912,DOWN
3846,3846,3846,3846,3846,3846,3846,3846,3846,3846,3846,0.041281,0.279084,0.003467,0.422915,0.414912,DOWN
3847,3847,3847,3847,3847,3847,3847,3847,3847,3847,3847,0.041281,0.242636,0.003467,0.422915,0.414912,DOWN
3848,3848,3848,3848,3848,3848,3848,3848,3848,3848,3848,0.040921,0.219429,0.003467,0.422915,0.414912,DOWN
3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,0.059625,0.216007,0.003467,0.422915,0.414912,DOWN
3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,0.041281,0.242487,0.003467,0.422915,0.414912,DOWN
3851,3851,3851,3851,3851,3851,3851,3851,3851,3851,3851,0.041732,0.29396,0.003467,0.422915,0.414912,DOWN
3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,0.071454,0.39765,0.003467,0.422915,0.414912,UP
3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,0.077159,0.513686,0.003467,0.422915,0.414912,UP
3854,3854,3854,3854,3854,3854,3854,3854,3854,3854,3854,0.041732,0.553555,0.003467,0.422915,0.414912,DOWN
3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,0.045154,0.645195,0.003467,0.422915,0.414912,DOWN
3856,3856,3856,3856,3856,3856,3856,3856,3856,3856,3856,0.041732,0.672865,0.003467,0.422915,0.414912,DOWN
3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,0.041732,0.664683,0.003467,0.422915,0.414912,DOWN
3858,3858,3858,3858,3858,3858,3858,3858,3858,3858,3858,0.059025,0.703065,0.003467,0.422915,0.414912,DOWN
3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,0.059025,0.721958,0.003467,0.422915,0.414912,DOWN
3860,3860,3860,3860,3860,3860,3860,3860,3860,3860,3860,0.076798,0.707825,0.003467,0.422915,0.414912,UP
3861,3861,3861,3861,3861,3861,3861,3861,3861,3861,3861,0.092861,0.675989,0.003467,0.422915,0.414912,UP
3862,3862,3862,3862,3862,3862,3862,3862,3862,3862,3862,0.087877,0.655162,0.003467,0.422915,0.414912,UP
3863,3863,3863,3863,3863,3863,3863,3863,3863,3863,3863,0.095232,0.642666,0.003467,0.422915,0.414912,UP
3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,0.07896,0.636864,0.003467,0.422915,0.414912,UP
3865,3865,3865,3865,3865,3865,3865,3865,3865,3865,3865,0.076798,0.622583,0.003467,0.422915,0.414912,UP
3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,0.079921,0.6144,0.003467,0.422915,0.414912,UP
3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,0.092861,0.613508,0.003467,0.422915,0.414912,UP
3868,3868,3868,3868,3868,3868,3868,3868,3868,3868,3868,0.07896,0.599524,0.003467,0.422915,0.414912,UP
3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,0.092861,0.577655,0.003467,0.422915,0.414912,UP
3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,0.07896,0.57111,0.003467,0.422915,0.414912,UP
3871,3871,3871,3871,3871,3871,3871,3871,3871,3871,3871,0.092861,0.588218,0.003467,0.422915,0.414912,UP
3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,0.092861,0.609789,0.003467,0.422915,0.414912,UP
3873,3873,3873,3873,3873,3873,3873,3873,3873,3873,3873,0.097814,0.64817,0.003467,0.422915,0.414912,UP
3874,3874,3874,3874,3874,3874,3874,3874,3874,3874,3874,0.097814,0.710354,0.003467,0.422915,0.414912,UP
3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,0.092861,0.76019,0.003467,0.422915,0.414912,UP
3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,0.069353,0.758256,0.003467,0.422915,0.414912,UP
3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,0.055572,0.734454,0.003467,0.422915,0.414912,DOWN
3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,0.041612,0.687147,0.003467,0.422915,0.414912,DOWN
3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,0.041582,0.651741,0.003467,0.422915,0.414912,DOWN
3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,0.059025,0.62526,0.003467,0.422915,0.414912,DOWN
3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,0.041732,0.596549,0.003467,0.422915,0.414912,DOWN
3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,0.041582,0.54939,0.003467,0.422915,0.414912,DOWN
3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,0.041281,0.492859,0.003467,0.422915,0.414912,DOWN
3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,0.071454,0.537935,0.003467,0.422915,0.414912,UP
3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,0.071454,0.546712,0.003467,0.422915,0.414912,UP
3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,0.076798,0.560994,0.003467,0.422915,0.414912,UP
3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,0.059025,0.554299,0.003467,0.422915,0.414912,DOWN
3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,0.059025,0.552812,0.003467,0.422915,0.414912,DOWN
3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,0.069173,0.521125,0.003467,0.422915,0.414912,UP
3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,0.045154,0.489289,0.003467,0.422915,0.414912,DOWN
3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,0.041732,0.418179,0.003467,0.422915,0.414912,DOWN
3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,0.045154,0.347664,0.003467,0.422915,0.414912,DOWN
3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,0.041582,0.302142,0.003467,0.422915,0.414912,DOWN
3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,0.041552,0.250074,0.003467,0.422915,0.414912,DOWN
3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,0.041582,0.209461,0.003467,0.422915,0.414912,DOWN
3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,0.059625,0.176138,0.003467,0.422915,0.414912,DOWN
3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,0.041642,0.160964,0.003467,0.422915,0.414912,DOWN
3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,0.041642,0.170336,0.003467,0.422915,0.414912,DOWN
3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,0.059625,0.181642,0.003467,0.422915,0.414912,DOWN
3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,0.06557,0.217644,0.003467,0.422915,0.414912,UP
3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,0.041582,0.255727,0.003467,0.422915,0.414912,DOWN
3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,0.06557,0.30601,0.003467,0.422915,0.414912,UP
3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,0.041732,0.394079,0.003467,0.422915,0.414912,DOWN
3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,0.041732,0.479619,0.003467,0.422915,0.414912,DOWN
3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,0.041732,0.534811,0.003467,0.422915,0.414912,DOWN
