,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag_N,store_and_fwd_flag_Y,trip_duration
1701,1701,1701,1701,1701,1701,835247,2,3,-73.97442626953125,40.75416946411133,-73.99951171875,40.71720886230469,1,0,916
1702,1702,1702,1702,1702,1702,235872,2,6,-74.00684356689453,40.75458908081056,-74.01077270507811,40.71971130371094,1,0,708
1703,1703,1703,1703,1703,1703,131536,1,2,-73.97722625732422,40.751895904541016,-73.98147583007811,40.76240158081056,1,0,289
1704,1704,1704,1704,1704,1704,465541,2,6,-73.96968078613281,40.76028060913086,-73.98396301269531,40.75516128540039,1,0,382
1705,1705,1705,1705,1705,1705,174679,2,2,-73.92108917236328,40.86785125732422,-73.92948913574217,40.85266876220703,1,0,571
1706,1706,1706,1706,1706,1706,595318,1,1,-73.98788452148438,40.74562454223633,-73.98821258544923,40.75963592529297,1,0,503
1707,1707,1707,1707,1707,1707,1289800,2,1,-73.9535903930664,40.7413215637207,-73.94864654541014,40.71963119506836,1,0,865
1708,1708,1708,1708,1708,1708,128321,1,1,-73.97985076904298,40.735389709472656,-74.00184631347656,40.73951721191406,1,0,551
1709,1709,1709,1709,1709,1709,131486,1,2,-73.87933349609375,40.873828887939446,-73.87933349609375,40.8814697265625,1,0,226
1710,1710,1710,1710,1710,1710,788429,2,6,-74.00019836425781,40.72911834716797,-73.9904556274414,40.75664520263672,1,0,545
1711,1711,1711,1711,1711,1711,694598,2,5,-73.96952056884764,40.760566711425774,-73.98512268066406,40.71085357666016,1,0,2390
1712,1712,1712,1712,1712,1712,739293,1,1,-73.95164489746092,40.777935028076165,-73.94974517822266,40.78456115722656,1,0,132
1713,1713,1713,1713,1713,1713,841035,2,1,-74.00015258789062,40.718021392822266,-74.0110855102539,40.71380233764648,1,0,223
1714,1714,1714,1714,1714,1714,308704,2,1,-73.98558044433594,40.76377868652344,-73.90760040283203,40.87873840332031,1,0,1230
1715,1715,1715,1715,1715,1715,164446,2,1,-73.94348907470702,40.787700653076165,-73.88236236572266,40.82994079589844,1,0,1074
1716,1716,1716,1716,1716,1716,761834,1,1,-73.98996734619139,40.767311096191406,-73.97734832763672,40.77950668334961,1,0,231
1717,1717,1717,1717,1717,1717,758655,1,1,-74.0052490234375,40.717811584472656,-73.9676742553711,40.768699645996094,0,1,959
1718,1718,1718,1718,1718,1718,1186115,2,1,-73.98896789550781,40.73483657836913,-73.9986572265625,40.74015426635742,1,0,345
1719,1719,1719,1719,1719,1719,789661,1,4,-73.97724151611328,40.75170516967773,-73.97617340087889,40.7485466003418,1,0,166
1720,1720,1720,1720,1720,1720,184116,1,1,-73.9690933227539,40.800689697265625,-73.95205688476561,40.77032852172852,1,0,770
1721,1721,1721,1721,1721,1721,1260962,2,1,-73.96208190917967,40.76357650756836,-73.98128509521484,40.73734664916992,1,0,582
1722,1722,1722,1722,1722,1722,404630,2,2,-74.00556945800781,40.73934555053711,-73.99529266357422,40.7462043762207,1,0,381
1723,1723,1723,1723,1723,1723,87430,1,2,-73.94819641113281,40.829620361328125,-73.9074478149414,40.69775772094727,0,1,2341
1724,1724,1724,1724,1724,1724,21287,1,2,-73.98737335205078,40.7448616027832,-73.96971130371094,40.797611236572266,1,0,1253
1725,1725,1725,1725,1725,1725,504322,1,1,-73.95279693603516,40.77647399902344,-73.98775482177734,40.72442626953125,1,0,929
1726,1726,1726,1726,1726,1726,275229,1,1,-73.99398040771484,40.751461029052734,-73.94893646240233,40.78583908081056,1,0,1311
1727,1727,1727,1727,1727,1727,612984,1,1,-74.00334167480467,40.73320007324219,-73.99640655517578,40.7098045349121,1,0,627
1728,1728,1728,1728,1728,1728,982428,2,2,-73.94371795654298,40.8306884765625,-73.94980621337889,40.82756042480469,1,0,167
1729,1729,1729,1729,1729,1729,633378,1,1,-73.9734649658203,40.76382827758789,-73.99958801269531,40.75068283081056,1,0,633
1730,1730,1730,1730,1730,1730,1212016,1,1,-73.97164154052734,40.74972152709961,-73.98880767822266,40.73676300048828,1,0,533
1731,1731,1731,1731,1731,1731,1450432,1,1,-73.97265625,40.67770385742188,-73.98827362060547,40.68351364135742,1,0,537
1732,1732,1732,1732,1732,1732,379227,2,1,-73.98719024658203,40.76071166992188,-73.98918151855469,40.75854110717773,1,0,558
1733,1733,1733,1733,1733,1733,914637,2,5,-73.96717071533203,40.75283050537109,-73.95098876953125,40.76982879638672,1,0,316
1734,1734,1734,1734,1734,1734,891838,2,1,-73.9864730834961,40.76689147949219,-73.8443603515625,40.777881622314446,1,0,2078
1735,1735,1735,1735,1735,1735,1106687,2,1,-73.99830627441406,40.64793014526367,-74.01432037353516,40.6483154296875,1,0,271
1736,1736,1736,1736,1736,1736,795454,1,1,-73.99028778076173,40.77187347412109,-73.98976135253906,40.75761413574219,1,0,712
1737,1737,1737,1737,1737,1737,1306520,2,1,-73.88593292236328,40.747406005859375,-73.87787628173827,40.826953887939446,1,0,1132
1738,1738,1738,1738,1738,1738,644861,1,1,-73.98358917236328,40.69465255737305,-74.00621032714845,40.68179702758789,1,0,442
1739,1739,1739,1739,1739,1739,1393502,2,1,-73.94998931884764,40.77224349975586,-73.84486389160156,40.718997955322266,1,0,1660
1740,1740,1740,1740,1740,1740,129943,2,1,-73.98157501220702,40.73273086547852,-74.00147247314453,40.73712539672852,1,0,494
1741,1741,1741,1741,1741,1741,236443,1,1,-73.98558044433594,40.747013092041016,-73.99532318115233,40.74885559082031,1,0,235
1742,1742,1742,1742,1742,1742,1250993,1,1,-73.95416259765625,40.68415069580078,-73.95274353027344,40.67187881469727,1,0,517
1743,1743,1743,1743,1743,1743,739557,1,1,-73.98948669433594,40.76265335083008,-73.98884582519531,40.72316360473633,1,0,1228
1744,1744,1744,1744,1744,1744,1132910,2,2,-73.92640686035155,40.82342147827149,-73.93814849853516,40.838245391845696,1,0,600
1745,1745,1745,1745,1745,1745,607676,1,1,-73.98231506347656,40.74581909179688,-73.87256622314453,40.89703750610352,1,0,1431
1746,1746,1746,1746,1746,1746,210248,1,1,-73.9537582397461,40.7707405090332,-73.95399475097656,40.82532501220703,1,0,1090
1747,1747,1747,1747,1747,1747,601159,1,1,-73.9738540649414,40.753936767578125,-73.98556518554686,40.76791763305664,1,0,453
1748,1748,1748,1748,1748,1748,959516,1,2,-73.98098754882812,40.73777389526367,-74.00013732910156,40.73054885864258,1,0,467
1749,1749,1749,1749,1749,1749,827043,2,6,-73.9808578491211,40.74456024169922,-73.9431381225586,40.83631896972656,1,0,1405
1750,1750,1750,1750,1750,1750,268265,2,1,-73.9568862915039,40.7146110534668,-73.94022369384764,40.709957122802734,1,0,552
1751,1751,1751,1751,1751,1751,588460,2,2,-74.00534057617188,40.70634078979492,-74.00894927978516,40.70425415039063,1,0,88
1752,1752,1752,1752,1752,1752,365740,2,1,-73.95674896240233,40.71289825439453,-73.9239730834961,40.687061309814446,1,0,1034
1753,1753,1753,1753,1753,1753,1283637,2,1,-73.98545074462889,40.7275390625,-73.90957641601561,40.74536895751953,1,0,1187
1754,1754,1754,1754,1754,1754,238474,2,2,-73.98915100097656,40.763328552246094,-73.98928833007811,40.75856018066406,1,0,325
1755,1755,1755,1755,1755,1755,1057404,2,3,-73.98129272460938,40.78163146972656,-74.00283813476561,40.74890899658203,1,0,770
1756,1756,1756,1756,1756,1756,676708,1,1,-73.94287109375,40.7215576171875,-73.98990631103516,40.731048583984375,1,0,1553
1757,1757,1757,1757,1757,1757,491761,2,1,-74.00408172607422,40.74277114868164,-73.98300170898438,40.69371032714844,1,0,1147
1758,1758,1758,1758,1758,1758,495205,1,1,-73.96273040771484,40.712364196777344,-73.93901062011719,40.6988639831543,1,0,1704
1759,1759,1759,1759,1759,1759,648914,2,2,-73.94741821289062,40.77954864501953,-73.96441650390625,40.8022918701172,1,0,635
1760,1760,1760,1760,1760,1760,1136022,1,2,-73.97602081298828,40.78644180297852,-73.97988891601561,40.73931884765625,1,0,889
1761,1761,1761,1761,1761,1761,219330,1,1,-73.95209503173827,40.77740859985352,-73.97541046142578,40.75205993652344,1,0,526
1762,1762,1762,1762,1762,1762,328423,1,1,-73.9993667602539,40.71965789794922,-73.9831771850586,40.72675704956056,1,0,565
1763,1763,1763,1763,1763,1763,1008751,2,6,-73.98177337646483,40.75244140625,-73.9885482788086,40.743141174316406,1,0,190
1764,1764,1764,1764,1764,1764,334317,1,1,-73.97414398193358,40.74288177490234,-73.99589538574217,40.75917816162109,1,0,564
1765,1765,1765,1765,1765,1765,885854,1,1,-73.99337768554686,40.73672866821289,-74.0090560913086,40.73820114135742,1,0,371
1766,1766,1766,1766,1766,1766,1317406,2,1,-73.96665954589844,40.794281005859375,-73.92488098144531,40.7688865661621,1,0,1465
1767,1767,1767,1767,1767,1767,724197,1,3,-73.97940063476561,40.74379348754882,-73.97007751464845,40.75396728515625,1,0,294
1768,1768,1768,1768,1768,1768,1108596,2,1,-73.96121978759764,40.7144012451172,-73.9070816040039,40.70460891723633,1,0,890
1769,1769,1769,1769,1769,1769,1145255,1,1,-74.00565338134764,40.741172790527344,-73.98018646240233,40.78356170654297,1,0,574
1770,1770,1770,1770,1770,1770,455288,1,1,-73.98770904541014,40.732818603515625,-73.95770263671875,40.77434921264648,1,0,908
1771,1771,1771,1771,1771,1771,589962,1,1,-73.98826599121092,40.764514923095696,-73.97799682617188,40.739082336425774,1,0,716
1772,1772,1772,1772,1772,1772,644724,1,2,-73.95825958251953,40.81989669799805,-73.95118713378906,40.80852508544922,1,0,459
1773,1773,1773,1773,1773,1773,746185,1,1,-73.95377349853516,40.76726150512695,-73.97515106201173,40.745975494384766,1,0,507
1774,1774,1774,1774,1774,1774,37768,1,2,-73.9871597290039,40.714553833007805,-73.98340606689453,40.7472038269043,1,0,1028
1775,1775,1775,1775,1775,1775,505601,2,1,-73.98729705810547,40.76596832275391,-73.94541168212889,40.74597930908203,1,0,1093
1776,1776,1776,1776,1776,1776,129330,1,1,-73.92161560058594,40.7667350769043,-73.9285430908203,40.757598876953125,1,0,214
1777,1777,1777,1777,1777,1777,76318,1,2,-73.98982238769531,40.72994613647461,-73.95117950439453,40.78582382202149,1,0,1473
1778,1778,1778,1778,1778,1778,250645,2,5,-73.99227142333984,40.689788818359375,-73.9832763671875,40.694923400878906,1,0,352
1779,1779,1779,1779,1779,1779,657593,1,1,-73.9835205078125,40.76586532592773,-73.97029113769531,40.78388214111328,1,0,408
1780,1780,1780,1780,1780,1780,509371,1,1,-73.9476547241211,40.77527618408203,-73.99073791503906,40.759441375732415,1,0,1153
1781,1781,1781,1781,1781,1781,1045267,2,2,-73.98796844482422,40.748008728027344,-73.9969711303711,40.75735855102539,1,0,651
1782,1782,1782,1782,1782,1782,947,1,1,-73.99637603759764,40.748836517333984,-73.98712921142578,40.697566986083984,1,0,1327
1783,1783,1783,1783,1783,1783,188592,2,1,-73.98790740966798,40.71905517578125,-73.98454284667967,40.72804641723633,1,0,334
1784,1784,1784,1784,1784,1784,1242308,2,1,-73.95587158203125,40.767578125,-73.9153060913086,40.768901824951165,1,0,1416
1785,1785,1785,1785,1785,1785,132546,2,1,-73.99906158447266,40.73411178588867,-73.9881591796875,40.764751434326165,1,0,775
1786,1786,1786,1786,1786,1786,1455626,2,1,-73.9191665649414,40.75883102416992,-73.88509368896483,40.738040924072266,1,0,746
1787,1787,1787,1787,1787,1787,98806,1,1,-73.81488037109375,40.71833419799805,-73.9823989868164,40.73178863525391,1,0,1739
1788,1788,1788,1788,1788,1788,37053,2,1,-73.89112091064453,40.7465705871582,-73.87666320800781,40.73257064819336,1,0,563
1789,1789,1789,1789,1789,1789,1423835,2,1,-73.96150970458984,40.76482391357422,-73.98145294189453,40.7430534362793,1,0,459
1790,1790,1790,1790,1790,1790,1180958,2,3,-74.0050277709961,40.71908950805664,-73.97627258300781,40.732521057128906,1,0,791
1791,1791,1791,1791,1791,1791,999055,2,1,-73.9959716796875,40.76411056518555,-73.99862670898438,40.7612190246582,1,0,59
1792,1792,1792,1792,1792,1792,897746,2,2,-73.9461898803711,40.78118896484375,-73.94635009765625,40.784038543701165,1,0,178
1793,1793,1793,1793,1793,1793,1383730,2,1,-74.00652313232422,40.73944091796875,-73.97087860107422,40.79632186889648,1,0,1185
1794,1794,1794,1794,1794,1794,990180,2,1,-73.98635864257811,40.749149322509766,-74.03193664550781,40.728248596191406,1,0,1291
1795,1795,1795,1795,1795,1795,1190750,2,1,-73.989990234375,40.732051849365234,-73.95880126953125,40.68228912353516,1,0,1640
1796,1796,1796,1796,1796,1796,1361219,2,1,-73.99750518798828,40.76538848876953,-73.98260498046875,40.75108337402344,1,0,86295
1797,1797,1797,1797,1797,1797,1005852,2,1,-73.94942474365233,40.78089904785156,-73.97869110107422,40.77901458740234,1,0,541
1798,1798,1798,1798,1798,1798,787877,2,1,-73.96329498291014,40.675491333007805,-73.94462585449219,40.72606658935546,1,0,927
1799,1799,1799,1799,1799,1799,1170980,2,2,-73.97477722167967,40.742069244384766,-73.97942352294923,40.73104095458984,1,0,418
1800,1800,1800,1800,1800,1800,1457073,2,1,-74.00414276123048,40.71305847167969,-73.93537139892578,40.81182861328125,1,0,1466
1801,1801,1801,1801,1801,1801,428903,1,1,-73.98577880859375,40.73825454711913,-73.99570465087889,40.75392532348633,1,0,676
1802,1802,1802,1802,1802,1802,156030,1,1,-73.99549102783203,40.749526977539055,-73.99687194824217,40.75441360473633,1,0,182
1803,1803,1803,1803,1803,1803,163987,1,1,-73.99475860595702,40.72566604614258,-74.00971221923827,40.71798324584961,1,0,471
1804,1804,1804,1804,1804,1804,169138,1,1,-73.990234375,40.731876373291016,-73.91266632080078,40.87564468383789,1,0,1518
1805,1805,1805,1805,1805,1805,508687,1,1,-74.00614166259764,40.73542022705078,-74.0024185180664,40.74016952514648,1,0,126
1806,1806,1806,1806,1806,1806,1393089,2,2,-73.94811248779298,40.814449310302734,-73.9231719970703,40.68511962890625,1,0,2010
1807,1807,1807,1807,1807,1807,560311,2,5,-73.95726013183594,40.77048873901367,-73.96131134033203,40.76578140258789,1,0,70
1808,1808,1808,1808,1808,1808,875085,2,2,-73.95578765869139,40.80398941040039,-73.95033264160156,40.82165145874024,1,0,413
1809,1809,1809,1809,1809,1809,119220,1,1,-73.99454498291014,40.75056076049805,-73.99089813232422,40.75575256347656,1,0,200
1810,1810,1810,1810,1810,1810,1040795,2,1,-73.96457672119139,40.760040283203125,-73.94798278808595,40.778911590576165,1,0,321
1811,1811,1811,1811,1811,1811,154078,1,1,-73.97189331054686,40.76268768310546,-73.9845962524414,40.749359130859375,1,0,442
1812,1812,1812,1812,1812,1812,1114207,1,1,-73.97450256347656,40.68008041381836,-73.87133026123048,40.77394485473633,1,0,1289
1813,1813,1813,1813,1813,1813,1343590,2,1,-74.01557159423827,40.70991134643555,-73.99505615234375,40.69329833984375,1,0,660
1814,1814,1814,1814,1814,1814,133905,2,6,-73.97573852539062,40.72870635986328,-73.97705841064453,40.72874450683594,1,0,460
1815,1815,1815,1815,1815,1815,146909,2,1,-74.0052719116211,40.751251220703125,-73.97708129882812,40.75339889526367,1,0,697
1816,1816,1816,1816,1816,1816,1257120,1,1,-74.00320434570312,40.72691345214844,-73.99748992919923,40.736526489257805,1,0,272
1817,1817,1817,1817,1817,1817,97261,1,3,-73.98458862304686,40.75264358520508,-73.98779296875,40.73834609985352,1,0,496
1818,1818,1818,1818,1818,1818,761788,1,1,-73.97177886962889,40.78214263916016,-73.95808410644531,40.80471420288086,1,0,469
1819,1819,1819,1819,1819,1819,850569,1,1,-73.96741485595702,40.80355072021485,-73.77645874023438,40.645122528076165,1,0,2473
1820,1820,1820,1820,1820,1820,643924,2,5,-73.90920257568358,40.824172973632805,-73.8648681640625,40.82341003417969,1,0,537
1821,1821,1821,1821,1821,1821,1260287,1,1,-73.98670196533203,40.7339096069336,-73.99634552001953,40.72223663330078,1,0,466
1822,1822,1822,1822,1822,1822,1263915,1,1,-73.99100494384764,40.727935791015625,-73.95059967041014,40.77732849121094,1,0,869
1823,1823,1823,1823,1823,1823,1218278,2,5,-73.993896484375,40.717918395996094,-74.00093078613281,40.73183822631836,1,0,485
1824,1824,1824,1824,1824,1824,213614,2,5,-73.98371124267578,40.67617416381836,-73.96614837646483,40.69017791748047,1,0,86209
1825,1825,1825,1825,1825,1825,854376,2,5,-73.98014068603516,40.71735763549805,-73.97749328613281,40.718608856201165,1,0,367
1826,1826,1826,1826,1826,1826,500596,2,1,-73.93634033203125,40.806060791015625,-73.94525909423827,40.782711029052734,1,0,510
1827,1827,1827,1827,1827,1827,731153,1,1,-73.99649810791014,40.73216247558594,-73.99308776855469,40.74272918701172,1,0,239
1828,1828,1828,1828,1828,1828,1038980,2,1,-73.95182800292967,40.78554534912109,-73.95641326904298,40.803035736083984,1,0,448
1829,1829,1829,1829,1829,1829,1297153,1,1,-73.97747802734375,40.78439712524414,-73.82380676269531,40.7298698425293,1,0,2233
1830,1830,1830,1830,1830,1830,810091,1,1,-73.97949981689453,40.743946075439446,-73.88822174072266,40.751346588134766,1,0,1293
1831,1831,1831,1831,1831,1831,874459,2,3,-73.99058532714845,40.75665283203125,-73.98809051513672,40.73492813110352,1,0,798
1832,1832,1832,1832,1832,1832,481960,2,1,-73.97964477539062,40.74373245239258,-73.9901123046875,40.73526382446289,1,0,402
1833,1833,1833,1833,1833,1833,698826,1,1,-73.98486328125,40.77430725097656,-73.97740173339844,40.78361129760742,1,0,239
1834,1834,1834,1834,1834,1834,69091,2,1,-73.99645233154298,40.7431526184082,-73.96977996826173,40.75337600708008,1,0,662
1835,1835,1835,1835,1835,1835,291292,1,2,-74.00006103515625,40.72704315185546,-73.9884262084961,40.76495742797852,1,0,1092
1836,1836,1836,1836,1836,1836,217467,2,1,-74.00434112548828,40.738059997558594,-74.01458740234375,40.70975875854492,1,0,898
1837,1837,1837,1837,1837,1837,305455,2,1,-73.9711685180664,40.693241119384766,-73.9127197265625,40.76818084716797,1,0,1046
1838,1838,1838,1838,1838,1838,879546,2,1,-73.98206329345702,40.7464599609375,-73.97902679443358,40.76219177246094,1,0,349
1839,1839,1839,1839,1839,1839,813949,2,1,-73.98346710205078,40.73006057739258,-74.00171661376953,40.732521057128906,1,0,449
1840,1840,1840,1840,1840,1840,202564,1,1,-73.9825439453125,40.754207611083984,-73.9965591430664,40.76252365112305,1,0,834
1841,1841,1841,1841,1841,1841,436270,2,1,-73.97095489501953,40.78832626342773,-73.95964050292967,40.80583572387695,1,0,420
1842,1842,1842,1842,1842,1842,537316,2,6,-73.98471069335938,40.74554061889648,-73.8845443725586,40.75562286376953,1,0,1359
1843,1843,1843,1843,1843,1843,563812,1,4,-73.95207214355469,40.69143295288086,-73.96654510498048,40.71102142333984,1,0,559
1844,1844,1844,1844,1844,1844,498601,1,1,-73.91119384765625,40.68332290649414,-73.93888854980467,40.698997497558594,1,0,847
1845,1845,1845,1845,1845,1845,1327819,2,1,-73.9622573852539,40.759475708007805,-73.92196655273438,40.74654006958008,1,0,683
1846,1846,1846,1846,1846,1846,1164165,1,1,-73.95343780517578,40.7177963256836,-74.01997375488281,40.64977645874024,1,0,906
1847,1847,1847,1847,1847,1847,998105,2,1,-73.98323822021484,40.73868942260742,-73.96750640869139,40.76036071777344,1,0,318
1848,1848,1848,1848,1848,1848,851800,2,1,-73.99130249023438,40.75550079345703,-73.9744415283203,40.74409103393555,1,0,519
1849,1849,1849,1849,1849,1849,850909,2,3,-73.95563507080078,40.76847839355469,-73.97594451904298,40.74471664428711,1,0,539
1850,1850,1850,1850,1850,1850,1037078,1,2,-73.92783355712889,40.835742950439446,-73.93656921386719,40.798866271972656,1,0,690
1851,1851,1851,1851,1851,1851,1060827,2,1,-73.95382690429686,40.77096939086913,-73.93464660644531,40.79690933227539,1,0,295
1852,1852,1852,1852,1852,1852,888747,2,1,-73.99504089355469,40.765411376953125,-73.80673217773438,40.7258415222168,1,0,2289
1853,1853,1853,1853,1853,1853,753455,2,5,-73.98776245117188,40.719520568847656,-73.86459350585938,40.84553146362305,1,0,1583
1854,1854,1854,1854,1854,1854,562059,1,1,-73.9056396484375,40.84717559814453,-73.90181732177734,40.847774505615234,1,0,178
1855,1855,1855,1855,1855,1855,793437,1,1,-73.98074340820312,40.73075866699219,-73.9195785522461,40.75545501708984,1,0,1767
1856,1856,1856,1856,1856,1856,454246,2,2,-73.96949005126953,40.75455093383789,-73.96919250488281,40.7978515625,1,0,794
1857,1857,1857,1857,1857,1857,387506,2,5,-73.96127319335938,40.65515899658203,-73.95301055908203,40.65510177612305,1,0,236
1858,1858,1858,1858,1858,1858,651197,1,2,-74.01923370361328,40.648704528808594,-73.98171997070312,40.724388122558594,1,0,1401
1859,1859,1859,1859,1859,1859,129932,2,2,-73.93395233154298,40.704856872558594,-73.96633148193358,40.64102554321289,1,0,1666
1860,1860,1860,1860,1860,1860,444327,1,1,-73.91695404052734,40.770729064941406,-73.91557312011719,40.78136444091797,1,0,184
1861,1861,1861,1861,1861,1861,174080,2,2,-73.99600219726561,40.74352645874024,-73.9920883178711,40.7441291809082,1,0,156
1862,1862,1862,1862,1862,1862,876704,1,1,-73.89002990722656,40.746681213378906,-73.9109115600586,40.776329040527344,1,0,601
1863,1863,1863,1863,1863,1863,1031078,2,1,-73.9906997680664,40.74615859985352,-73.95945739746092,40.80112075805664,1,0,2087
1864,1864,1864,1864,1864,1864,363514,2,1,-73.9778823852539,40.74609756469727,-73.95504760742188,40.77745819091797,1,0,457
1865,1865,1865,1865,1865,1865,613343,1,2,-73.95963287353516,40.814266204833984,-73.95337677001953,40.78854751586913,1,0,691
1866,1866,1866,1866,1866,1866,574421,2,1,-73.9404067993164,40.69971466064453,-73.95435333251953,40.73062515258789,1,0,1150
1867,1867,1867,1867,1867,1867,957256,1,5,-74.00886535644531,40.70401382446289,-74.06482696533203,40.72399520874024,1,0,1727
1868,1868,1868,1868,1868,1868,717564,2,1,-73.98673248291014,40.76675033569336,-73.99068450927734,40.76113128662109,1,0,194
1869,1869,1869,1869,1869,1869,315842,2,1,-73.98609161376953,40.72256851196289,-73.92484283447266,40.76168823242188,1,0,1226
1870,1870,1870,1870,1870,1870,1098959,2,1,-73.96675872802734,40.756591796875,-73.96641540527342,40.75643539428711,1,0,218
1871,1871,1871,1871,1871,1871,22978,2,2,-73.95612335205078,40.77584838867188,-73.97850799560547,40.76348876953125,1,0,411
1872,1872,1872,1872,1872,1872,42163,1,4,-73.99828338623048,40.761009216308594,-73.98567962646483,40.72329330444336,1,0,1134
1873,1873,1873,1873,1873,1873,98744,2,1,-73.92151641845702,40.776679992675774,-73.82805633544923,40.70793914794922,1,0,918
1874,1874,1874,1874,1874,1874,333391,1,1,-73.97824859619139,40.74599456787109,-73.98738861083984,40.74741363525391,1,0,233
1875,1875,1875,1875,1875,1875,579813,2,1,-73.93707275390625,40.844680786132805,-73.92664337158203,40.86462020874024,1,0,510
1876,1876,1876,1876,1876,1876,1445154,1,1,-73.95266723632812,40.77649688720703,-73.96640777587889,40.75313949584961,1,0,373
1877,1877,1877,1877,1877,1877,546051,1,3,-73.98221588134764,40.75798416137695,-73.9239730834961,40.772499084472656,1,0,1103
1878,1878,1878,1878,1878,1878,1225943,1,2,-73.9803237915039,40.734371185302734,-73.97484588623048,40.744487762451165,1,0,189
1879,1879,1879,1879,1879,1879,1350045,1,1,-73.96348571777344,40.67566680908203,-73.98497009277344,40.66346740722656,1,0,620
1880,1880,1880,1880,1880,1880,1159824,1,1,-73.9538803100586,40.71062469482422,-73.92980194091797,40.69591522216797,1,0,751
1881,1881,1881,1881,1881,1881,785757,2,1,-73.98139953613281,40.75851821899414,-73.98108673095702,40.74469757080078,1,0,332
1882,1882,1882,1882,1882,1882,215738,2,2,-73.95426940917967,40.774578094482415,-73.94980621337889,40.77244567871094,1,0,86
1883,1883,1883,1883,1883,1883,192608,2,1,-73.98786926269531,40.75088882446289,-73.94985961914062,40.684768676757805,1,0,1953
1884,1884,1884,1884,1884,1884,809300,1,2,-73.94930267333984,40.67828369140625,-73.9632568359375,40.7114715576172,1,0,614
1885,1885,1885,1885,1885,1885,392835,1,1,-73.97632598876953,40.751758575439446,-73.9580078125,40.76499938964844,1,0,547
1886,1886,1886,1886,1886,1886,852639,2,2,-73.94463348388672,40.814319610595696,-73.96729278564453,40.68495178222656,1,0,1564
1887,1887,1887,1887,1887,1887,30491,1,4,-73.98717498779298,40.74150848388672,-73.98534393310547,40.738616943359375,1,0,168
1888,1888,1888,1888,1888,1888,870478,1,1,-73.96512603759764,40.77477264404297,-73.97105407714845,40.78620529174805,1,0,414
1889,1889,1889,1889,1889,1889,648044,1,1,-73.95027160644531,40.70549011230469,-73.984619140625,40.717529296875,1,0,574
1890,1890,1890,1890,1890,1890,1089236,2,1,-73.98006439208984,40.7671356201172,-73.94708251953125,40.76457595825195,1,0,778
1891,1891,1891,1891,1891,1891,948168,2,1,-73.98799896240233,40.72267532348633,-74.010009765625,40.70558547973633,1,0,516
1892,1892,1892,1892,1892,1892,796590,1,1,-73.97275543212889,40.79348373413086,-73.94713592529298,40.788387298583984,1,0,598
1893,1893,1893,1893,1893,1893,847069,2,1,-73.9934310913086,40.747344970703125,-73.98094177246092,40.742862701416016,1,0,367
1894,1894,1894,1894,1894,1894,302831,1,2,-73.98410797119139,40.743446350097656,-73.99210357666014,40.72597122192384,0,1,557
1895,1895,1895,1895,1895,1895,716624,1,2,-73.94548797607422,40.71114349365234,-73.93692779541014,40.71282958984375,1,0,163
1896,1896,1896,1896,1896,1896,348749,1,2,-73.98847198486328,40.71646881103516,-73.96929931640625,40.7911491394043,1,0,1712
1897,1897,1897,1897,1897,1897,727526,2,2,-73.98268127441406,40.76393127441406,-73.99031066894531,40.75738906860352,1,0,598
1898,1898,1898,1898,1898,1898,875998,1,1,-73.98390960693358,40.74404144287109,-74.00627899169923,40.739688873291016,1,0,542
1899,1899,1899,1899,1899,1899,234943,2,1,-73.95796966552734,40.76863098144531,-73.9478988647461,40.77500915527344,1,0,190
1900,1900,1900,1900,1900,1900,860029,1,3,-73.96379852294923,40.776817321777344,-73.95915985107422,40.74368667602539,1,0,874
1901,1901,1901,1901,1901,1901,1398190,2,1,-74.0169677734375,40.70905685424805,-74.00027465820312,40.727787017822266,1,0,762
1902,1902,1902,1902,1902,1902,642399,2,6,-73.98953247070312,40.72298049926758,-73.97989654541014,40.74337005615234,1,0,558
1903,1903,1903,1903,1903,1903,601660,1,1,-73.98484802246092,40.732280731201165,-73.97840881347656,40.72477722167969,1,0,279
1904,1904,1904,1904,1904,1904,81449,2,1,-74.00791931152342,40.715190887451165,-73.9875259399414,40.73590850830078,1,0,1159
1905,1905,1905,1905,1905,1905,248146,2,1,-73.9638442993164,40.71052551269531,-73.9815902709961,40.72883605957031,1,0,1059
1906,1906,1906,1906,1906,1906,1189708,2,1,-73.96546936035155,40.71070098876953,-73.94564056396483,40.71966171264648,1,0,491
1907,1907,1907,1907,1907,1907,1324403,1,3,-73.97586822509764,40.74902725219727,-73.94967651367188,40.787841796875,1,0,855
1908,1908,1908,1908,1908,1908,576807,2,4,-73.97511291503906,40.7824592590332,-73.97879028320312,40.764278411865234,1,0,484
1909,1909,1909,1909,1909,1909,514805,2,1,-73.9866714477539,40.734241485595696,-73.98828887939453,40.723388671875,1,0,417
1910,1910,1910,1910,1910,1910,1455197,2,1,-74.00537109375,40.72174072265625,-73.96897888183594,40.80105209350586,1,0,1284
1911,1911,1911,1911,1911,1911,631715,2,2,-73.96765899658203,40.76295852661133,-73.95600128173827,40.768672943115234,1,0,391
