,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption
5490,5490,5490,5490,5490,5490,5490,5490,41544,23.1,71.2,0.075,288.8,229.7,37288.75274
5491,5491,5491,5491,5491,5491,5491,5491,41545,23.12,71.6,0.073,398.0,259.0,37351.77243
5492,5492,5492,5492,5492,5492,5492,5492,41546,23.03,71.7,0.072,267.4,198.0,37597.54923
5493,5493,5493,5493,5493,5493,5493,5493,41547,22.92,70.6,0.077,173.3,143.0,37559.73742
5494,5494,5494,5494,5494,5494,5494,5494,41548,22.8,70.2,0.069,118.9,92.8,37704.68271
5495,5495,5495,5495,5495,5495,5495,5495,41549,22.61,70.7,0.068,39.45,32.35,37547.13348
5496,5496,5496,5496,5496,5496,5496,5496,41550,22.43,71.7,0.069,10.84,9.05,37313.96061
5497,5497,5497,5497,5497,5497,5497,5497,41551,22.17,74.0,0.081,27.7,23.54,37124.90153
5498,5498,5498,5498,5498,5498,5498,5498,41552,21.71,76.8,0.082,87.2,73.3,37206.82713
5499,5499,5499,5499,5499,5499,5499,5499,41553,21.75,78.4,0.079,157.3,135.6,37206.82713
5500,5500,5500,5500,5500,5500,5500,5500,41554,21.63,80.6,0.075,141.6,118.0,36942.14442
5501,5501,5501,5501,5501,5501,5501,5501,41555,21.37,81.5,0.069,88.9,75.2,36746.78337
5502,5502,5502,5502,5502,5502,5502,5502,41556,21.2,81.9,0.065,85.0,73.1,37049.2779
5503,5503,5503,5503,5503,5503,5503,5503,41557,21.1,82.9,0.067,154.7,132.8,36614.44201
5504,5504,5504,5504,5504,5504,5504,5504,41558,21.01,83.4,0.068,181.7,153.3,36721.57549
5505,5505,5505,5505,5505,5505,5505,5505,41559,21.09,83.5,0.07,149.9,129.9,36526.21444
5506,5506,5506,5506,5506,5506,5506,5506,41560,21.04,83.7,0.072,60.62,51.21,36274.13567
5507,5507,5507,5507,5507,5507,5507,5507,41561,20.85,83.9,0.064,75.9,64.14,35738.46827
5508,5508,5508,5508,5508,5508,5508,5508,41562,20.89,83.9,0.066,29.73,26.6,35297.33042
5509,5509,5509,5509,5509,5509,5509,5509,41563,20.9,83.6,0.066,52.86,44.16,35095.6674
5510,5510,5510,5510,5510,5510,5510,5510,41564,20.91,84.1,0.066,87.6,77.4,35070.45952
5511,5511,5511,5511,5511,5511,5511,5511,41565,20.89,84.5,0.068,44.97,40.53,34818.38074
5512,5512,5512,5512,5512,5512,5512,5512,41566,20.82,84.8,0.069,24.44,20.89,34988.53392
5513,5513,5513,5513,5513,5513,5513,5513,41567,20.76,84.8,0.067,27.31,23.58,34881.40044
5514,5514,5514,5514,5514,5514,5514,5514,41568,20.72,85.2,0.072,24.02,20.56,34805.77681
5515,5515,5515,5515,5515,5515,5515,5515,41569,20.77,85.6,0.071,31.07,26.45,34560.0
5516,5516,5516,5516,5516,5516,5516,5516,41570,20.65,85.8,0.067,36.1,30.26,34408.75274
5517,5517,5517,5517,5517,5517,5517,5517,41571,20.49,86.2,0.067,50.05,41.46,34736.45514
5518,5518,5518,5518,5518,5518,5518,5518,41572,20.51,86.1,0.069,68.38,58.76,35070.45952
5519,5519,5519,5519,5519,5519,5519,5519,41573,20.49,86.2,0.069,18.37,15.3,35114.5733
5520,5520,5520,5520,5520,5520,5520,5520,41574,20.56,86.5,0.069,21.41,18.85,35328.84026
5521,5521,5521,5521,5521,5521,5521,5521,41575,20.68,86.4,0.073,18.33,15.85,35883.41357
5522,5522,5522,5522,5522,5522,5522,5522,41576,20.52,86.6,0.067,67.57,57.92,36872.82276
5523,5523,5523,5523,5523,5523,5523,5523,41577,20.5,87.1,0.069,47.62,41.69,38139.5186
5524,5524,5524,5524,5524,5524,5524,5524,41578,20.49,87.3,0.07,32.97,27.37,39658.29322
5525,5525,5525,5525,5525,5525,5525,5525,41579,20.56,87.2,0.071,56.09,39.6,42317.72429
5526,5526,5526,5526,5526,5526,5526,5526,41580,20.62,87.3,0.066,55.26,36.34,45525.4267
5527,5527,5527,5527,5527,5527,5527,5527,41581,20.62,87.4,0.068,24.38,20.85,46388.7965
5528,5528,5528,5528,5528,5528,5528,5528,41582,20.65,87.7,0.074,6.523,5.539,46666.08315
5529,5529,5529,5529,5529,5529,5529,5529,41583,20.59,87.7,0.071,3.236,2.727,46558.94967
5530,5530,5530,5530,5530,5530,5530,5530,41584,20.54,88.0,0.075,2.0,1.675,46603.06346
5531,5531,5531,5531,5531,5531,5531,5531,41585,20.53,88.1,0.074,0.45,0.415,46729.10284
5532,5532,5532,5532,5532,5532,5532,5532,41586,20.49,88.3,0.075,0.117,0.107,46842.53829
5533,5533,5533,5533,5533,5533,5533,5533,41587,20.43,88.7,0.075,0.055,0.115,47069.40919
5534,5534,5534,5534,5534,5534,5534,5534,41588,20.4,88.8,0.077,0.055,0.119,46930.76586
5535,5535,5535,5535,5535,5535,5535,5535,41589,20.36,88.9,0.069,0.062,0.137,46880.35011
5536,5536,5536,5536,5536,5536,5536,5536,41590,20.31,89.1,0.077,0.066,0.115,46729.10284
5537,5537,5537,5537,5537,5537,5537,5537,41591,20.28,89.3,0.078,0.059,0.122,46659.78118
5538,5538,5538,5538,5538,5538,5538,5538,41478,18.41,86.3,0.176,0.033,0.159,28012.25383
5539,5539,5539,5539,5539,5539,5539,5539,41479,18.04,86.2,0.18,0.059,0.122,27640.43764
5540,5540,5540,5540,5540,5540,5540,5540,41480,18.05,86.5,0.183,0.069,0.107,27558.51204
5541,5541,5541,5541,5541,5541,5541,5541,41481,18.06,87.3,0.191,0.04,0.182,27363.15098
5542,5542,5542,5542,5542,5542,5542,5542,41482,18.44,87.2,0.235,0.055,0.17,27369.45295
5543,5543,5543,5543,5543,5543,5543,5543,41483,18.35,87.1,0.243,0.037,0.126,27111.07221
5544,5544,5544,5544,5544,5544,5544,5544,41592,20.22,89.5,0.073,0.077,0.1,46388.7965
5545,5545,5545,5545,5545,5545,5545,5545,41593,20.2,89.6,0.074,0.084,0.115,45972.86652
5546,5546,5546,5546,5546,5546,5546,5546,41594,20.13,89.7,0.08,0.055,0.13,45619.95624
5547,5547,5547,5547,5547,5547,5547,5547,41595,20.13,89.8,0.073,0.055,0.1,45348.97155
5548,5548,5548,5548,5548,5548,5548,5548,41596,20.13,89.9,0.07,0.077,0.093,44907.8337
5549,5549,5549,5549,5549,5549,5549,5549,41597,20.12,90.0,0.067,0.069,0.111,44189.40919
5550,5550,5550,5550,5550,5550,5550,5550,41598,20.05,90.1,0.07,0.062,0.115,43634.83589
5551,5551,5551,5551,5551,5551,5551,5551,41599,20.07,90.2,0.069,0.055,0.115,43124.37637
5552,5552,5552,5552,5552,5552,5552,5552,41600,20.08,90.3,0.069,0.073,0.1,42443.76368
5553,5553,5553,5553,5553,5553,5553,5553,41601,20.06,90.3,0.069,0.066,0.1,41548.88403
5554,5554,5554,5554,5554,5554,5554,5554,41602,20.06,90.4,0.069,0.066,0.126,40880.87527
5555,5555,5555,5555,5555,5555,5555,5555,41603,20.06,90.5,0.066,0.066,0.115,39954.48578
5556,5556,5556,5556,5556,5556,5556,5556,41604,20.05,90.6,0.067,0.073,0.126,38927.26477
5557,5557,5557,5557,5557,5557,5557,5557,41605,20.03,90.8,0.068,0.051,0.104,38303.3698
5558,5558,5558,5558,5558,5558,5558,5558,41606,20.05,90.8,0.067,0.066,0.111,37206.82713
5559,5559,5559,5559,5559,5559,5559,5559,41607,20.06,90.9,0.068,0.066,0.122,36299.34354
5560,5560,5560,5560,5560,5560,5560,5560,41608,20.06,90.9,0.065,0.084,0.13,35246.91466
5561,5561,5561,5561,5561,5561,5561,5561,41609,20.03,91.0,0.067,0.051,0.067,34761.66302
5562,5562,5562,5562,5562,5562,5562,5562,41610,20.01,91.0,0.068,0.069,0.13,33898.29322
5563,5563,5563,5563,5563,5563,5563,5563,41611,19.98,91.1,0.066,0.04,0.13,33110.54705
5564,5564,5564,5564,5564,5564,5564,5564,41612,19.96,91.0,0.068,0.069,0.082,32341.70678
5565,5565,5565,5565,5565,5565,5565,5565,41613,19.91,91.2,0.069,0.066,0.107,31396.41138
5566,5566,5566,5566,5566,5566,5566,5566,41614,19.87,91.3,0.066,0.04,0.107,30558.24945
5567,5567,5567,5567,5567,5567,5567,5567,41615,19.85,91.3,0.069,0.04,0.089,30085.60175
5568,5568,5568,5568,5568,5568,5568,5568,41484,18.47,87.5,0.27,0.048,0.074,26896.80525
5569,5569,5569,5569,5569,5569,5569,5569,41485,18.4,86.9,0.293,0.066,0.1,26802.27571
5570,5570,5570,5570,5570,5570,5570,5570,41486,18.28,87.2,0.296,0.037,0.185,26524.98906
5571,5571,5571,5571,5571,5571,5571,5571,41487,18.42,87.1,0.299,0.059,0.141,26153.17287
5572,5572,5572,5572,5572,5572,5572,5572,41488,18.52,86.9,0.298,0.044,0.119,26310.7221
5573,5573,5573,5573,5573,5573,5573,5573,41489,18.39,86.7,0.299,0.04,0.159,26140.56893
5574,5574,5574,5574,5574,5574,5574,5574,41490,18.21,87.2,0.292,0.059,0.159,26235.09847
5575,5575,5575,5575,5575,5575,5575,5575,41491,18.44,88.2,0.279,0.055,0.23,26121.66302
5576,5576,5576,5576,5576,5576,5576,5576,41492,19.05,89.0,0.268,0.055,0.133,26071.24726
5577,5577,5577,5577,5577,5577,5577,5577,41493,19.37,88.7,0.272,0.037,0.156,26127.96499
5578,5578,5578,5578,5578,5578,5578,5578,41494,19.01,88.3,0.27,0.029,0.119,26121.66302
5579,5579,5579,5579,5579,5579,5579,5579,41495,19.58,89.7,0.274,0.029,0.185,26102.75711
5580,5580,5580,5580,5580,5580,5580,5580,41496,19.91,88.6,0.267,0.037,0.178,26241.40044
5581,5581,5581,5581,5581,5581,5581,5581,41497,19.69,89.6,0.271,0.051,0.133,26209.89059
5582,5582,5582,5582,5582,5582,5582,5582,41498,19.89,89.5,0.266,0.062,0.148,26184.68271
5583,5583,5583,5583,5583,5583,5583,5583,41499,19.96,89.2,0.276,0.048,0.163,26443.06346
5584,5584,5584,5584,5584,5584,5584,5584,41500,19.97,89.1,0.27,0.04,0.159,26732.95405
5585,5585,5585,5585,5585,5585,5585,5585,41501,20.0,89.3,0.265,0.051,0.174,27085.86433
5586,5586,5586,5586,5586,5586,5586,5586,41502,20.03,89.2,0.269,0.051,0.107,27917.72429
5587,5587,5587,5587,5587,5587,5587,5587,41503,20.04,89.2,0.266,0.062,0.126,27810.59081
5588,5588,5588,5588,5588,5588,5588,5588,41504,20.0,89.0,0.27,0.08,0.111,27854.7046
5589,5589,5589,5589,5589,5589,5589,5589,41505,19.98,89.0,0.271,0.044,0.152,27665.64551
5590,5590,5590,5590,5590,5590,5590,5590,41506,20.02,89.0,0.265,0.044,0.156,27621.53173
5591,5591,5591,5591,5591,5591,5591,5591,41507,20.03,88.8,0.268,0.051,0.174,27419.86871
5592,5592,5592,5592,5592,5592,5592,5592,41508,20.05,88.8,0.265,0.066,0.137,27319.0372
5593,5593,5593,5593,5593,5593,5593,5593,41509,19.98,88.8,0.262,0.04,0.111,26877.89934
5594,5594,5594,5594,5594,5594,5594,5594,41510,20.04,88.7,0.256,0.022,0.137,26808.57768
5595,5595,5595,5595,5595,5595,5595,5595,41511,20.07,88.7,0.24,0.059,0.17,26594.31072
5596,5596,5596,5596,5596,5596,5596,5596,41512,20.09,88.6,0.246,0.044,0.189,25920.0
5597,5597,5597,5597,5597,5597,5597,5597,41513,20.01,88.4,0.25,0.048,0.13,25718.33698
5598,5598,5598,5598,5598,5598,5598,5598,41514,20.02,88.5,0.232,0.044,0.163,26436.76149
5599,5599,5599,5599,5599,5599,5599,5599,41515,20.05,88.4,0.236,0.256,0.304,27016.54267
5600,5600,5600,5600,5600,5600,5600,5600,41516,20.03,88.4,0.267,1.404,1.163,27237.1116
5601,5601,5601,5601,5601,5601,5601,5601,41517,20.01,88.5,0.266,8.09,6.502,27734.96718
5602,5602,5602,5602,5602,5602,5602,5602,41518,20.0,88.5,0.282,30.87,21.29,28169.80306
5603,5603,5603,5603,5603,5603,5603,5603,41519,20.1,88.6,0.277,59.66,39.79,28781.09409
5604,5604,5604,5604,5604,5604,5604,5604,41520,20.24,88.2,0.259,95.2,63.28,29360.87527
5605,5605,5605,5605,5605,5605,5605,5605,41521,20.38,87.9,0.266,66.04,55.03,29203.32604
5606,5606,5606,5606,5606,5606,5606,5606,41522,20.45,87.5,0.256,58.15,48.01,30306.17068
5607,5607,5607,5607,5607,5607,5607,5607,41523,20.54,87.2,0.231,94.2,74.3,30602.36324
5608,5608,5608,5608,5608,5608,5608,5608,41524,20.68,86.6,0.221,67.76,55.47,30967.87746
5609,5609,5609,5609,5609,5609,5609,5609,41525,20.77,86.3,0.237,106.7,85.0,31358.59956
5610,5610,5610,5610,5610,5610,5610,5610,41526,20.7,86.0,0.192,122.6,97.0,31831.24726
5611,5611,5611,5611,5611,5611,5611,5611,41527,20.3,85.0,0.125,110.2,83.0,32297.593
5612,5612,5612,5612,5612,5612,5612,5612,41528,20.37,84.3,0.103,211.6,116.9,32990.80963
5613,5613,5613,5613,5613,5613,5613,5613,41529,20.89,83.4,0.093,278.8,147.5,33671.42232
5614,5614,5614,5614,5614,5614,5614,5614,41530,21.43,81.8,0.083,242.1,143.1,33866.78337
5615,5615,5615,5615,5615,5615,5615,5615,41531,21.66,79.5,0.104,216.6,148.0,34528.49015
5616,5616,5616,5616,5616,5616,5616,5616,41616,19.84,91.4,0.069,0.091,0.089,29606.65208
5617,5617,5617,5617,5617,5617,5617,5617,41617,19.8,91.4,0.068,0.073,0.074,29266.34573
5618,5618,5618,5618,5618,5618,5618,5618,41618,19.8,91.5,0.067,0.069,0.089,28913.43545
5619,5619,5619,5619,5619,5619,5619,5619,41619,19.78,91.5,0.069,0.051,0.1,28226.52079
5620,5620,5620,5620,5620,5620,5620,5620,41620,19.78,91.6,0.07,0.051,0.126,27734.96718
5621,5621,5621,5621,5621,5621,5621,5621,41621,19.73,91.6,0.068,0.062,0.122,27394.66083
5622,5622,5622,5622,5622,5622,5622,5622,41676,20.35,92.6,0.088,124.8,105.6,35889.71554
5623,5623,5623,5623,5623,5623,5623,5623,41677,20.36,92.5,0.087,146.6,99.5,36708.97155
5624,5624,5624,5624,5624,5624,5624,5624,41678,20.56,92.4,0.081,145.4,107.3,37005.16411
5625,5625,5625,5625,5625,5625,5625,5625,41679,20.78,92.3,0.091,136.1,109.7,36828.70897
5626,5626,5626,5626,5626,5626,5626,5626,41680,20.82,92.0,0.086,329.1,158.1,37282.45077
5627,5627,5627,5627,5627,5627,5627,5627,41681,21.12,92.2,0.082,275.9,175.2,37465.20788
5628,5628,5628,5628,5628,5628,5628,5628,41682,21.18,91.4,0.084,225.7,156.5,38013.47921
5629,5629,5629,5629,5629,5629,5629,5629,41683,21.32,91.3,0.083,190.2,137.9,38215.14223
5630,5630,5630,5630,5630,5630,5630,5630,41684,21.44,91.0,0.078,337.9,172.0,38580.65646
5631,5631,5631,5631,5631,5631,5631,5631,41685,21.54,90.1,0.081,201.8,161.3,38914.66083
5632,5632,5632,5632,5632,5632,5632,5632,41686,21.75,90.0,0.094,242.3,189.4,39280.17505
5633,5633,5633,5633,5633,5633,5633,5633,41687,21.83,89.4,0.092,200.0,170.7,39538.5558
5634,5634,5634,5634,5634,5634,5634,5634,41688,22.03,89.0,0.105,212.0,180.6,39488.14004
5635,5635,5635,5635,5635,5635,5635,5635,41689,22.2,88.7,0.09,144.3,125.5,39588.97155
5636,5636,5636,5636,5636,5636,5636,5636,41690,22.36,88.5,0.101,417.8,231.2,39425.12035
5637,5637,5637,5637,5637,5637,5637,5637,41691,22.7,88.0,0.088,259.4,190.0,39254.96718
5638,5638,5638,5638,5638,5638,5638,5638,41692,23.04,87.4,0.079,227.6,152.1,39002.8884
5639,5639,5639,5639,5639,5639,5639,5639,41693,23.05,85.9,0.082,157.6,139.3,38580.65646
5640,5640,5640,5640,5640,5640,5640,5640,41694,23.04,85.3,0.076,135.6,116.8,38776.01751
5641,5641,5641,5641,5641,5641,5641,5641,41695,22.95,84.8,0.098,226.8,183.5,38763.41357
5642,5642,5642,5642,5642,5642,5642,5642,41696,22.58,83.7,0.098,335.3,239.3,38649.97812
5643,5643,5643,5643,5643,5643,5643,5643,41697,22.56,83.6,0.079,443.8,244.9,38618.46827
5644,5644,5644,5644,5644,5644,5644,5644,41698,22.91,83.2,0.083,316.7,219.2,38568.05252
5645,5645,5645,5645,5645,5645,5645,5645,41699,23.05,81.5,0.093,239.2,184.9,38303.3698
5646,5646,5646,5646,5646,5646,5646,5646,41700,22.82,81.5,0.082,287.1,219.6,38171.02845
5647,5647,5647,5647,5647,5647,5647,5647,41701,22.7,82.0,0.078,304.1,224.4,38442.01313
5648,5648,5648,5648,5648,5648,5648,5648,41702,22.63,82.0,0.089,207.6,173.6,38309.67177
5649,5649,5649,5649,5649,5649,5649,5649,41703,22.75,80.9,0.082,205.6,171.6,38108.00875
5650,5650,5650,5650,5650,5650,5650,5650,41704,22.87,79.9,0.075,159.7,137.7,38114.31072
5651,5651,5651,5651,5651,5651,5651,5651,41705,22.73,78.7,0.082,172.5,146.0,37824.42013
5652,5652,5652,5652,5652,5652,5652,5652,41706,22.74,78.4,0.079,215.7,180.5,37433.69803
5653,5653,5653,5653,5653,5653,5653,5653,41707,22.91,76.9,0.082,133.8,116.9,37017.76805
5654,5654,5654,5654,5654,5654,5654,5654,41708,23.03,74.3,0.081,142.3,120.5,35530.50328
5655,5655,5655,5655,5655,5655,5655,5655,41709,23.22,73.2,0.09,122.4,109.3,35637.63676
5656,5656,5656,5656,5656,5656,5656,5656,41710,23.24,72.3,0.082,78.9,68.58,35952.73523
5657,5657,5657,5657,5657,5657,5657,5657,41711,23.3,72.8,0.083,79.7,69.56,35335.14223
5658,5658,5658,5658,5658,5658,5658,5658,41712,23.26,73.2,0.077,111.5,93.2,34925.51422
5659,5659,5659,5659,5659,5659,5659,5659,41713,23.24,73.7,0.082,109.5,94.7,34919.21225
5660,5660,5660,5660,5660,5660,5660,5660,41714,23.18,74.5,0.089,99.0,87.5,34881.40044
5661,5661,5661,5661,5661,5661,5661,5661,41715,23.16,75.1,0.092,106.1,94.4,35297.33042
5662,5662,5662,5662,5662,5662,5662,5662,41716,23.12,75.5,0.089,64.1,57.97,35606.12691
5663,5663,5663,5663,5663,5663,5663,5663,41717,23.04,76.0,0.076,24.13,21.75,35410.76586
5664,5664,5664,5664,5664,5664,5664,5664,41718,23.0,76.9,0.073,8.52,7.8,35095.6674
5665,5665,5665,5665,5665,5665,5665,5665,41719,22.95,78.2,0.082,3.133,2.649,35870.80963
5666,5666,5666,5666,5666,5666,5666,5666,41720,22.52,80.4,0.087,5.854,4.772,37269.84683
5667,5667,5667,5667,5667,5667,5667,5667,41721,21.73,82.5,0.083,4.026,3.509,38605.86433
5668,5668,5668,5668,5668,5668,5668,5668,41722,20.72,83.1,0.079,1.32,1.13,40067.92123
5669,5669,5669,5669,5669,5669,5669,5669,41723,19.41,82.8,0.085,1.43,1.204,43546.60832
5670,5670,5670,5670,5670,5670,5670,5670,41724,19.15,83.2,0.077,0.896,0.76,46212.34136
5671,5671,5671,5671,5671,5671,5671,5671,41725,18.91,85.0,0.096,0.289,0.245,47006.3895
5672,5672,5672,5672,5672,5672,5672,5672,41726,18.38,86.9,0.09,0.26,0.304,47012.69147
5673,5673,5673,5673,5673,5673,5673,5673,41727,18.9,87.5,0.081,0.267,0.219,46918.16193
5674,5674,5674,5674,5674,5674,5674,5674,41728,19.36,87.4,0.077,0.165,0.17,46792.12254
5675,5675,5675,5675,5675,5675,5675,5675,41729,19.42,87.3,0.076,0.084,0.167,46848.84026
5676,5676,5676,5676,5676,5676,5676,5676,41730,19.64,84.8,0.077,0.059,0.126,46823.63239
5677,5677,5677,5677,5677,5677,5677,5677,41731,19.78,82.2,0.083,0.051,0.093,47006.3895
5678,5678,5678,5678,5678,5678,5678,5678,41732,19.74,82.5,0.08,0.069,0.082,46918.16193
5679,5679,5679,5679,5679,5679,5679,5679,41733,19.85,82.5,0.083,0.055,0.107,46968.57768
5680,5680,5680,5680,5680,5680,5680,5680,41734,19.93,81.6,0.085,0.069,0.093,46874.04814
5681,5681,5681,5681,5681,5681,5681,5681,41735,19.84,82.3,0.076,0.069,0.096,46634.5733
5682,5682,5682,5682,5682,5682,5682,5682,41622,19.62,91.5,0.07,0.048,0.107,27319.0372
5683,5683,5683,5683,5683,5683,5683,5683,41623,19.58,91.7,0.066,0.077,0.07,27117.37418
5684,5684,5684,5684,5684,5684,5684,5684,41624,19.5,91.7,0.066,0.051,0.156,26915.71116
5685,5685,5685,5685,5685,5685,5685,5685,41625,19.41,91.8,0.067,0.051,0.13,26840.08753
5686,5686,5686,5686,5686,5686,5686,5686,41626,19.32,91.8,0.068,0.055,0.137,26260.30635
5687,5687,5687,5687,5687,5687,5687,5687,41627,19.24,91.9,0.073,0.073,0.111,26096.45514
5688,5688,5688,5688,5688,5688,5688,5688,41736,19.78,82.8,0.083,0.026,0.126,46357.28665
5689,5689,5689,5689,5689,5689,5689,5689,41737,19.67,83.1,0.081,0.055,0.122,45872.03501
5690,5690,5690,5690,5690,5690,5690,5690,41738,19.55,82.9,0.077,0.055,0.107,45550.63457
5691,5691,5691,5691,5691,5691,5691,5691,41739,20.37,78.3,0.081,0.069,0.078,45077.98687
5692,5692,5692,5692,5692,5692,5692,5692,41740,20.94,71.7,0.077,0.051,0.119,45065.38293
5693,5693,5693,5693,5693,5693,5693,5693,41741,21.33,66.43,0.081,0.066,0.126,44630.54705
5694,5694,5694,5694,5694,5694,5694,5694,41742,21.26,66.2,0.08,0.04,0.13,43842.80088
5695,5695,5695,5695,5695,5695,5695,5695,41743,21.4,64.63,0.084,0.091,0.093,42985.73304
5696,5696,5696,5696,5696,5696,5696,5696,41744,21.31,65.03,0.095,0.066,0.133,42462.66958
5697,5697,5697,5697,5697,5697,5697,5697,41745,21.37,65.0,0.093,0.084,0.119,41800.9628
5698,5698,5698,5698,5698,5698,5698,5698,41746,21.48,63.67,0.094,0.069,0.133,40754.83589
5699,5699,5699,5699,5699,5699,5699,5699,41747,21.56,63.4,0.1,0.088,0.096,39891.46608
5700,5700,5700,5700,5700,5700,5700,5700,41748,21.8,61.16,0.103,0.062,0.1,38776.01751
5701,5701,5701,5701,5701,5701,5701,5701,41749,21.82,61.06,0.104,0.084,0.052,37900.04376
5702,5702,5702,5702,5702,5702,5702,5702,41750,21.76,61.1,0.1,0.091,0.107,36961.05033
5703,5703,5703,5703,5703,5703,5703,5703,41751,22.05,58.89,0.099,0.066,0.096,36349.7593
5704,5704,5704,5704,5704,5704,5704,5704,41752,22.31,56.53,0.107,0.044,0.126,35650.2407
5705,5705,5705,5705,5705,5705,5705,5705,41753,22.25,58.6,0.103,0.062,0.122,35070.45952
5706,5706,5706,5706,5706,5706,5706,5706,41754,21.96,58.96,0.102,0.077,0.096,33967.61488
5707,5707,5707,5707,5707,5707,5707,5707,41755,21.82,60.33,0.098,0.048,0.174,32858.46827
5708,5708,5708,5708,5708,5708,5708,5708,41756,21.77,60.36,0.105,0.069,0.104,32007.70241
5709,5709,5709,5709,5709,5709,5709,5709,41757,21.96,60.6,0.107,0.073,0.096,31680.0
5710,5710,5710,5710,5710,5710,5710,5710,41758,21.51,62.06,0.097,0.062,0.152,31075.01094
5711,5711,5711,5711,5711,5711,5711,5711,41759,21.84,60.56,0.094,0.077,0.111,30161.22538
5712,5712,5712,5712,5712,5712,5712,5712,41628,19.2,91.9,0.063,0.069,0.104,26083.8512
5713,5713,5713,5713,5713,5713,5713,5713,41629,19.06,92.1,0.07,0.066,0.163,25863.28228
5714,5714,5714,5714,5714,5714,5714,5714,41630,19.05,92.1,0.076,0.044,0.119,25743.54486
5715,5715,5715,5715,5715,5715,5715,5715,41631,19.04,92.2,0.084,0.059,0.085,25630.10941
5716,5716,5716,5716,5716,5716,5716,5716,41632,19.16,92.3,0.07,0.066,0.133,25453.65427
5717,5717,5717,5717,5717,5717,5717,5717,41633,19.18,92.4,0.075,0.077,0.122,25466.25821
5718,5718,5718,5718,5718,5718,5718,5718,41634,19.19,92.3,0.071,0.062,0.141,25541.88184
5719,5719,5719,5719,5719,5719,5719,5719,41635,19.08,92.5,0.07,0.062,0.063,25787.65864
5720,5720,5720,5720,5720,5720,5720,5720,41636,19.07,92.4,0.071,0.062,0.137,25661.61926
5721,5721,5721,5721,5721,5721,5721,5721,41637,18.98,92.4,0.065,0.084,0.093,25667.92123
5722,5722,5722,5722,5722,5722,5722,5722,41638,18.96,92.5,0.068,0.084,0.096,25554.48578
5723,5723,5723,5723,5723,5723,5723,5723,41639,18.94,92.5,0.066,0.062,0.122,25573.39168
5724,5724,5724,5724,5724,5724,5724,5724,41640,18.94,92.6,0.063,0.069,0.144,25642.71335
5725,5725,5725,5725,5725,5725,5725,5725,41641,18.9,92.5,0.069,0.073,0.1,25718.33698
5726,5726,5726,5726,5726,5726,5726,5726,41642,18.86,92.6,0.067,0.062,0.13,25737.24289
5727,5727,5727,5727,5727,5727,5727,5727,41643,18.85,92.6,0.068,0.088,0.1,25932.60394
5728,5728,5728,5728,5728,5728,5728,5728,41644,18.84,92.7,0.067,0.048,0.156,26197.28665
5729,5729,5729,5729,5729,5729,5729,5729,41645,18.79,92.7,0.075,0.091,0.144,26411.55361
5730,5730,5730,5730,5730,5730,5730,5730,41646,18.77,92.8,0.072,0.077,0.133,27369.45295
5731,5731,5731,5731,5731,5731,5731,5731,41647,18.78,92.8,0.069,0.084,0.104,27627.8337
5732,5732,5732,5732,5732,5732,5732,5732,41648,18.73,92.7,0.068,0.069,0.152,27470.28446
5733,5733,5733,5733,5733,5733,5733,5733,41649,18.7,92.9,0.065,0.059,0.178,27489.19037
5734,5734,5734,5734,5734,5734,5734,5734,41650,18.69,92.9,0.068,0.062,0.156,27791.6849
5735,5735,5735,5735,5735,5735,5735,5735,41651,18.68,92.9,0.067,0.069,0.089,27224.50766
5736,5736,5736,5736,5736,5736,5736,5736,41652,18.63,93.0,0.068,0.066,0.122,27054.35449
5737,5737,5737,5737,5737,5737,5737,5737,41653,18.68,93.0,0.07,0.066,0.178,26600.61269
5738,5738,5738,5738,5738,5738,5738,5738,41654,18.67,92.9,0.065,0.059,0.104,26669.93435
5739,5739,5739,5739,5739,5739,5739,5739,41655,18.61,92.9,0.067,0.073,0.1,26266.60832
5740,5740,5740,5740,5740,5740,5740,5740,41656,18.62,93.0,0.066,0.066,0.119,25724.63895
5741,5741,5741,5741,5741,5741,5741,5741,41657,18.58,92.9,0.071,0.084,0.085,25485.16411
5742,5742,5742,5742,5742,5742,5742,5742,41658,18.55,93.0,0.087,0.106,0.111,26474.5733
5743,5743,5743,5743,5743,5743,5743,5743,41659,18.56,93.0,0.087,0.395,0.33,26852.69147
5744,5744,5744,5744,5744,5744,5744,5744,41660,18.46,93.1,0.074,3.148,2.59,27300.13129
5745,5745,5745,5745,5745,5745,5745,5745,41661,18.52,93.2,0.074,3.814,3.212,27867.30853
5746,5746,5746,5746,5746,5746,5746,5746,41662,18.64,93.1,0.068,7.29,5.769,28081.57549
5747,5747,5747,5747,5747,5747,5747,5747,41663,18.76,93.2,0.07,30.73,12.36,28295.84245
5748,5748,5748,5748,5748,5748,5748,5748,41664,18.79,93.1,0.069,11.19,9.2,29430.19694
5749,5749,5749,5749,5749,5749,5749,5749,41665,18.9,93.1,0.07,19.68,16.15,30350.28446
5750,5750,5750,5750,5750,5750,5750,5750,41666,19.01,93.0,0.075,27.42,23.75,30703.19475
