,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7373,7373,7373,7373,7373,0.238,0.0,243.15,1.0,0.0,0.0,1.0
7374,7374,7374,7374,7374,0.238,0.0,243.03,1.0,0.0,0.0,1.0
7375,7375,7375,7375,7375,0.236,0.0,242.81,1.0,0.0,0.0,0.0
7376,7376,7376,7376,7376,0.236,0.0,242.64,1.0,0.0,0.0,1.0
7377,7377,7377,7377,7377,0.314,0.0,242.72,1.4,0.0,0.0,1.0
7378,7378,7378,7378,7378,0.348,0.096,242.78,1.4,0.0,0.0,0.0
7379,7379,7379,7379,7379,0.344,0.096,242.62,1.4,0.0,0.0,1.0
7380,7380,7380,7380,7380,0.344,0.096,242.97,1.4,0.0,0.0,1.0
7381,7381,7381,7381,7381,0.342,0.096,243.06,1.4,0.0,0.0,0.0
7382,7382,7382,7382,7382,0.396,0.15,243.32,1.8,0.0,0.0,1.0
7383,7383,7383,7383,7383,0.418,0.204,243.45,1.8,0.0,0.0,1.0
7384,7384,7384,7384,7384,0.418,0.208,244.4,1.8,0.0,0.0,0.0
7385,7385,7385,7385,7385,0.416,0.206,243.85,1.8,0.0,0.0,1.0
7386,7386,7386,7386,7386,0.412,0.204,243.68,1.8,0.0,0.0,1.0
7387,7387,7387,7387,7387,0.41,0.204,243.5,1.8,0.0,0.0,1.0
7388,7388,7388,7388,7388,0.408,0.202,243.07,1.8,0.0,0.0,0.0
7389,7389,7389,7389,7389,0.404,0.202,242.82,1.8,0.0,0.0,1.0
7390,7390,7390,7390,7390,0.402,0.2,242.65,1.8,0.0,0.0,1.0
7391,7391,7391,7391,7391,0.402,0.2,242.75,1.8,0.0,0.0,0.0
7392,7392,7392,7392,7392,0.402,0.2,242.75,1.8,0.0,0.0,1.0
7393,7393,7393,7393,7393,0.394,0.19,242.56,1.8,0.0,0.0,1.0
7394,7394,7394,7394,7394,0.274,0.0,242.16,1.2,0.0,0.0,0.0
7395,7395,7395,7395,7395,0.236,0.0,242.44,1.0,0.0,0.0,1.0
7396,7396,7396,7396,7396,0.236,0.0,242.56,1.0,0.0,0.0,1.0
7397,7397,7397,7397,7397,0.236,0.0,242.96,1.0,0.0,0.0,0.0
7398,7398,7398,7398,7398,0.238,0.0,243.06,1.0,0.0,0.0,1.0
7399,7399,7399,7399,7399,0.236,0.0,242.61,1.0,0.0,0.0,1.0
7400,7400,7400,7400,7400,0.236,0.0,242.54,1.0,0.0,0.0,0.0
7401,7401,7401,7401,7401,0.236,0.0,242.53,1.0,0.0,0.0,1.0
7402,7402,7402,7402,7402,0.236,0.0,242.75,1.0,0.0,0.0,1.0
7403,7403,7403,7403,7403,0.236,0.0,242.45,1.0,0.0,0.0,0.0
7404,7404,7404,7404,7404,0.236,0.0,242.3,1.0,0.0,0.0,1.0
7405,7405,7405,7405,7405,0.236,0.0,242.25,1.0,0.0,0.0,1.0
7406,7406,7406,7406,7406,0.236,0.0,243.0,1.0,0.0,0.0,0.0
7407,7407,7407,7407,7407,0.238,0.0,243.46,1.0,0.0,0.0,1.0
7408,7408,7408,7408,7408,0.238,0.0,243.7,1.0,0.0,0.0,1.0
7409,7409,7409,7409,7409,0.238,0.0,243.66,1.0,0.0,0.0,0.0
7410,7410,7410,7410,7410,0.238,0.0,244.07,1.0,0.0,0.0,1.0
7411,7411,7411,7411,7411,0.24,0.0,244.33,1.0,0.0,0.0,1.0
7412,7412,7412,7412,7412,0.24,0.0,244.46,1.0,0.0,0.0,0.0
7413,7413,7413,7413,7413,0.24,0.0,244.39,1.0,0.0,0.0,1.0
7414,7414,7414,7414,7414,0.24,0.0,244.35,1.0,0.0,0.0,1.0
7415,7415,7415,7415,7415,0.24,0.0,244.24,1.0,0.0,0.0,0.0
7416,7416,7416,7416,7416,0.238,0.0,243.98,1.0,0.0,0.0,1.0
7417,7417,7417,7417,7417,0.238,0.0,243.88,1.0,0.0,0.0,1.0
7418,7418,7418,7418,7418,0.238,0.0,243.98,1.0,0.0,0.0,0.0
7419,7419,7419,7419,7419,0.264,0.0,243.88,1.2,0.0,0.0,1.0
7420,7420,7420,7420,7420,0.326,0.086,243.5,1.4,0.0,1.0,1.0
7421,7421,7421,7421,7421,0.326,0.086,243.83,1.4,0.0,1.0,0.0
7422,7422,7422,7422,7422,0.35,0.104,244.66,1.6,0.0,2.0,1.0
7423,7423,7423,7423,7423,0.44,0.228,244.67,2.0,0.0,1.0,1.0
7424,7424,7424,7424,7424,0.438,0.228,244.59,2.0,0.0,2.0,0.0
7425,7425,7425,7425,7425,0.434,0.228,244.46,2.0,0.0,1.0,1.0
7426,7426,7426,7426,7426,0.432,0.226,244.29,2.0,0.0,2.0,1.0
7427,7427,7427,7427,7427,0.514,0.318,243.91,2.4,0.0,1.0,0.0
7428,7428,7428,7428,7428,0.502,0.328,243.23,2.4,0.0,2.0,1.0
7429,7429,7429,7429,7429,0.5,0.328,243.07,2.4,0.0,1.0,1.0
7430,7430,7430,7430,7430,0.498,0.328,243.19,2.4,0.0,1.0,0.0
7431,7431,7431,7431,7431,0.494,0.328,243.27,2.4,0.0,2.0,1.0
7432,7432,7432,7432,7432,0.49,0.328,243.07,2.4,0.0,1.0,1.0
7433,7433,7433,7433,7433,0.488,0.328,243.14,2.4,0.0,1.0,0.0
7434,7434,7434,7434,7434,0.486,0.328,243.24,2.4,0.0,2.0,1.0
7435,7435,7435,7435,7435,0.484,0.33,243.54,2.4,0.0,1.0,1.0
7436,7436,7436,7436,7436,0.47,0.314,243.78,2.2,0.0,1.0,0.0
7437,7437,7437,7437,7437,0.98,0.342,243.29,4.2,0.0,0.0,10.0
7438,7438,7438,7438,7438,1.014,0.33,243.27,4.4,0.0,0.0,11.0
7439,7439,7439,7439,7439,0.928,0.158,242.87,3.8,0.0,0.0,11.0
7440,7440,7440,7440,7440,0.898,0.096,242.98,3.6,0.0,0.0,12.0
7441,7441,7441,7441,7441,0.904,0.098,243.14,3.6,0.0,0.0,12.0
7442,7442,7442,7442,7442,0.294,0.0,244.05,1.4,0.0,0.0,2.0
7443,7443,7443,7443,7443,0.238,0.0,243.62,1.0,0.0,0.0,1.0
7444,7444,7444,7444,7444,0.238,0.0,243.66,1.0,0.0,0.0,1.0
7445,7445,7445,7445,7445,0.24,0.0,244.19,1.0,0.0,0.0,0.0
7446,7446,7446,7446,7446,0.24,0.0,244.24,1.0,0.0,0.0,1.0
7447,7447,7447,7447,7447,0.24,0.0,244.31,1.0,0.0,0.0,1.0
7448,7448,7448,7448,7448,0.24,0.0,244.38,1.0,0.0,0.0,0.0
7449,7449,7449,7449,7449,0.24,0.0,244.6,1.0,0.0,0.0,1.0
7450,7450,7450,7450,7450,0.24,0.0,243.86,1.0,0.0,0.0,1.0
7451,7451,7451,7451,7451,0.238,0.0,243.53,1.0,0.0,0.0,0.0
7452,7452,7452,7452,7452,0.238,0.0,243.55,1.0,0.0,0.0,1.0
7453,7453,7453,7453,7453,0.238,0.0,242.98,1.0,0.0,0.0,1.0
7454,7454,7454,7454,7454,0.238,0.0,243.03,1.0,0.0,0.0,0.0
7455,7455,7455,7455,7455,0.236,0.0,242.43,1.0,0.0,0.0,1.0
7456,7456,7456,7456,7456,0.238,0.0,242.7,1.0,0.0,0.0,1.0
7457,7457,7457,7457,7457,0.238,0.0,242.72,1.0,0.0,0.0,0.0
7458,7458,7458,7458,7458,0.236,0.0,242.48,1.0,0.0,0.0,1.0
7459,7459,7459,7459,7459,0.236,0.0,242.26,1.0,0.0,0.0,1.0
7460,7460,7460,7460,7460,0.236,0.0,242.3,1.0,0.0,0.0,0.0
7461,7461,7461,7461,7461,0.236,0.0,241.97,1.0,0.0,0.0,1.0
7462,7462,7462,7462,7462,0.238,0.0,242.88,1.0,0.0,0.0,1.0
7463,7463,7463,7463,7463,0.238,0.0,243.07,1.0,0.0,0.0,0.0
7464,7464,7464,7464,7464,0.238,0.0,243.0,1.0,0.0,0.0,1.0
7465,7465,7465,7465,7465,0.238,0.0,242.65,1.0,0.0,0.0,1.0
7466,7466,7466,7466,7466,0.238,0.0,242.77,1.0,0.0,0.0,0.0
7467,7467,7467,7467,7467,0.238,0.0,242.93,1.0,0.0,0.0,1.0
7468,7468,7468,7468,7468,0.286,0.0,242.44,1.2,0.0,0.0,1.0
7469,7469,7469,7469,7469,0.348,0.096,242.32,1.4,0.0,0.0,0.0
7470,7470,7470,7470,7470,0.346,0.096,242.57,1.4,0.0,0.0,1.0
7471,7471,7471,7471,7471,0.364,0.104,242.89,1.6,0.0,0.0,1.0
7472,7472,7472,7472,7472,0.42,0.202,242.73,1.8,0.0,0.0,0.0
7473,7473,7473,7473,7473,0.418,0.202,243.02,1.8,0.0,0.0,1.0
7474,7474,7474,7474,7474,0.416,0.202,243.04,1.8,0.0,0.0,1.0
7475,7475,7475,7475,7475,0.414,0.202,243.06,1.8,0.0,0.0,0.0
7476,7476,7476,7476,7476,0.412,0.202,243.03,1.8,0.0,0.0,1.0
7477,7477,7477,7477,7477,0.41,0.202,242.92,1.8,0.0,0.0,1.0
7478,7478,7478,7478,7478,0.404,0.198,241.83,1.8,0.0,0.0,0.0
7479,7479,7479,7479,7479,0.402,0.196,241.49,1.8,0.0,0.0,1.0
7480,7480,7480,7480,7480,0.402,0.196,241.44,1.8,0.0,0.0,1.0
7481,7481,7481,7481,7481,0.4,0.196,241.37,1.8,0.0,0.0,0.0
7482,7482,7482,7482,7482,0.4,0.198,241.95,1.8,0.0,0.0,1.0
7483,7483,7483,7483,7483,0.364,0.144,242.68,1.6,0.0,0.0,1.0
7484,7484,7484,7484,7484,0.332,0.096,242.5,1.4,0.0,0.0,0.0
7485,7485,7485,7485,7485,0.258,0.0,242.75,1.0,0.0,0.0,1.0
7486,7486,7486,7486,7486,0.238,0.0,242.94,1.0,0.0,0.0,1.0
7487,7487,7487,7487,7487,0.238,0.0,243.01,1.0,0.0,0.0,0.0
7488,7488,7488,7488,7488,0.238,0.0,243.24,1.0,0.0,0.0,1.0
7489,7489,7489,7489,7489,0.238,0.0,243.18,1.0,0.0,0.0,1.0
7490,7490,7490,7490,7490,0.238,0.0,243.16,1.0,0.0,0.0,0.0
7491,7491,7491,7491,7491,0.236,0.0,242.85,1.0,0.0,0.0,1.0
7492,7492,7492,7492,7492,0.236,0.0,242.83,1.0,0.0,0.0,1.0
7493,7493,7493,7493,7493,0.236,0.0,242.72,1.0,0.0,0.0,0.0
7494,7494,7494,7494,7494,0.236,0.0,242.82,1.0,0.0,0.0,1.0
7495,7495,7495,7495,7495,0.236,0.0,242.59,1.0,0.0,0.0,1.0
7496,7496,7496,7496,7496,0.236,0.0,242.73,1.0,0.0,0.0,0.0
7497,7497,7497,7497,7497,0.236,0.0,242.37,1.0,0.0,0.0,1.0
7498,7498,7498,7498,7498,0.236,0.0,242.39,1.0,0.0,0.0,1.0
7499,7499,7499,7499,7499,0.238,0.0,242.89,1.0,0.0,0.0,0.0
7500,7500,7500,7500,7500,0.238,0.0,243.05,1.0,0.0,0.0,1.0
7501,7501,7501,7501,7501,0.236,0.0,242.57,1.0,0.0,0.0,1.0
7502,7502,7502,7502,7502,0.236,0.0,242.58,1.0,0.0,0.0,0.0
7503,7503,7503,7503,7503,0.236,0.0,242.68,1.0,0.0,0.0,1.0
7504,7504,7504,7504,7504,0.236,0.0,242.94,1.0,0.0,0.0,1.0
7505,7505,7505,7505,7505,0.236,0.0,242.66,1.0,0.0,0.0,0.0
7506,7506,7506,7506,7506,0.236,0.0,242.86,1.0,0.0,0.0,1.0
7507,7507,7507,7507,7507,0.236,0.0,242.83,1.0,0.0,0.0,1.0
7508,7508,7508,7508,7508,0.236,0.0,242.78,1.0,0.0,0.0,0.0
7509,7509,7509,7509,7509,0.264,0.0,242.48,1.2,0.0,0.0,1.0
7510,7510,7510,7510,7510,0.324,0.082,242.36,1.4,0.0,1.0,1.0
7511,7511,7511,7511,7511,0.324,0.082,242.72,1.4,0.0,1.0,0.0
7512,7512,7512,7512,7512,0.324,0.084,243.18,1.4,0.0,2.0,1.0
7513,7513,7513,7513,7513,0.324,0.084,243.11,1.4,0.0,1.0,1.0
7514,7514,7514,7514,7514,0.368,0.12,242.71,1.6,0.0,2.0,1.0
7515,7515,7515,7515,7515,0.436,0.22,242.77,2.0,0.0,1.0,0.0
7516,7516,7516,7516,7516,0.466,0.244,242.6,2.2,0.0,2.0,1.0
7517,7517,7517,7517,7517,0.506,0.324,242.56,2.4,0.0,1.0,1.0
7518,7518,7518,7518,7518,0.504,0.324,242.44,2.4,0.0,1.0,0.0
7519,7519,7519,7519,7519,0.502,0.326,242.74,2.4,0.0,2.0,1.0
7520,7520,7520,7520,7520,0.498,0.324,242.61,2.4,0.0,1.0,1.0
7521,7521,7521,7521,7521,0.494,0.324,242.61,2.4,0.0,2.0,0.0
7522,7522,7522,7522,7522,0.492,0.326,242.83,2.4,0.0,1.0,1.0
7523,7523,7523,7523,7523,0.488,0.326,242.82,2.4,0.0,1.0,1.0
7524,7524,7524,7524,7524,0.486,0.324,242.66,2.4,0.0,2.0,0.0
7525,7525,7525,7525,7525,0.484,0.324,242.72,2.4,0.0,1.0,1.0
7526,7526,7526,7526,7526,0.448,0.272,242.7,2.2,0.0,1.0,1.0
7527,7527,7527,7527,7527,0.402,0.2,242.6,1.8,0.0,0.0,0.0
7528,7528,7528,7528,7528,0.34,0.106,242.56,1.4,0.0,0.0,1.0
7529,7529,7529,7529,7529,0.332,0.094,242.17,1.4,0.0,0.0,1.0
7530,7530,7530,7530,7530,0.332,0.094,242.61,1.4,0.0,0.0,0.0
7531,7531,7531,7531,7531,0.246,0.0,242.18,1.0,0.0,0.0,1.0
7532,7532,7532,7532,7532,0.236,0.0,241.78,1.0,0.0,0.0,1.0
7533,7533,7533,7533,7533,0.348,0.0,241.64,1.8,0.0,0.0,1.0
7534,7534,7534,7534,7534,0.836,0.084,241.28,3.4,0.0,0.0,11.0
7535,7535,7535,7535,7535,0.854,0.082,241.01,3.4,0.0,0.0,11.0
7536,7536,7536,7536,7536,0.882,0.08,240.88,3.6,0.0,0.0,11.0
7537,7537,7537,7537,7537,0.89,0.08,241.0,3.6,0.0,0.0,12.0
7538,7538,7538,7538,7538,0.894,0.078,240.67,3.6,0.0,0.0,12.0
7539,7539,7539,7539,7539,0.254,0.0,241.07,1.2,0.0,0.0,1.0
7540,7540,7540,7540,7540,0.234,0.0,241.29,1.0,0.0,0.0,1.0
7541,7541,7541,7541,7541,0.234,0.0,241.21,1.0,0.0,0.0,1.0
7542,7542,7542,7542,7542,0.234,0.0,241.6,1.0,0.0,0.0,0.0
7543,7543,7543,7543,7543,0.234,0.0,241.4,1.0,0.0,0.0,1.0
7544,7544,7544,7544,7544,0.234,0.0,240.82,1.0,0.0,0.0,1.0
7545,7545,7545,7545,7545,0.234,0.0,241.55,1.0,0.0,0.0,0.0
7546,7546,7546,7546,7546,0.234,0.0,241.63,1.0,0.0,0.0,1.0
7547,7547,7547,7547,7547,0.234,0.0,241.52,1.0,0.0,0.0,1.0
7548,7548,7548,7548,7548,0.234,0.0,241.4,1.0,0.0,0.0,0.0
7549,7549,7549,7549,7549,0.234,0.0,240.63,1.0,0.0,0.0,1.0
7550,7550,7550,7550,7550,0.234,0.0,240.78,1.0,0.0,0.0,1.0
7551,7551,7551,7551,7551,1.326,0.054,239.52,5.4,0.0,0.0,17.0
7552,7552,7552,7552,7552,1.336,0.054,240.24,5.4,0.0,0.0,19.0
7553,7553,7553,7553,7553,1.322,0.054,240.17,5.4,0.0,0.0,19.0
7554,7554,7554,7554,7554,1.312,0.054,240.09,5.4,0.0,0.0,18.0
7555,7555,7555,7555,7555,1.306,0.054,240.18,5.4,0.0,0.0,19.0
7556,7556,7556,7556,7556,1.314,0.054,240.77,5.4,0.0,0.0,18.0
7557,7557,7557,7557,7557,1.31,0.054,240.24,5.4,0.0,0.0,19.0
7558,7558,7558,7558,7558,1.308,0.054,240.12,5.4,0.0,0.0,18.0
7559,7559,7559,7559,7559,1.308,0.054,240.33,5.4,0.0,0.0,18.0
7560,7560,7560,7560,7560,1.372,0.0,240.53,5.6,0.0,0.0,19.0
7561,7561,7561,7561,7561,1.416,0.078,240.3,5.8,0.0,0.0,18.0
7562,7562,7562,7562,7562,1.48,0.132,241.92,6.2,0.0,0.0,19.0
7563,7563,7563,7563,7563,1.518,0.194,243.4,6.2,0.0,0.0,19.0
7564,7564,7564,7564,7564,1.518,0.194,243.43,6.2,0.0,0.0,18.0
7565,7565,7565,7565,7565,1.514,0.192,243.31,6.2,0.0,0.0,19.0
7566,7566,7566,7566,7566,1.5,0.188,242.15,6.2,0.0,0.0,19.0
7567,7567,7567,7567,7567,1.506,0.19,242.64,6.2,0.0,0.0,19.0
7568,7568,7568,7568,7568,1.498,0.188,242.01,6.2,0.0,0.0,18.0
7569,7569,7569,7569,7569,1.49,0.186,241.5,6.2,0.0,0.0,19.0
7570,7570,7570,7570,7570,1.488,0.186,241.42,6.2,0.0,0.0,18.0
7571,7571,7571,7571,7571,1.484,0.186,241.38,6.2,0.0,0.0,19.0
7572,7572,7572,7572,7572,1.482,0.184,241.25,6.2,0.0,0.0,18.0
7573,7573,7573,7573,7573,1.472,0.172,241.24,6.0,0.0,0.0,19.0
7574,7574,7574,7574,7574,1.412,0.08,241.13,5.8,0.0,0.0,18.0
7575,7575,7575,7575,7575,1.41,0.08,241.19,5.8,0.0,0.0,19.0
7576,7576,7576,7576,7576,1.398,0.062,241.26,5.8,0.0,0.0,18.0
7577,7577,7577,7577,7577,1.318,0.052,241.15,5.4,0.0,0.0,18.0
7578,7578,7578,7578,7578,1.326,0.052,241.92,5.4,0.0,0.0,19.0
7579,7579,7579,7579,7579,1.33,0.05,242.33,5.4,0.0,0.0,19.0
7580,7580,7580,7580,7580,1.334,0.05,242.83,5.4,0.0,0.0,18.0
7581,7581,7581,7581,7581,1.34,0.05,243.19,5.4,0.0,0.0,19.0
7582,7582,7582,7582,7582,1.39,0.05,243.73,5.6,0.0,0.0,19.0
7583,7583,7583,7583,7583,1.386,0.052,243.34,5.6,0.0,0.0,19.0
7584,7584,7584,7584,7584,1.386,0.052,243.3,5.6,0.0,0.0,19.0
7585,7585,7585,7585,7585,1.384,0.052,243.12,5.6,0.0,0.0,18.0
7586,7586,7586,7586,7586,1.384,0.052,243.11,5.6,0.0,0.0,19.0
7587,7587,7587,7587,7587,1.382,0.052,243.1,5.6,0.0,0.0,19.0
7588,7588,7588,7588,7588,1.374,0.052,242.97,5.6,0.0,0.0,19.0
7589,7589,7589,7589,7589,0.562,0.0,243.87,3.0,0.0,0.0,6.0
7590,7590,7590,7590,7590,0.288,0.0,244.76,1.2,0.0,0.0,1.0
7591,7591,7591,7591,7591,0.288,0.0,244.42,1.2,0.0,0.0,1.0
7592,7592,7592,7592,7592,0.29,0.0,244.49,1.2,0.0,0.0,0.0
7593,7593,7593,7593,7593,0.296,0.0,244.79,1.2,0.0,0.0,1.0
7594,7594,7594,7594,7594,0.296,0.0,244.57,1.2,0.0,0.0,1.0
7595,7595,7595,7595,7595,0.288,0.0,243.89,1.2,0.0,0.0,0.0
7596,7596,7596,7596,7596,0.288,0.0,244.17,1.2,0.0,0.0,1.0
7597,7597,7597,7597,7597,0.286,0.0,243.88,1.2,0.0,0.0,1.0
7598,7598,7598,7598,7598,0.288,0.0,244.0,1.2,0.0,0.0,0.0
7599,7599,7599,7599,7599,0.348,0.0,243.11,1.6,0.0,0.0,1.0
7600,7600,7600,7600,7600,0.38,0.082,242.75,1.6,0.0,1.0,1.0
7601,7601,7601,7601,7601,0.378,0.08,242.66,1.6,0.0,2.0,0.0
7602,7602,7602,7602,7602,0.378,0.082,243.13,1.6,0.0,1.0,1.0
7603,7603,7603,7603,7603,0.374,0.082,243.37,1.6,0.0,1.0,1.0
7604,7604,7604,7604,7604,0.374,0.084,243.72,1.6,0.0,2.0,0.0
7605,7605,7605,7605,7605,0.376,0.084,244.19,1.6,0.0,1.0,1.0
7606,7606,7606,7606,7606,0.508,0.228,244.58,2.2,0.0,2.0,1.0
7607,7607,7607,7607,7607,0.72,0.26,244.28,3.2,0.0,1.0,0.0
7608,7608,7608,7608,7608,1.316,0.358,243.42,5.6,0.0,2.0,1.0
7609,7609,7609,7609,7609,3.172,0.326,241.24,15.0,0.0,1.0,1.0
7610,7610,7610,7610,7610,5.938,0.296,238.01,25.0,0.0,1.0,18.0
7611,7611,7611,7611,7611,6.114,0.29,237.9,25.6,0.0,2.0,19.0
7612,7612,7612,7612,7612,4.688,0.304,239.16,20.6,0.0,1.0,18.0
7613,7613,7613,7613,7613,3.388,0.322,240.28,14.2,0.0,1.0,19.0
7614,7614,7614,7614,7614,3.46,0.342,240.18,15.0,0.0,2.0,18.0
7615,7615,7615,7615,7615,3.258,0.358,240.13,14.0,0.0,1.0,19.0
7616,7616,7616,7616,7616,3.488,0.244,239.2,14.8,0.0,1.0,18.0
7617,7617,7617,7617,7617,2.68,0.15,239.99,11.2,0.0,0.0,18.0
7618,7618,7618,7618,7618,2.63,0.152,239.48,11.0,0.0,0.0,18.0
7619,7619,7619,7619,7619,2.66,0.154,239.33,11.0,0.0,0.0,19.0
7620,7620,7620,7620,7620,2.814,0.188,239.77,11.8,0.0,0.0,20.0
7621,7621,7621,7621,7621,3.26,0.268,239.05,13.6,0.0,0.0,28.0
7622,7622,7622,7622,7622,3.264,0.25,239.26,13.6,0.0,0.0,28.0
7623,7623,7623,7623,7623,3.206,0.138,239.16,13.4,0.0,0.0,29.0
7624,7624,7624,7624,7624,3.212,0.138,239.22,13.4,0.0,0.0,29.0
7625,7625,7625,7625,7625,3.226,0.142,239.59,13.4,0.0,0.0,29.0
7626,7626,7626,7626,7626,2.758,0.058,239.2,11.6,0.0,0.0,23.0
7627,7627,7627,7627,7627,2.572,0.0,239.82,10.6,0.0,0.0,18.0
7628,7628,7628,7628,7628,2.612,0.0,239.31,10.8,0.0,0.0,18.0
7629,7629,7629,7629,7629,2.586,0.0,237.99,10.8,0.0,0.0,18.0
7630,7630,7630,7630,7630,2.752,0.0,238.07,11.4,0.0,0.0,18.0
7631,7631,7631,7631,7631,2.756,0.0,238.2,11.4,0.0,0.0,18.0
7632,7632,7632,7632,7632,2.522,0.048,237.64,10.6,0.0,0.0,18.0
7633,7633,7633,7633,7633,2.408,0.064,238.14,10.0,0.0,0.0,18.0
7634,7634,7634,7634,7634,2.976,0.06,237.52,12.4,0.0,0.0,18.0
7635,7635,7635,7635,7635,2.964,0.06,237.4,12.4,0.0,0.0,18.0
7636,7636,7636,7636,7636,2.972,0.062,237.98,12.4,0.0,0.0,18.0
7637,7637,7637,7637,7637,2.964,0.068,238.16,12.4,0.0,0.0,18.0
7638,7638,7638,7638,7638,2.956,0.068,238.02,12.4,0.0,0.0,18.0
7639,7639,7639,7639,7639,2.962,0.066,238.03,12.4,0.0,0.0,18.0
7640,7640,7640,7640,7640,2.922,0.068,238.34,12.2,0.0,0.0,18.0
7641,7641,7641,7641,7641,2.962,0.068,238.14,12.4,0.0,0.0,18.0
7642,7642,7642,7642,7642,2.962,0.068,238.41,12.4,0.0,0.0,18.0
7643,7643,7643,7643,7643,2.952,0.066,238.02,12.4,0.0,0.0,18.0
7644,7644,7644,7644,7644,2.97,0.07,238.71,12.4,0.0,0.0,18.0
7645,7645,7645,7645,7645,2.978,0.07,239.16,12.4,0.0,0.0,18.0
7646,7646,7646,7646,7646,2.976,0.072,239.28,12.4,0.0,0.0,19.0
7647,7647,7647,7647,7647,2.886,0.072,238.57,12.0,0.0,0.0,18.0
7648,7648,7648,7648,7648,2.872,0.072,238.87,12.0,0.0,0.0,18.0
7649,7649,7649,7649,7649,2.806,0.074,239.45,11.6,0.0,0.0,18.0
7650,7650,7650,7650,7650,2.728,0.074,239.53,11.4,0.0,0.0,18.0
7651,7651,7651,7651,7651,2.75,0.15,239.54,11.4,0.0,0.0,18.0
7652,7652,7652,7652,7652,2.246,0.196,240.54,9.2,0.0,0.0,19.0
7653,7653,7653,7653,7653,2.266,0.106,240.39,9.4,0.0,0.0,18.0
7654,7654,7654,7654,7654,2.322,0.104,240.16,9.6,0.0,0.0,18.0
7655,7655,7655,7655,7655,2.076,0.112,240.06,8.6,0.0,0.0,19.0
7656,7656,7656,7656,7656,2.1,0.114,240.22,8.6,0.0,0.0,18.0
7657,7657,7657,7657,7657,2.142,0.112,239.67,8.8,0.0,0.0,18.0
7658,7658,7658,7658,7658,2.15,0.114,240.3,8.8,0.0,0.0,19.0
7659,7659,7659,7659,7659,2.124,0.114,240.59,8.8,0.0,0.0,18.0
7660,7660,7660,7660,7660,2.096,0.116,240.9,8.6,0.0,0.0,19.0
7661,7661,7661,7661,7661,2.068,0.108,238.37,8.6,0.0,0.0,18.0
7662,7662,7662,7662,7662,2.148,0.116,238.58,9.0,0.0,0.0,18.0
7663,7663,7663,7663,7663,2.538,0.154,238.19,10.6,0.0,0.0,18.0
7664,7664,7664,7664,7664,2.546,0.156,238.45,10.6,0.0,0.0,18.0
7665,7665,7665,7665,7665,2.376,0.142,238.94,10.0,0.0,0.0,18.0
7666,7666,7666,7666,7666,2.294,0.134,239.52,9.6,0.0,0.0,18.0
7667,7667,7667,7667,7667,2.534,0.156,238.8,10.6,0.0,0.0,18.0
7668,7668,7668,7668,7668,2.572,0.132,238.52,10.8,0.0,0.0,18.0
7669,7669,7669,7669,7669,2.328,0.0,238.93,9.6,0.0,0.0,18.0
7670,7670,7670,7670,7670,2.554,0.0,238.72,10.8,0.0,0.0,22.0
7671,7671,7671,7671,7671,3.152,0.166,237.8,13.2,0.0,0.0,28.0
7672,7672,7672,7672,7672,3.04,0.122,238.03,12.8,0.0,0.0,28.0
7673,7673,7673,7673,7673,3.11,0.108,237.93,13.0,0.0,0.0,29.0
7674,7674,7674,7674,7674,2.616,0.078,239.12,11.0,0.0,0.0,29.0
7675,7675,7675,7675,7675,2.448,0.068,239.34,10.2,0.0,0.0,30.0
7676,7676,7676,7676,7676,3.204,0.0,237.96,13.4,0.0,0.0,22.0
7677,7677,7677,7677,7677,3.094,0.144,237.86,13.0,0.0,0.0,18.0
7678,7678,7678,7678,7678,3.092,0.13,237.63,13.0,0.0,0.0,18.0
7679,7679,7679,7679,7679,2.976,0.0,238.2,12.4,0.0,0.0,18.0
7680,7680,7680,7680,7680,1.698,0.0,239.28,7.2,0.0,0.0,18.0
7681,7681,7681,7681,7681,1.572,0.0,239.08,6.4,0.0,0.0,18.0
7682,7682,7682,7682,7682,1.626,0.0,239.56,6.8,0.0,0.0,18.0
7683,7683,7683,7683,7683,1.386,0.068,240.41,5.6,0.0,0.0,19.0
7684,7684,7684,7684,7684,1.37,0.066,240.02,5.6,0.0,0.0,18.0
7685,7685,7685,7685,7685,1.374,0.068,240.1,5.6,0.0,0.0,18.0
7686,7686,7686,7686,7686,1.364,0.066,239.28,5.6,0.0,0.0,18.0
7687,7687,7687,7687,7687,1.356,0.064,238.8,5.6,0.0,0.0,19.0
7688,7688,7688,7688,7688,1.388,0.1,238.41,5.8,0.0,0.0,18.0
7689,7689,7689,7689,7689,1.472,0.182,238.45,6.2,0.0,0.0,18.0
7690,7690,7690,7690,7690,1.494,0.182,238.9,6.2,0.0,2.0,18.0
7691,7691,7691,7691,7691,1.434,0.184,239.09,6.0,0.0,1.0,18.0
7692,7692,7692,7692,7692,1.434,0.184,238.95,6.0,0.0,2.0,18.0
7693,7693,7693,7693,7693,1.43,0.182,238.73,6.0,0.0,1.0,18.0
7694,7694,7694,7694,7694,1.428,0.182,238.59,6.0,0.0,1.0,18.0
7695,7695,7695,7695,7695,1.424,0.182,238.25,6.0,0.0,2.0,18.0
