,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,pm2.5
5190,5190,5190,5190,5190,20.0,23.0,1005.0,16.54,0.0,0.0,0.0,1.0,0.0,0.0,32.0
5191,5191,5191,5191,5191,20.0,24.0,1006.0,19.67,0.0,0.0,0.0,1.0,0.0,0.0,28.0
5192,5192,5192,5192,5192,20.0,25.0,1006.0,22.8,0.0,0.0,0.0,1.0,0.0,0.0,33.0
5193,5193,5193,5193,5193,11.0,30.0,1007.0,30.85,0.0,0.0,0.0,1.0,0.0,0.0,24.0
5194,5194,5194,5194,5194,10.0,30.0,1008.0,40.68,0.0,0.0,0.0,1.0,0.0,0.0,23.0
5195,5195,5195,5195,5195,9.0,28.0,1009.0,51.86,0.0,0.0,0.0,1.0,0.0,0.0,15.0
5196,5196,5196,5196,5196,10.0,30.0,1009.0,59.91,0.0,0.0,0.0,1.0,0.0,0.0,13.0
5197,5197,5197,5197,5197,10.0,30.0,1009.0,67.96,0.0,0.0,0.0,1.0,0.0,0.0,30.0
5198,5198,5198,5198,5198,10.0,31.0,1009.0,73.77,0.0,0.0,0.0,1.0,0.0,0.0,11.0
5199,5199,5199,5199,5199,10.0,32.0,1009.0,79.58,0.0,0.0,0.0,1.0,0.0,0.0,13.0
5200,5200,5200,5200,5200,9.0,31.0,1010.0,85.39,0.0,0.0,0.0,1.0,0.0,0.0,16.0
5201,5201,5201,5201,5201,8.0,31.0,1010.0,94.33,0.0,0.0,0.0,1.0,0.0,0.0,24.0
5202,5202,5202,5202,5202,8.0,30.0,1010.0,101.48,0.0,0.0,0.0,1.0,0.0,0.0,20.0
5203,5203,5203,5203,5203,8.0,29.0,1011.0,108.63,0.0,0.0,0.0,1.0,0.0,0.0,9.0
5204,5204,5204,5204,5204,8.0,27.0,1012.0,114.44,0.0,0.0,0.0,1.0,0.0,0.0,18.0
5205,5205,5205,5205,5205,10.0,25.0,1013.0,118.46,0.0,0.0,0.0,1.0,0.0,0.0,12.0
5206,5206,5206,5206,5206,8.0,25.0,1014.0,123.38,0.0,0.0,0.0,1.0,0.0,0.0,12.0
5207,5207,5207,5207,5207,8.0,25.0,1014.0,128.3,0.0,0.0,0.0,1.0,0.0,0.0,11.0
5208,5208,5208,5208,5208,9.0,24.0,1014.0,132.32,0.0,0.0,0.0,1.0,0.0,0.0,11.0
5209,5209,5209,5209,5209,9.0,23.0,1014.0,135.45,0.0,0.0,0.0,1.0,0.0,0.0,12.0
5210,5210,5210,5210,5210,12.0,18.0,1014.0,138.58,0.0,0.0,0.0,1.0,0.0,0.0,10.0
5211,5211,5211,5211,5211,12.0,18.0,1015.0,140.37,0.0,0.0,0.0,1.0,0.0,0.0,15.0
5212,5212,5212,5212,5212,13.0,18.0,1015.0,142.16,0.0,0.0,0.0,1.0,0.0,0.0,16.0
5213,5213,5213,5213,5213,13.0,16.0,1016.0,145.29,0.0,0.0,0.0,1.0,0.0,0.0,14.0
5214,5214,5214,5214,5214,14.0,18.0,1016.0,148.42,0.0,0.0,0.0,1.0,0.0,0.0,13.0
5215,5215,5215,5215,5215,13.0,21.0,1017.0,152.44,0.0,0.0,0.0,1.0,0.0,0.0,25.0
5216,5216,5216,5216,5216,13.0,23.0,1017.0,155.57,0.0,0.0,0.0,1.0,0.0,0.0,21.0
5217,5217,5217,5217,5217,13.0,25.0,1017.0,159.59,0.0,0.0,0.0,1.0,0.0,0.0,23.0
5218,5218,5218,5218,5218,12.0,27.0,1017.0,4.02,0.0,0.0,1.0,0.0,0.0,0.0,16.0
5219,5219,5219,5219,5219,11.0,28.0,1017.0,7.15,0.0,0.0,1.0,0.0,0.0,0.0,12.0
5220,5220,5220,5220,5220,11.0,29.0,1016.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,10.0
5221,5221,5221,5221,5221,12.0,29.0,1016.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,11.0
5222,5222,5222,5222,5222,12.0,30.0,1015.0,9.39,0.0,0.0,0.0,0.0,1.0,0.0,18.0
5223,5223,5223,5223,5223,12.0,30.0,1015.0,12.52,0.0,0.0,0.0,0.0,1.0,0.0,18.0
5224,5224,5224,5224,5224,11.0,31.0,1014.0,14.31,0.0,0.0,0.0,0.0,1.0,0.0,16.0
5225,5225,5225,5225,5225,14.0,29.0,1014.0,16.1,0.0,0.0,0.0,0.0,1.0,0.0,20.0
5226,5226,5226,5226,5226,15.0,28.0,1013.0,19.23,0.0,0.0,0.0,0.0,1.0,0.0,19.0
5227,5227,5227,5227,5227,15.0,26.0,1014.0,21.02,0.0,0.0,0.0,0.0,1.0,0.0,18.0
5228,5228,5228,5228,5228,17.0,25.0,1014.0,24.15,0.0,0.0,0.0,0.0,1.0,0.0,27.0
5229,5229,5229,5229,5229,16.0,24.0,1015.0,27.28,0.0,0.0,0.0,0.0,1.0,0.0,46.0
5230,5230,5230,5230,5230,17.0,23.0,1015.0,29.07,0.0,0.0,0.0,0.0,1.0,0.0,38.0
5231,5231,5231,5231,5231,17.0,23.0,1015.0,30.86,0.0,0.0,0.0,0.0,1.0,0.0,48.0
5232,5232,5232,5232,5232,17.0,22.0,1015.0,32.65,0.0,0.0,0.0,0.0,1.0,0.0,62.0
5233,5233,5233,5233,5233,17.0,22.0,1015.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,65.0
5234,5234,5234,5234,5234,17.0,22.0,1014.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,78.0
5235,5235,5235,5235,5235,17.0,21.0,1013.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,85.0
5236,5236,5236,5236,5236,17.0,22.0,1013.0,3.56,0.0,0.0,0.0,0.0,0.0,1.0,76.0
5237,5237,5237,5237,5237,17.0,21.0,1013.0,4.45,0.0,0.0,0.0,0.0,0.0,1.0,79.0
5238,5238,5238,5238,5238,18.0,21.0,1013.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,92.0
5239,5239,5239,5239,5239,18.0,22.0,1013.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,105.0
5240,5240,5240,5240,5240,18.0,23.0,1013.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,90.0
5241,5241,5241,5241,5241,18.0,24.0,1013.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,108.0
5242,5242,5242,5242,5242,20.0,26.0,1012.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,105.0
5243,5243,5243,5243,5243,20.0,27.0,1012.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,106.0
5244,5244,5244,5244,5244,20.0,27.0,1011.0,11.63,0.0,0.0,0.0,0.0,1.0,0.0,106.0
5245,5245,5245,5245,5245,20.0,28.0,1010.0,15.65,0.0,0.0,0.0,0.0,1.0,0.0,107.0
5246,5246,5246,5246,5246,20.0,29.0,1009.0,19.67,0.0,0.0,0.0,0.0,1.0,0.0,119.0
5247,5247,5247,5247,5247,21.0,28.0,1008.0,23.69,0.0,0.0,0.0,0.0,1.0,0.0,108.0
5248,5248,5248,5248,5248,20.0,28.0,1008.0,28.61,0.0,0.0,0.0,0.0,1.0,0.0,101.0
5249,5249,5249,5249,5249,19.0,27.0,1007.0,33.53,0.0,0.0,0.0,0.0,1.0,0.0,91.0
5250,5250,5250,5250,5250,17.0,27.0,1007.0,37.55,0.0,0.0,0.0,0.0,1.0,0.0,38.0
5251,5251,5251,5251,5251,15.0,26.0,1008.0,41.57,0.0,0.0,0.0,0.0,1.0,0.0,39.0
5252,5252,5252,5252,5252,15.0,25.0,1008.0,44.7,0.0,0.0,0.0,0.0,1.0,0.0,42.0
5253,5253,5253,5253,5253,16.0,25.0,1009.0,47.83,0.0,1.0,0.0,0.0,1.0,0.0,39.0
5254,5254,5254,5254,5254,18.0,23.0,1009.0,0.89,0.0,2.0,1.0,0.0,0.0,0.0,38.0
5255,5255,5255,5255,5255,18.0,22.0,1008.0,0.89,0.0,3.0,0.0,0.0,0.0,1.0,38.0
5256,5256,5256,5256,5256,19.0,22.0,1007.0,3.13,0.0,4.0,0.0,1.0,0.0,0.0,45.0
5257,5257,5257,5257,5257,19.0,20.0,1006.0,0.89,0.0,5.0,0.0,0.0,0.0,1.0,40.0
5258,5258,5258,5258,5258,19.0,21.0,1006.0,3.13,0.0,6.0,0.0,1.0,0.0,0.0,44.0
5259,5259,5259,5259,5259,19.0,21.0,1005.0,0.45,0.0,7.0,0.0,0.0,0.0,1.0,44.0
5260,5260,5260,5260,5260,19.0,21.0,1005.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,55.0
5261,5261,5261,5261,5261,19.0,21.0,1005.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,62.0
5262,5262,5262,5262,5262,19.0,21.0,1005.0,2.68,0.0,0.0,0.0,0.0,0.0,1.0,63.0
5263,5263,5263,5263,5263,19.0,21.0,1005.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,56.0
5264,5264,5264,5264,5264,19.0,23.0,1005.0,7.15,0.0,0.0,0.0,1.0,0.0,0.0,68.0
5265,5265,5265,5265,5265,19.0,23.0,1005.0,10.28,0.0,0.0,0.0,1.0,0.0,0.0,57.0
5266,5266,5266,5266,5266,19.0,26.0,1004.0,12.07,0.0,0.0,0.0,1.0,0.0,0.0,71.0
5267,5267,5267,5267,5267,19.0,27.0,1004.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,66.0
5268,5268,5268,5268,5268,19.0,28.0,1004.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,75.0
5269,5269,5269,5269,5269,19.0,30.0,1003.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,81.0
5270,5270,5270,5270,5270,20.0,31.0,1003.0,6.71,0.0,0.0,0.0,0.0,1.0,0.0,98.0
5271,5271,5271,5271,5271,20.0,32.0,1003.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,114.0
5272,5272,5272,5272,5272,21.0,32.0,1002.0,10.29,0.0,0.0,0.0,0.0,1.0,0.0,119.0
5273,5273,5273,5273,5273,21.0,30.0,1002.0,14.31,0.0,0.0,0.0,0.0,1.0,0.0,125.0
5274,5274,5274,5274,5274,22.0,29.0,1002.0,17.44,0.0,0.0,0.0,0.0,1.0,0.0,115.0
5275,5275,5275,5275,5275,22.0,27.0,1002.0,20.57,0.0,0.0,0.0,0.0,1.0,0.0,124.0
5276,5276,5276,5276,5276,22.0,26.0,1003.0,23.7,0.0,0.0,0.0,0.0,1.0,0.0,141.0
5277,5277,5277,5277,5277,22.0,26.0,1004.0,25.49,0.0,0.0,0.0,0.0,1.0,0.0,157.0
5278,5278,5278,5278,5278,23.0,26.0,1004.0,28.62,0.0,0.0,0.0,0.0,1.0,0.0,187.0
5279,5279,5279,5279,5279,22.0,26.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,221.0
5280,5280,5280,5280,5280,23.0,25.0,1005.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,221.0
5281,5281,5281,5281,5281,22.0,25.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,221.0
5282,5282,5282,5282,5282,23.0,25.0,1003.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,218.0
5283,5283,5283,5283,5283,22.0,24.0,1003.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,231.0
5284,5284,5284,5284,5284,22.0,25.0,1003.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,231.0
5285,5285,5285,5285,5285,22.0,24.0,1002.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,231.0
5286,5286,5286,5286,5286,22.0,24.0,1003.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,208.0
5287,5287,5287,5287,5287,23.0,25.0,1004.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,211.0
5288,5288,5288,5288,5288,23.0,25.0,1004.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,255.0
5289,5289,5289,5289,5289,22.0,26.0,1004.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,258.0
5290,5290,5290,5290,5290,23.0,27.0,1004.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,246.0
5291,5291,5291,5291,5291,23.0,29.0,1005.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,239.0
5292,5292,5292,5292,5292,22.0,29.0,1005.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,207.0
5293,5293,5293,5293,5293,22.0,31.0,1004.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,224.0
5294,5294,5294,5294,5294,22.0,31.0,1003.0,6.71,0.0,0.0,0.0,0.0,1.0,0.0,245.0
5295,5295,5295,5295,5295,22.0,31.0,1003.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,221.0
5296,5296,5296,5296,5296,22.0,31.0,1003.0,11.63,0.0,0.0,0.0,0.0,1.0,0.0,208.0
5297,5297,5297,5297,5297,22.0,31.0,1003.0,14.76,0.0,0.0,0.0,0.0,1.0,0.0,209.0
5298,5298,5298,5298,5298,22.0,30.0,1003.0,17.89,0.0,0.0,0.0,0.0,1.0,0.0,224.0
5299,5299,5299,5299,5299,22.0,29.0,1003.0,21.02,0.0,0.0,0.0,0.0,1.0,0.0,270.0
5300,5300,5300,5300,5300,23.0,28.0,1004.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,271.0
5301,5301,5301,5301,5301,23.0,27.0,1005.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,297.0
5302,5302,5302,5302,5302,23.0,26.0,1006.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,275.0
5303,5303,5303,5303,5303,23.0,27.0,1006.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,295.0
5304,5304,5304,5304,5304,24.0,26.0,1006.0,2.68,0.0,0.0,0.0,0.0,1.0,0.0,336.0
5305,5305,5305,5305,5305,23.0,26.0,1006.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,360.0
5306,5306,5306,5306,5306,24.0,26.0,1006.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,263.0
5307,5307,5307,5307,5307,23.0,25.0,1006.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,271.0
5308,5308,5308,5308,5308,20.0,24.0,1006.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,284.0
5309,5309,5309,5309,5309,17.0,24.0,1006.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,145.0
5310,5310,5310,5310,5310,15.0,23.0,1007.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,123.0
5311,5311,5311,5311,5311,14.0,24.0,1007.0,12.07,0.0,0.0,0.0,1.0,0.0,0.0,65.0
5312,5312,5312,5312,5312,13.0,25.0,1008.0,16.99,0.0,0.0,0.0,1.0,0.0,0.0,32.0
5313,5313,5313,5313,5313,12.0,26.0,1008.0,21.01,0.0,0.0,0.0,1.0,0.0,0.0,34.0
5314,5314,5314,5314,5314,11.0,28.0,1007.0,4.02,0.0,0.0,1.0,0.0,0.0,0.0,45.0
5315,5315,5315,5315,5315,12.0,30.0,1007.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,17.0
5316,5316,5316,5316,5316,14.0,31.0,1007.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,40.0
5317,5317,5317,5317,5317,18.0,32.0,1007.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,60.0
5318,5318,5318,5318,5318,20.0,33.0,1006.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,83.0
5319,5319,5319,5319,5319,20.0,33.0,1006.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,110.0
5320,5320,5320,5320,5320,20.0,32.0,1005.0,11.18,0.0,0.0,0.0,0.0,1.0,0.0,121.0
5321,5321,5321,5321,5321,21.0,30.0,1005.0,16.1,0.0,0.0,0.0,0.0,1.0,0.0,155.0
5322,5322,5322,5322,5322,21.0,29.0,1005.0,19.23,0.0,0.0,0.0,0.0,1.0,0.0,168.0
5323,5323,5323,5323,5323,21.0,27.0,1005.0,23.25,0.0,0.0,0.0,0.0,1.0,0.0,154.0
5324,5324,5324,5324,5324,21.0,27.0,1006.0,26.38,0.0,0.0,0.0,0.0,1.0,0.0,160.0
5325,5325,5325,5325,5325,22.0,26.0,1006.0,28.17,0.0,0.0,0.0,0.0,1.0,0.0,175.0
5326,5326,5326,5326,5326,23.0,26.0,1006.0,29.96,0.0,0.0,0.0,0.0,1.0,0.0,172.0
5327,5327,5327,5327,5327,23.0,26.0,1006.0,31.75,0.0,0.0,0.0,0.0,1.0,0.0,183.0
5328,5328,5328,5328,5328,23.0,25.0,1007.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,182.0
5329,5329,5329,5329,5329,23.0,25.0,1006.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,194.0
5330,5330,5330,5330,5330,23.0,25.0,1006.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,132.0
5331,5331,5331,5331,5331,23.0,24.0,1006.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,141.0
5332,5332,5332,5332,5332,23.0,24.0,1005.0,7.16,0.0,0.0,0.0,0.0,1.0,0.0,122.0
5333,5333,5333,5333,5333,22.0,24.0,1005.0,8.95,0.0,0.0,0.0,0.0,1.0,0.0,101.0
5334,5334,5334,5334,5334,22.0,24.0,1005.0,10.74,0.0,0.0,0.0,0.0,1.0,0.0,100.0
5335,5335,5335,5335,5335,22.0,25.0,1006.0,12.53,0.0,0.0,0.0,0.0,1.0,0.0,92.0
5336,5336,5336,5336,5336,23.0,25.0,1006.0,14.32,0.0,0.0,0.0,0.0,1.0,0.0,94.0
5337,5337,5337,5337,5337,23.0,26.0,1005.0,17.45,0.0,0.0,0.0,0.0,1.0,0.0,120.0
5338,5338,5338,5338,5338,23.0,26.0,1006.0,20.58,0.0,1.0,0.0,0.0,1.0,0.0,166.0
5339,5339,5339,5339,5339,23.0,26.0,1005.0,23.71,0.0,0.0,0.0,0.0,1.0,0.0,223.0
5340,5340,5340,5340,5340,23.0,26.0,1005.0,27.73,0.0,1.0,0.0,0.0,1.0,0.0,181.0
5341,5341,5341,5341,5341,23.0,26.0,1005.0,31.75,0.0,2.0,0.0,0.0,1.0,0.0,128.0
5342,5342,5342,5342,5342,22.0,26.0,1005.0,35.77,0.0,0.0,0.0,0.0,1.0,0.0,117.0
5343,5343,5343,5343,5343,22.0,27.0,1004.0,38.9,0.0,1.0,0.0,0.0,1.0,0.0,97.0
5344,5344,5344,5344,5344,21.0,27.0,1004.0,42.92,0.0,0.0,0.0,0.0,1.0,0.0,96.0
5345,5345,5345,5345,5345,21.0,26.0,1004.0,46.94,0.0,0.0,0.0,0.0,1.0,0.0,79.0
5346,5346,5346,5346,5346,21.0,26.0,1004.0,50.96,0.0,1.0,0.0,0.0,1.0,0.0,61.0
5347,5347,5347,5347,5347,21.0,25.0,1004.0,54.09,0.0,0.0,0.0,0.0,1.0,0.0,66.0
5348,5348,5348,5348,5348,20.0,25.0,1004.0,57.22,0.0,0.0,0.0,0.0,1.0,0.0,69.0
5349,5349,5349,5349,5349,20.0,25.0,1004.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,76.0
5350,5350,5350,5350,5350,20.0,24.0,1004.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,81.0
5351,5351,5351,5351,5351,20.0,23.0,1004.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,70.0
5352,5352,5352,5352,5352,20.0,22.0,1004.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,83.0
5353,5353,5353,5353,5353,20.0,22.0,1003.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,81.0
5354,5354,5354,5354,5354,20.0,21.0,1003.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,74.0
5355,5355,5355,5355,5355,19.0,21.0,1003.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,70.0
5356,5356,5356,5356,5356,20.0,21.0,1003.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,74.0
5357,5357,5357,5357,5357,20.0,21.0,1003.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,94.0
5358,5358,5358,5358,5358,20.0,21.0,1002.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,111.0
5359,5359,5359,5359,5359,21.0,22.0,1002.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,115.0
5360,5360,5360,5360,5360,22.0,24.0,1002.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,117.0
5361,5361,5361,5361,5361,21.0,27.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,110.0
5362,5362,5362,5362,5362,20.0,28.0,1002.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,96.0
5363,5363,5363,5363,5363,21.0,29.0,1001.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,93.0
5364,5364,5364,5364,5364,22.0,31.0,1001.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,113.0
5365,5365,5365,5365,5365,21.0,33.0,1001.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,111.0
5366,5366,5366,5366,5366,21.0,33.0,1000.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,115.0
5367,5367,5367,5367,5367,21.0,33.0,999.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,105.0
5368,5368,5368,5368,5368,22.0,33.0,998.0,5.81,0.0,0.0,0.0,0.0,1.0,0.0,94.0
5369,5369,5369,5369,5369,21.0,32.0,998.0,9.83,0.0,0.0,0.0,0.0,1.0,0.0,99.0
5370,5370,5370,5370,5370,22.0,31.0,998.0,13.85,0.0,0.0,0.0,0.0,1.0,0.0,71.0
5371,5371,5371,5371,5371,23.0,29.0,999.0,16.98,0.0,0.0,0.0,0.0,1.0,0.0,53.0
5372,5372,5372,5372,5372,23.0,27.0,1000.0,18.77,0.0,0.0,0.0,0.0,1.0,0.0,47.0
5373,5373,5373,5373,5373,23.0,27.0,1001.0,20.56,0.0,0.0,0.0,0.0,1.0,0.0,83.0
5374,5374,5374,5374,5374,24.0,27.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,96.0
5375,5375,5375,5375,5375,24.0,27.0,1001.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,111.0
5376,5376,5376,5376,5376,24.0,27.0,1001.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,100.0
5377,5377,5377,5377,5377,24.0,27.0,1001.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,84.0
5378,5378,5378,5378,5378,24.0,26.0,1000.0,9.84,0.0,0.0,0.0,0.0,1.0,0.0,88.0
5379,5379,5379,5379,5379,24.0,26.0,1000.0,11.63,0.0,0.0,0.0,0.0,1.0,0.0,79.0
5380,5380,5380,5380,5380,24.0,26.0,1000.0,13.42,0.0,0.0,0.0,0.0,1.0,0.0,75.0
5381,5381,5381,5381,5381,24.0,26.0,1000.0,15.21,0.0,0.0,0.0,0.0,1.0,0.0,88.0
5382,5382,5382,5382,5382,24.0,26.0,1001.0,16.1,0.0,0.0,0.0,0.0,1.0,0.0,87.0
5383,5383,5383,5383,5383,24.0,26.0,1001.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,96.0
5384,5384,5384,5384,5384,24.0,26.0,1002.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,96.0
5385,5385,5385,5385,5385,24.0,27.0,1002.0,0.89,0.0,1.0,0.0,0.0,0.0,1.0,132.0
5386,5386,5386,5386,5386,25.0,28.0,1002.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,141.0
5387,5387,5387,5387,5387,25.0,28.0,1002.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,174.0
5388,5388,5388,5388,5388,25.0,28.0,1002.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,167.0
5389,5389,5389,5389,5389,25.0,29.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,184.0
5390,5390,5390,5390,5390,25.0,29.0,1001.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,194.0
5391,5391,5391,5391,5391,25.0,30.0,1001.0,7.15,0.0,0.0,0.0,0.0,1.0,0.0,190.0
5392,5392,5392,5392,5392,25.0,30.0,1001.0,11.17,0.0,0.0,0.0,0.0,1.0,0.0,146.0
5393,5393,5393,5393,5393,25.0,29.0,1000.0,12.96,0.0,0.0,0.0,0.0,1.0,0.0,183.0
5394,5394,5394,5394,5394,25.0,29.0,1000.0,16.09,0.0,0.0,0.0,0.0,1.0,0.0,157.0
5395,5395,5395,5395,5395,25.0,28.0,1000.0,19.22,0.0,1.0,0.0,0.0,1.0,0.0,144.0
5396,5396,5396,5396,5396,25.0,27.0,1001.0,3.13,0.0,0.0,0.0,0.0,0.0,1.0,232.5
5397,5397,5397,5397,5397,25.0,27.0,1001.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,141.5
5398,5398,5398,5398,5398,25.0,27.0,1001.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,171.0
5399,5399,5399,5399,5399,25.0,26.0,1000.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,126.5
5400,5400,5400,5400,5400,24.0,26.0,999.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,90.5
5401,5401,5401,5401,5401,24.0,26.0,999.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,70.0
5402,5402,5402,5402,5402,24.0,25.0,999.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,70.0
5403,5403,5403,5403,5403,24.0,25.0,999.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,83.5
5404,5404,5404,5404,5404,23.0,25.0,999.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,74.5
5405,5405,5405,5405,5405,23.0,24.0,998.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,153.0
5406,5406,5406,5406,5406,22.0,23.0,999.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,62.5
5407,5407,5407,5407,5407,23.0,25.0,999.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,93.5
5408,5408,5408,5408,5408,24.0,26.0,999.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,84.5
5409,5409,5409,5409,5409,23.0,29.0,999.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,115.5
5410,5410,5410,5410,5410,18.0,31.0,999.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,127.0
5411,5411,5411,5411,5411,13.0,33.0,999.0,5.81,0.0,0.0,0.0,1.0,0.0,0.0,36.5
5412,5412,5412,5412,5412,-1.0,35.0,999.0,15.64,0.0,0.0,0.0,1.0,0.0,0.0,12.5
5413,5413,5413,5413,5413,0.0,35.0,998.0,26.82,0.0,0.0,0.0,1.0,0.0,0.0,26.5
5414,5414,5414,5414,5414,1.0,36.0,998.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0
5415,5415,5415,5415,5415,3.0,36.0,998.0,46.94,0.0,0.0,0.0,1.0,0.0,0.0,25.5
5416,5416,5416,5416,5416,2.0,35.0,998.0,58.12,0.0,0.0,0.0,1.0,0.0,0.0,40.5
5417,5417,5417,5417,5417,5.0,35.0,999.0,67.95,0.0,0.0,0.0,1.0,0.0,0.0,26.0
5418,5418,5418,5418,5418,7.0,32.0,1000.0,77.78,0.0,0.0,0.0,1.0,0.0,0.0,9.0
5419,5419,5419,5419,5419,6.0,31.0,1001.0,85.83,0.0,0.0,0.0,1.0,0.0,0.0,35.0
5420,5420,5420,5420,5420,7.0,30.0,1001.0,90.75,0.0,0.0,0.0,1.0,0.0,0.0,31.0
