,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Caotangsi,PM_Shahepu,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,PM_US Post
2076,2076,2076,2076,2076,148.0,203.5,6.0,48.31,1021.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2077,2077,2077,2077,2077,148.0,203.5,6.0,48.31,1019.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2078,2078,2078,2078,2078,54.5,57.0,5.0,42.32,1018.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0
2079,2079,2079,2079,2079,148.0,203.5,5.0,42.32,1016.9,18.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2080,2080,2080,2080,2080,148.0,203.5,5.0,45.07,1015.9,17.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2081,2081,2081,2081,2081,148.0,203.5,6.0,48.31,1014.9,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2082,2082,2082,2082,2082,74.5,69.5,5.0,45.07,1014.9,17.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2083,2083,2083,2083,2083,148.0,203.5,5.0,48.03,1014.9,16.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2084,2084,2084,2084,2084,148.0,203.5,5.0,48.03,1015.9,16.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175.5
2085,2085,2085,2085,2085,63.5,57.5,6.0,54.88,1015.9,15.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2086,2086,2086,2086,2086,139.0,71.5,7.0,62.71,1015.9,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.5
2087,2087,2087,2087,2087,197.0,148.0,7.0,62.71,1015.9,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0
2088,2088,2088,2088,2088,148.0,203.5,7.0,66.93,1015.9,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.5
2089,2089,2089,2089,2089,148.0,203.5,7.0,66.93,1015.9,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2090,2090,2090,2090,2090,148.0,203.5,8.0,71.66,1014.9,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.5
2091,2091,2091,2091,2091,136.0,133.5,8.0,71.66,1014.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.5
2092,2092,2092,2092,2092,74.5,69.5,7.0,66.93,1013.9,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2093,2093,2093,2093,2093,161.5,155.0,7.0,71.47,1013.9,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0
2094,2094,2094,2094,2094,166.0,195.5,7.0,71.47,1013.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0
2095,2095,2095,2095,2095,63.5,57.5,8.0,76.52,1014.9,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.5
2096,2096,2096,2096,2096,63.5,57.5,8.0,76.52,1014.9,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.5
2097,2097,2097,2097,2097,124.0,121.5,8.0,71.66,1014.9,13.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.5
2098,2098,2098,2098,2098,231.5,275.0,10.0,82.01,1015.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
2099,2099,2099,2099,2099,150.0,129.0,10.0,82.01,1015.9,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
2100,2100,2100,2100,2100,54.5,57.0,10.0,82.01,1015.9,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0
2101,2101,2101,2101,2101,148.0,203.5,10.0,76.84,1014.9,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.5
2102,2102,2102,2102,2102,63.5,57.5,10.0,76.84,1013.9,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2103,2103,2103,2103,2103,83.0,60.5,9.0,67.36,1012.9,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2104,2104,2104,2104,2104,148.0,203.5,8.0,62.95,1012.9,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175.5
2105,2105,2105,2105,2105,121.5,127.5,8.0,59.04,1012.9,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.5
2106,2106,2106,2106,2106,121.5,127.5,8.0,59.04,1013.9,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.5
2107,2107,2107,2107,2107,148.0,203.5,8.0,59.04,1013.9,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2108,2108,2108,2108,2108,148.0,203.5,8.0,59.04,1014.9,16.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2109,2109,2109,2109,2109,148.0,203.5,9.0,67.36,1015.9,15.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2110,2110,2110,2110,2110,148.0,203.5,8.0,62.95,1016.9,15.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2111,2111,2111,2111,2111,60.0,58.0,9.0,71.85,1018.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.5
2112,2112,2112,2112,2112,148.0,203.5,9.0,71.85,1018.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2113,2113,2113,2113,2113,86.0,74.5,10.0,76.84,1018.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0
2114,2114,2114,2114,2114,48.0,43.0,11.0,87.66,1018.0,13.0,1.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,33.5
2115,2115,2115,2115,2115,55.5,36.5,11.0,93.6,1016.9,12.0,2.0,0.2,0.4,0.0,1.0,0.0,0.0,0.0,42.0
2116,2116,2116,2116,2116,55.5,36.5,11.0,93.6,1015.9,12.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,1.0,231.0
2117,2117,2117,2117,2117,46.5,50.5,11.0,93.6,1015.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0
2118,2118,2118,2118,2118,46.5,50.5,11.0,93.6,1015.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0
2119,2119,2119,2119,2119,148.0,203.5,11.0,93.6,1016.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.5
2120,2120,2120,2120,2120,148.0,203.5,11.0,93.6,1016.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.5
2121,2121,2121,2121,2121,97.5,91.5,12.0,93.65,1018.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0
2122,2122,2122,2122,2122,85.5,88.0,12.0,93.65,1018.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0
2123,2123,2123,2123,2123,43.5,33.5,12.0,87.75,1018.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0
2124,2124,2124,2124,2124,94.0,91.0,12.0,87.75,1016.9,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5
2125,2125,2125,2125,2125,148.0,203.5,11.0,77.01,1015.9,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2126,2126,2126,2126,2126,148.0,203.5,11.0,72.23,1014.9,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
2127,2127,2127,2127,2127,148.0,203.5,9.0,59.29,1013.9,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
2128,2128,2128,2128,2128,144.5,178.5,9.0,59.29,1013.9,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.5
2129,2129,2129,2129,2129,105.0,54.5,8.0,52.02,1012.9,18.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2130,2130,2130,2130,2130,89.0,95.5,9.0,59.29,1013.9,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5
2131,2131,2131,2131,2131,104.5,101.5,9.0,63.18,1013.9,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2132,2132,2132,2132,2132,148.0,203.5,10.0,67.57,1014.9,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2133,2133,2133,2133,2133,152.0,170.0,10.0,72.04,1015.9,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0
2134,2134,2134,2134,2134,46.5,50.5,11.0,82.14,1016.9,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
2135,2135,2135,2135,2135,148.0,203.5,11.0,82.14,1015.9,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2136,2136,2136,2136,2136,148.0,203.5,11.0,82.14,1015.9,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2137,2137,2137,2137,2137,69.0,60.5,11.0,82.14,1015.9,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0
2138,2138,2138,2138,2138,44.5,42.5,11.0,82.14,1014.9,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.5
2139,2139,2139,2139,2139,90.0,73.0,11.0,87.66,1013.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0
2140,2140,2140,2140,2140,83.0,60.5,11.0,87.66,1011.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.5
2141,2141,2141,2141,2141,137.0,134.5,11.0,87.66,1011.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0
2142,2142,2142,2142,2142,148.0,203.5,11.0,87.66,1010.8,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.5
2143,2143,2143,2143,2143,148.0,203.5,12.0,93.65,1010.8,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2144,2144,2144,2144,2144,114.0,107.0,12.0,93.65,1010.8,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.5
2145,2145,2145,2145,2145,114.0,107.0,12.0,93.65,1010.8,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.5
2146,2146,2146,2146,2146,148.0,203.5,12.0,93.65,1010.8,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2147,2147,2147,2147,2147,52.5,43.0,12.0,87.75,1010.8,14.0,3.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,65.0
2148,2148,2148,2148,2148,140.0,134.5,12.0,87.75,1010.2,14.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,135.5
2149,2149,2149,2149,2149,45.0,42.0,12.0,93.65,1009.1,13.0,3.0,0.1,1.1,0.0,1.0,0.0,0.0,0.0,38.5
2150,2150,2150,2150,2150,126.0,103.5,12.0,93.65,1009.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2151,2151,2151,2151,2151,36.0,32.0,12.0,93.65,1008.1,13.0,4.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,35.0
2152,2152,2152,2152,2152,148.0,203.5,11.0,87.66,1008.1,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2153,2153,2153,2153,2153,148.0,203.5,11.0,87.66,1009.1,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2154,2154,2154,2154,2154,148.0,203.5,11.0,87.66,1010.2,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
2155,2155,2155,2155,2155,77.0,81.0,11.0,87.66,1010.8,13.0,5.0,0.9,0.9,0.0,1.0,0.0,0.0,0.0,67.5
2156,2156,2156,2156,2156,78.0,73.0,11.0,93.6,1011.9,12.0,0.0,1.0,1.9,0.0,0.0,0.0,0.0,1.0,82.5
2157,2157,2157,2157,2157,63.5,52.0,11.0,93.6,1013.9,12.0,0.0,1.0,2.9,0.0,0.0,0.0,0.0,1.0,61.5
2158,2158,2158,2158,2158,63.5,63.0,11.0,93.6,1014.9,12.0,0.0,2.6,5.5,0.0,0.0,0.0,0.0,1.0,58.0
2159,2159,2159,2159,2159,148.0,203.5,11.0,93.6,1016.9,12.0,2.0,0.1,0.2,0.0,1.0,0.0,0.0,0.0,80.5
2160,2160,2160,2160,2160,148.0,203.5,11.0,93.6,1016.9,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.5
2161,2161,2161,2161,2161,70.0,88.5,11.0,93.6,1018.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.5
2162,2162,2162,2162,2162,80.5,50.5,11.0,93.6,1019.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.5
2163,2163,2163,2163,2163,70.0,88.5,11.0,93.6,1020.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.5
2164,2164,2164,2164,2164,70.0,88.5,11.0,93.6,1020.0,12.0,2.0,0.6,0.6,0.0,0.0,0.0,1.0,0.0,54.0
2165,2165,2165,2165,2165,65.0,55.5,10.0,93.55,1020.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.5
2166,2166,2166,2166,2166,70.0,88.5,10.0,93.55,1021.0,11.0,3.0,0.65,1.45,0.0,0.0,0.0,1.0,0.0,54.0
2167,2167,2167,2167,2167,148.0,203.5,10.0,93.55,1021.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2168,2168,2168,2168,2168,35.0,32.0,10.0,87.57,1023.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.5
2169,2169,2169,2169,2169,40.5,35.5,10.0,82.01,1023.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0
2170,2170,2170,2170,2170,79.5,76.5,10.0,76.84,1023.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0
2171,2171,2171,2171,2171,66.0,49.5,10.0,76.84,1023.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0
2172,2172,2172,2172,2172,148.0,203.5,8.0,62.95,1022.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2173,2173,2173,2173,2173,148.0,203.5,6.0,54.88,1021.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2174,2174,2174,2174,2174,148.0,203.5,6.0,54.88,1021.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2175,2175,2175,2175,2175,127.5,121.0,7.0,58.79,1020.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.5
2176,2176,2176,2176,2176,14.5,29.5,8.0,62.95,1019.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0
2177,2177,2177,2177,2177,52.5,43.0,5.0,58.29,1019.0,13.0,6.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,65.0
2178,2178,2178,2178,2178,80.5,87.0,5.0,66.49,1020.0,11.0,8.0,1.1,1.3,0.0,0.0,1.0,0.0,0.0,53.5
2179,2179,2179,2179,2179,63.5,52.0,7.0,76.35,1020.0,11.0,1.0,1.1,2.4,0.0,0.0,0.0,1.0,0.0,54.0
2180,2180,2180,2180,2180,45.5,56.5,6.0,76.18,1020.0,10.0,3.0,0.7,3.1,0.0,0.0,0.0,1.0,0.0,47.0
2181,2181,2181,2181,2181,44.0,55.5,8.0,87.38,1021.0,10.0,5.0,0.2,3.3,0.0,0.0,0.0,1.0,0.0,47.0
2182,2182,2182,2182,2182,44.0,55.5,8.0,87.38,1022.0,10.0,7.0,0.1,3.4,0.0,0.0,0.0,1.0,0.0,59.5
2183,2183,2183,2183,2183,148.0,203.5,8.0,87.38,1023.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2184,2184,2184,2184,2184,148.0,203.5,8.0,87.38,1023.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2185,2185,2185,2185,2185,301.5,244.0,8.0,87.38,1023.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214.0
2186,2186,2186,2186,2186,177.5,204.5,8.0,93.45,1022.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.5
2187,2187,2187,2187,2187,174.5,203.5,8.0,93.45,1022.0,9.0,1.0,0.3,0.3,0.0,0.0,0.0,1.0,0.0,180.0
2188,2188,2188,2188,2188,248.0,307.5,8.0,93.45,1022.0,9.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,1.0,196.0
2189,2189,2189,2189,2189,333.5,298.5,8.0,93.45,1021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.0
2190,2190,2190,2190,2190,248.0,307.5,8.0,93.45,1022.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0
2191,2191,2191,2191,2191,248.0,307.5,8.0,93.45,1022.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0
2192,2192,2192,2192,2192,137.5,138.0,9.0,93.5,1023.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.5
2193,2193,2193,2193,2193,148.0,203.5,9.0,93.5,1023.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2194,2194,2194,2194,2194,105.0,107.0,9.0,87.47,1023.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.5
2195,2195,2195,2195,2195,81.0,61.5,9.0,87.47,1023.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.5
2196,2196,2196,2196,2196,148.0,203.5,9.0,76.68,1023.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2197,2197,2197,2197,2197,148.0,203.5,9.0,76.68,1022.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2198,2198,2198,2198,2198,148.0,203.5,9.0,71.85,1021.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2199,2199,2199,2199,2199,148.0,203.5,7.0,62.71,1020.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2200,2200,2200,2200,2200,14.5,29.5,7.0,66.93,1019.0,13.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0
2201,2201,2201,2201,2201,148.0,203.5,6.0,62.48,1019.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2202,2202,2202,2202,2202,148.0,203.5,6.0,62.48,1019.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2203,2203,2203,2203,2203,126.0,137.0,6.0,66.71,1019.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.0
2204,2204,2204,2204,2204,148.0,203.5,7.0,71.47,1020.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2205,2205,2205,2205,2205,161.5,177.0,7.0,71.47,1021.0,12.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,145.0
2206,2206,2206,2206,2206,69.0,72.5,9.0,81.88,1021.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5
2207,2207,2207,2207,2207,81.5,83.0,9.0,81.88,1021.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.5
2208,2208,2208,2208,2208,123.0,26.0,9.0,87.47,1021.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0
2209,2209,2209,2209,2209,123.0,26.0,9.0,87.47,1021.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0
2210,2210,2210,2210,2210,123.0,25.0,9.0,87.47,1020.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0
2211,2211,2211,2211,2211,148.0,203.5,9.0,87.47,1020.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.5
2212,2212,2212,2212,2212,90.0,72.5,9.0,87.47,1019.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.5
2213,2213,2213,2213,2213,148.0,203.5,9.0,87.47,1018.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2214,2214,2214,2214,2214,70.0,77.0,9.0,93.5,1019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202.5
2215,2215,2215,2215,2215,70.0,77.0,9.0,93.5,1019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202.5
2216,2216,2216,2216,2216,153.0,145.5,9.0,93.5,1019.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0
2217,2217,2217,2217,2217,148.0,203.5,10.0,93.55,1019.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2218,2218,2218,2218,2218,89.5,97.5,10.0,82.01,1019.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.5
2219,2219,2219,2219,2219,99.5,103.0,9.0,71.85,1019.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
2220,2220,2220,2220,2220,108.0,105.5,8.0,67.15,1018.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.5
2221,2221,2221,2221,2221,148.0,203.5,7.0,62.71,1016.9,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2222,2222,2222,2222,2222,119.0,113.5,8.0,62.95,1015.9,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0
2223,2223,2223,2223,2223,148.0,203.5,7.0,58.79,1013.9,15.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2224,2224,2224,2224,2224,148.0,203.5,7.0,58.79,1013.9,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2225,2225,2225,2225,2225,98.5,94.0,8.0,67.15,1013.9,14.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0
2226,2226,2226,2226,2226,148.0,203.5,7.0,62.71,1013.9,14.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
2227,2227,2227,2227,2227,100.5,90.5,8.0,67.15,1014.9,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.5
2228,2228,2228,2228,2228,136.0,133.5,8.0,71.66,1014.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.5
2229,2229,2229,2229,2229,101.5,112.5,8.0,71.66,1015.9,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5
2230,2230,2230,2230,2230,115.5,103.0,9.0,76.68,1016.9,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0
2231,2231,2231,2231,2231,142.0,134.0,9.0,81.88,1016.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.5
2232,2232,2232,2232,2232,168.5,66.5,10.0,87.57,1016.9,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0
2233,2233,2233,2233,2233,84.5,78.0,10.0,87.57,1016.9,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5
2234,2234,2234,2234,2234,148.0,203.5,10.0,87.57,1016.9,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.5
2235,2235,2235,2235,2235,54.5,57.0,9.0,81.88,1015.9,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0
2236,2236,2236,2236,2236,85.0,81.0,10.0,87.57,1015.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0
2237,2237,2237,2237,2237,151.0,163.5,9.0,93.5,1015.9,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.5
2238,2238,2238,2238,2238,151.0,163.5,9.0,93.5,1015.9,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.5
2239,2239,2239,2239,2239,14.5,29.5,10.0,100.0,1015.9,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0
2240,2240,2240,2240,2240,166.0,166.0,10.0,93.55,1016.9,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.5
2241,2241,2241,2241,2241,110.5,95.5,10.0,82.01,1018.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
2242,2242,2242,2242,2242,213.5,165.5,9.0,67.36,1018.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.5
2243,2243,2243,2243,2243,50.5,48.5,8.0,59.04,1016.9,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.5
2244,2244,2244,2244,2244,148.0,203.5,7.0,48.59,1015.9,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
2245,2245,2245,2245,2245,148.0,203.5,8.0,52.02,1015.9,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2246,2246,2246,2246,2246,109.5,100.0,8.0,52.02,1013.9,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5
2247,2247,2247,2247,2247,105.0,54.5,8.0,48.87,1012.9,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2248,2248,2248,2248,2248,148.0,203.5,8.0,48.87,1011.9,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2249,2249,2249,2249,2249,148.0,203.5,8.0,52.02,1011.9,18.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
2250,2250,2250,2250,2250,147.0,142.0,8.0,52.02,1011.9,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2251,2251,2251,2251,2251,95.0,108.5,8.0,55.41,1011.9,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5
2252,2252,2252,2252,2252,73.0,138.0,9.0,63.18,1012.9,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.5
2253,2253,2253,2253,2253,74.5,69.5,9.0,63.18,1013.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2254,2254,2254,2254,2254,81.0,93.0,9.0,67.36,1014.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5
2255,2255,2255,2255,2255,148.0,203.5,10.0,82.01,1013.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
2256,2256,2256,2256,2256,63.5,57.5,10.0,87.57,1013.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
2257,2257,2257,2257,2257,130.0,124.0,11.0,93.6,1012.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
