,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
2168,2168,2168,2168,2168,0.471236,0.425,0.181818,0.24481,0.22739,0.063229,0.92126,0.944882,0.531496,0.066081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2169,2169,2169,2169,2169,0.451726,0.294444,0.333333,0.193271,0.391473,0.042153,0.988189,0.818898,0.291339,0.079883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2170,2170,2170,2170,2170,0.446223,0.286111,0.333333,0.171797,0.377261,0.037937,0.984252,0.811024,0.287402,0.08295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2171,2171,2171,2171,2171,0.529265,0.361111,0.060606,0.107373,0.268734,0.165379,0.889764,0.933071,0.570866,0.328872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2172,2172,2172,2172,2172,0.466233,0.283333,0.454545,0.375089,0.542636,0.176057,0.996063,0.732283,0.145669,0.133417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2173,2173,2173,2173,2173,0.395198,0.044444,0.363636,0.0,0.223514,0.178868,0.755906,0.720472,0.468504,0.100516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2174,2174,2174,2174,2174,0.381691,0.8,0.393939,0.09592,0.334625,0.231558,0.547244,0.897638,0.88189,0.2133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2175,2175,2175,2175,2175,0.413207,0.069444,0.287879,0.021475,0.242894,0.207391,0.814961,0.771654,0.472441,0.239509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2176,2176,2176,2176,2176,0.081541,0.838889,0.439394,0.021475,0.245478,0.011943,0.507874,0.838583,0.858268,0.108741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2177,2177,2177,2177,2177,0.089045,0.858333,0.439394,0.042949,0.267442,0.015175,0.511811,0.814961,0.830709,0.107208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2178,2178,2178,2178,2178,0.133567,0.808333,0.272727,0.19184,0.377261,0.045384,0.65748,0.92126,0.811024,0.092151,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2179,2179,2179,2179,2179,0.087544,0.097222,0.318182,0.04796,0.24677,0.062667,0.838583,0.744094,0.409449,0.074167,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2180,2180,2180,2180,2180,0.085543,0.05,0.272727,0.030064,0.239018,0.065618,0.799213,0.783465,0.503937,0.073052,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2181,2181,2181,2181,2181,0.08054,0.994444,0.378788,0.0,0.223514,0.07461,0.685039,0.732283,0.562992,0.071239,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2182,2182,2182,2182,2182,0.084542,0.061111,0.181818,0.021475,0.229974,0.068006,0.834646,0.84252,0.53937,0.080441,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2183,2183,2183,2183,2183,0.084042,0.969444,0.060606,0.0,0.223514,0.063791,0.838583,0.917323,0.622047,0.082532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2184,2184,2184,2184,2184,0.084542,0.716667,0.242424,0.0,0.223514,0.059576,0.712598,0.976378,0.80315,0.084623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2185,2185,2185,2185,2185,0.105053,0.716667,0.575758,0.042949,0.276486,0.051286,0.413386,0.905512,0.964567,0.089502,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2186,2186,2186,2186,2186,0.015008,0.980556,0.454545,0.068003,0.273902,0.009414,0.602362,0.677165,0.574803,0.083647,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2187,2187,2187,2187,2187,0.778389,0.194444,0.090909,0.151754,0.271318,0.37558,0.889764,0.901575,0.53937,0.319392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2188,2188,2188,2188,2188,0.455228,0.316667,0.30303,0.214746,0.400517,0.046368,0.984252,0.846457,0.326772,0.074028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2189,2189,2189,2189,2189,0.470235,0.594444,0.454545,0.23622,0.357881,0.194464,0.700787,0.988189,0.759843,0.193782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2190,2190,2190,2190,2190,0.527764,0.630556,0.151515,0.171797,0.25969,0.260222,0.811024,0.984252,0.708661,0.238394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2191,2191,2191,2191,2191,0.416708,0.080556,0.378788,0.088762,0.303618,0.17943,0.795276,0.69685,0.393701,0.098425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2192,2192,2192,2192,2192,0.413707,0.063889,0.393939,0.068003,0.295866,0.180273,0.767717,0.692913,0.42126,0.097588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2193,2193,2193,2193,2193,0.402701,0.063889,0.424242,0.021475,0.242894,0.182942,0.751969,0.661417,0.393701,0.096333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2194,2194,2194,2194,2194,0.455228,0.016667,0.181818,0.115963,0.303618,0.220599,0.807087,0.850394,0.582677,0.138993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2195,2195,2195,2195,2195,0.42021,0.016667,0.227273,0.042949,0.260982,0.213292,0.791339,0.826772,0.570866,0.233933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2196,2196,2196,2196,2196,0.447224,0.927778,0.409091,0.154617,0.200258,0.178868,0.586614,0.76378,0.700787,0.276593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2197,2197,2197,2197,2197,0.10005,0.944444,0.272727,0.068003,0.295866,0.021076,0.700787,0.826772,0.665354,0.10191,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2198,2198,2198,2198,2198,0.090545,0.994444,0.363636,0.042949,0.251938,0.071519,0.692913,0.740157,0.566929,0.076258,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2199,2199,2199,2199,2199,0.088544,0.108333,0.242424,0.030064,0.235142,0.067585,0.862205,0.799213,0.448819,0.084205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2200,2200,2200,2200,2200,0.086543,0.086111,0.151515,0.021475,0.229974,0.063369,0.858268,0.858268,0.531496,0.086156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2201,2201,2201,2201,2201,0.023012,0.052778,0.409091,0.09592,0.29845,0.016861,0.740157,0.673228,0.425197,0.088666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2202,2202,2202,2202,2202,0.726863,0.238889,0.19697,0.042949,0.239018,0.316987,0.940945,0.854331,0.42126,0.385613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2203,2203,2203,2203,2203,0.62081,0.213889,0.136364,0.23121,0.117571,0.219896,0.913386,0.88189,0.492126,0.181514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2204,2204,2204,2204,2204,0.461731,0.319444,0.227273,0.24481,0.324289,0.054939,0.96063,0.885827,0.417323,0.065105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2205,2205,2205,2205,2205,0.431216,0.283333,0.378788,0.130279,0.338501,0.029788,0.992126,0.787402,0.240157,0.084623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2206,2206,2206,2206,2206,0.526763,0.7,0.151515,0.150322,0.257106,0.262892,0.775591,0.972441,0.740157,0.235188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2207,2207,2207,2207,2207,0.518259,0.338889,0.212121,0.107373,0.231266,0.153435,0.956693,0.897638,0.433071,0.318416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2208,2208,2208,2208,2208,0.437719,0.013889,0.378788,0.182534,0.375969,0.181397,0.704724,0.720472,0.527559,0.101073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2209,2209,2209,2209,2209,0.415208,0.086111,0.393939,0.042949,0.275194,0.186033,0.799213,0.681102,0.366142,0.09243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2210,2210,2210,2210,2210,0.441221,0.919444,0.393939,0.107373,0.222222,0.193761,0.590551,0.775591,0.716535,0.259445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2211,2211,2211,2211,2211,0.091046,0.169444,0.242424,0.021475,0.229974,0.067444,0.913386,0.80315,0.393701,0.087969,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2212,2212,2212,2212,2212,0.088544,0.136111,0.136364,0.0,0.223514,0.063229,0.88189,0.866142,0.507874,0.089781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2213,2213,2213,2213,2213,0.111056,0.325,0.469697,0.107373,0.29199,0.037937,1.0,0.76378,0.165354,0.077095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2214,2214,2214,2214,2214,0.010005,0.077778,0.287879,0.021475,0.239018,0.013348,0.822835,0.771654,0.46063,0.108462,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2215,2215,2215,2215,2215,0.007504,0.05,0.212121,0.0,0.223514,0.012646,0.818898,0.822835,0.531496,0.110553,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2216,2216,2216,2216,2216,0.75938,0.311111,0.166667,0.19184,0.27907,0.337502,0.940945,0.897638,0.464567,0.358846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2217,2217,2217,2217,2217,0.722361,0.158333,0.151515,0.0,0.223514,0.308697,0.893701,0.862205,0.492126,0.394814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2218,2218,2218,2218,2218,0.715858,0.013889,0.166667,0.068003,0.232558,0.297176,0.807087,0.858268,0.586614,0.387007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2219,2219,2219,2219,2219,0.441221,0.302778,0.287879,0.176807,0.364341,0.038921,0.980315,0.84252,0.334646,0.075422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2220,2220,2220,2220,2220,0.429715,0.280556,0.363636,0.136006,0.334625,0.030631,0.988189,0.783465,0.240157,0.082532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2221,2221,2221,2221,2221,0.437719,0.094444,0.424242,0.14388,0.357881,0.185893,0.80315,0.661417,0.334646,0.092569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2222,2222,2222,2222,2222,0.432716,0.1,0.424242,0.125268,0.344961,0.185612,0.807087,0.65748,0.318898,0.091315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2223,2223,2223,2223,2223,0.353177,0.172222,0.257576,0.0,0.223514,0.242939,0.913386,0.795276,0.38189,0.177889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2224,2224,2224,2224,2224,0.373687,0.886111,0.621212,0.077309,0.29199,0.248981,0.346457,0.665354,0.795276,0.196431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2225,2225,2225,2225,2225,0.4007,0.886111,0.560606,0.128848,0.239018,0.231839,0.401575,0.704724,0.799213,0.215252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2226,2226,2226,2226,2226,0.454227,0.919444,0.363636,0.09592,0.218346,0.190811,0.61811,0.799213,0.712598,0.265858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2227,2227,2227,2227,2227,0.106553,0.961111,0.287879,0.107373,0.310078,0.026697,0.712598,0.814961,0.641732,0.092569,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2228,2228,2228,2228,2228,0.092546,0.255556,0.227273,0.021475,0.23385,0.067444,0.952756,0.846457,0.385827,0.091733,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2229,2229,2229,2229,2229,0.023012,0.091667,0.409091,0.064424,0.282946,0.021076,0.80315,0.673228,0.350394,0.101073,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2230,2230,2230,2230,2230,0.024512,0.897222,0.484848,0.107373,0.290698,0.016861,0.492126,0.748031,0.771654,0.10665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2231,2231,2231,2231,2231,0.030015,0.122222,0.393939,0.115963,0.31137,0.021076,0.850394,0.681102,0.30315,0.098425,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2232,2232,2232,2232,2232,0.023512,0.988889,0.30303,0.107373,0.294574,0.016861,0.724409,0.791339,0.594488,0.101213,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2233,2233,2233,2233,2233,0.014507,0.091667,0.333333,0.107373,0.282946,0.015175,0.822835,0.728346,0.405512,0.102468,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2234,2234,2234,2234,2234,0.002001,0.102778,0.257576,0.085898,0.24677,0.012646,0.854331,0.795276,0.452756,0.107208,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2235,2235,2235,2235,2235,0.71986,0.041667,0.166667,0.060845,0.226098,0.298159,0.826772,0.854331,0.562992,0.394953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2236,2236,2236,2236,2236,0.718859,0.008333,0.181818,0.088762,0.236434,0.293523,0.80315,0.854331,0.590551,0.386589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2237,2237,2237,2237,2237,0.616308,0.086111,0.090909,0.286328,0.116279,0.210763,0.862205,0.897638,0.570866,0.167433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2238,2238,2238,2238,2238,0.558779,0.177778,0.348485,0.395848,0.416021,0.177462,0.92126,0.740157,0.291339,0.084205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2239,2239,2239,2239,2239,0.428714,0.263889,0.363636,0.137437,0.303618,0.032036,0.984252,0.775591,0.248031,0.080441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2240,2240,2240,2240,2240,0.51926,0.672222,0.106061,0.107373,0.237726,0.26233,0.814961,0.968504,0.69685,0.223338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2241,2241,2241,2241,2241,0.37969,0.836111,0.787879,0.088762,0.299742,0.25137,0.0,0.61811,0.909449,0.194619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2242,2242,2242,2242,2242,0.432216,0.941667,0.272727,0.042949,0.250646,0.221301,0.700787,0.830709,0.669291,0.229053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2243,2243,2243,2243,2243,0.443222,0.888889,0.378788,0.04796,0.226098,0.205705,0.57874,0.814961,0.767717,0.24871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2244,2244,2244,2244,2244,0.448224,0.886111,0.378788,0.060845,0.226098,0.202613,0.582677,0.822835,0.775591,0.252614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2245,2245,2245,2245,2245,0.456228,0.908333,0.318182,0.068003,0.223514,0.196853,0.641732,0.826772,0.724409,0.26056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2246,2246,2246,2246,2246,0.466733,0.933333,0.272727,0.107373,0.211886,0.185612,0.69685,0.834646,0.681102,0.276453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2247,2247,2247,2247,2247,0.174587,0.375,0.151515,0.085898,0.239018,0.011943,0.929134,0.929134,0.511811,0.038617,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2248,2248,2248,2248,2248,0.170085,0.555556,0.333333,0.042949,0.242894,0.038921,0.811024,0.996063,0.673228,0.059389,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2249,2249,2249,2249,2249,0.090045,0.355556,0.19697,0.0,0.223514,0.067444,0.952756,0.909449,0.456693,0.093963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2250,2250,2250,2250,2250,0.044522,0.233333,0.287879,0.0,0.223514,0.012646,0.956693,0.807087,0.334646,0.056043,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2251,2251,2251,2251,2251,0.022511,0.141667,0.393939,0.04796,0.262274,0.022762,0.874016,0.688976,0.283465,0.099122,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2252,2252,2252,2252,2252,0.056528,0.041667,0.515152,0.154617,0.382429,0.026697,0.669291,0.598425,0.397638,0.100516,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2253,2253,2253,2253,2253,0.034017,0.15,0.378788,0.136006,0.321705,0.024589,0.885827,0.69685,0.279528,0.102468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2254,2254,2254,2254,2254,0.01951,0.094444,0.348485,0.125268,0.295866,0.018828,0.826772,0.724409,0.389764,0.10665,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
