,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,class
2332,2332,2332,2332,2332,0.39328,0.011645,0.0,0.0005288,0.010795,0.0,0,0,0.0,0.040936,0.0072653,0,0.019094,0.35609,0.0014255,0.0,2.2991e-05,0.00094265,0.0,0.0,0,0.0,0.040971,0.00093115,0.0,0.043603,0.072469,2
2333,2333,2333,2333,2333,0.40205,0.0031556,0.0,0.0019723,0.0033217,0.0,0,0,0.0,0.026553,0.00099651,0,0.048248,0.46431,0.00026989,0.0,0.0,0.00037369,0.0,0.0,0,0.0,0.025951,0.00043597,0.0,0.0049826,0.017377,3
2334,2334,2334,2334,2334,0.54744,0.00078886,0.0,0.0017149,0.0056592,0.0,0,0,0.0,0.076382,0.0015434,0,0.04692,0.30944,3.4298e-05,0.0,0.0,6.8596e-05,0.0,0.0,0,0.0,0.0086089,0.0,0.0,0.00061737,0.00078886,4
2335,2335,2335,2335,2335,0.52371,0.00022579,0.0,0.00013548,9.0318e-05,0.0,0,0,0.0,0.31977,0.0064577,0,0.012374,0.070764,4.5159e-05,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.04114,4.5159e-05,0.0,0.0041998,0.020954,5
2336,2336,2336,2336,2336,0.22582,0.0,0.0,7.2775e-05,0.0,0.0,0,0,0.0,0.65388,0.0019649,0,0.0139,0.053562,0.00014555,0.0,0.0,0.00021833,0.0,0.0,0,0.0,0.030565,0.00014555,0.0,0.0053126,0.014409,6
2337,2337,2337,2337,2337,0.318,0.0,0.0,0.00012846,0.00019269,0.0,0,0,0.0,0.47389,0.0012846,0,0.054018,0.089537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.043805,0.0,0.0,0.016058,0.003083,7
2338,2338,2338,2338,2338,0.14259,0.0004376,0.0,0.004449,0.0048866,0.0,0,0,0.0,0.0076581,0.0,0,0.027934,0.55503,0.00051054,0.0,0.0090438,0.00080228,0.0,0.0,0,0.0,0.034498,0.0,0.0,0.072642,0.13952,8
2339,2339,2339,2339,2339,0.12415,0.016455,0.0,0.0,0.011854,0.0,0,0,0.0,0.091944,0.013803,0,0.0083444,0.45855,0.014193,0.0,0.0,0.0071746,0.0,0.0,0,0.0,0.068705,0.0046791,0.0,0.017313,0.16283,9
2340,2340,2340,2340,2340,0.27535,0.025107,0.0,0.0014866,0.028612,0.0,0,0,0.0,0.0011562,0.00011012,0,0.0015784,0.61714,0.011342,0.0,0.0,0.0035605,0.0,0.0,0,0.0,0.0077083,0.00064236,0.0,0.0058913,0.020317,0
2341,2341,2341,2341,2341,0.1755,0.00024141,0.0,0.0,0.00084493,0.0,0,0,0.0,0.14694,0.00076446,0,0.2017,0.32405,0.00028165,0.0,0.0,0.00020117,0.0,0.0,0,0.0,0.060956,0.00016094,0.0,0.033596,0.05476,1
2342,2342,2342,2342,2342,0.38575,0.0083919,0.0,0.0011726,0.013508,0.0,0,0,0.0,0.046362,0.004104,0,0.023865,0.3584,0.00078171,0.0,2.2991e-05,0.00074722,0.0,0.0,0,0.0,0.040936,0.00074722,0.0,0.057168,0.058042,2
2343,2343,2343,2343,2343,0.4007,0.0011003,0.0,0.0028857,0.0026574,0.0,0,0,0.0,0.024726,0.00076815,0,0.055161,0.46371,0.00018685,0.0,2.0761e-05,0.00037369,0.0,0.0,0,0.0,0.024768,0.00012456,0.0,0.0055639,0.017252,3
2344,2344,2344,2344,2344,0.54363,0.00048018,0.0,0.0020579,0.0052819,0.0,0,0,0.0,0.076416,0.00085746,0,0.051482,0.31002,3.4298e-05,0.0,0.0,6.8596e-05,0.0,0.0,0,0.0,0.0083002,0.0,0.0,0.00065167,0.00072026,4
2345,2345,2345,2345,2345,0.51102,0.00022579,0.0,0.00040643,0.00027095,0.0,0,0,0.0,0.33083,0.0035676,0,0.016257,0.073293,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00013548,0.040688,0.0,0.0,0.0049675,0.018335,5
2346,2346,2346,2346,2346,0.21651,0.0,0.0,0.0002911,0.0,0.0,0,0,0.0,0.66312,0.0018194,0,0.015428,0.05349,0.0,0.0,0.0,0.0005822,0.0,0.0,0,0.0,0.033986,0.0002911,0.0,0.003566,0.010916,6
2347,2347,2347,2347,2347,0.31903,0.0,0.0,0.0012846,0.00167,0.0,0,0,0.0,0.47652,0.0012204,0,0.057358,0.080288,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.046503,0.0,0.0,0.014773,0.0013488,7
2348,2348,2348,2348,2348,0.14361,0.0004376,0.0,0.0054701,0.0070746,0.0,0,0,0.0,0.0050325,0.0,0,0.02983,0.57472,0.00036467,0.0,0.0078039,0.0002188,0.0,0.0,0,0.0,0.035592,0.0,0.0,0.062942,0.1269,8
2349,2349,2349,2349,2349,0.11869,0.015987,0.0,7.7985e-05,0.011932,0.0,0,0,0.0,0.095219,0.0088123,0,0.013257,0.46183,0.0124,0.0,0.0,0.0069406,0.0,0.0,0,0.0,0.065585,0.0040552,0.0,0.022382,0.16283,9
2350,2350,2350,2350,2350,0.26896,0.024868,0.0,0.00053224,0.029603,0.0,0,0,0.0,0.000936,7.3412e-05,0,0.0020005,0.60424,0.030778,0.0,3.6706e-05,0.0037257,0.0,0.0,0,0.0,0.0074513,0.00051388,0.0,0.0058179,0.020464,0
2351,2351,2351,2351,2351,0.17848,0.00024141,0.0,0.0,0.00072423,0.0,0,0,0.0,0.11213,0.0,0,0.21192,0.35085,0.00020117,0.0,0.0,0.00020117,0.0,0.0,0,0.0,0.056409,0.00020117,0.0,0.032952,0.055685,1
2352,2352,2352,2352,2352,0.36734,0.0059778,0.0,0.0010691,0.012875,0.0,0,0,0.0,0.05034,0.004081,0,0.022371,0.37697,0.00097714,0.0,2.2991e-05,0.00075872,0.0,0.0,0,0.0,0.041201,0.00065525,0.0,0.055812,0.059548,2
2353,2353,2353,2353,2353,0.38353,0.00078891,0.0,0.0024498,0.0025743,0.0,0,0,0.0,0.026781,0.00043597,0,0.055161,0.47662,0.00035293,0.0,2.0761e-05,0.00051902,0.0,0.0,0,0.0,0.026283,0.00060206,0.0,0.0072247,0.01665,3
2354,2354,2354,2354,2354,0.51897,0.00051447,0.0,0.0014748,0.0039786,0.0,0,0,0.0,0.075525,0.00048018,0,0.062629,0.32655,0.0,0.0,0.0,0.00010289,0.0,0.0,0,0.0,0.0084374,0.0,0.0,0.00065167,0.00068596,4
2355,2355,2355,2355,2355,0.44703,0.00013548,0.0,9.0318e-05,0.0,0.0,0,0,0.0,0.3801,0.003974,0,0.022218,0.080925,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00013548,0.042043,0.0,0.0,0.0046514,0.018696,5
2356,2356,2356,2356,2356,0.18434,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.67229,0.0025471,0,0.012299,0.078088,0.0,0.0,0.0,0.00050942,0.0,0.0,0,0.0,0.033331,0.00094607,0.0,0.0040754,0.011571,6
2357,2357,2357,2357,2357,0.29392,0.0,0.0,0.0010277,6.423e-05,0.0,0,0,0.0,0.45925,0.00038538,0,0.082793,0.098722,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.048237,0.0,0.0,0.014066,0.0015415,7
2358,2358,2358,2358,2358,0.13391,0.0,0.0,0.0041573,0.0017504,0.0,0,0,0.0,0.007731,0.0,0,0.032529,0.5745,0.0,0.0,0.0080957,0.00065641,0.0,0.0,0,0.0,0.03953,0.0,0.0,0.068412,0.12873,8
2359,2359,2359,2359,2359,0.12064,0.014193,0.0,0.0,0.014271,0.0,0,0,0.0,0.083366,0.0092022,0,0.013959,0.4591,0.014115,0.0,0.0,0.0090463,0.0,0.0,0,0.0,0.067535,0.0038213,0.0,0.024487,0.16626,9
2360,2360,2360,2360,2360,0.27454,0.022941,0.0,0.00053224,0.028833,0.0,0,0,0.0,0.00095436,1.8353e-05,0,0.002129,0.60493,0.027089,0.0,3.6706e-05,0.008681,0.0,0.0,0,0.0,0.0065887,0.00047718,0.0,0.0060014,0.016242,0
2361,2361,2361,2361,2361,0.17663,0.00020117,0.0,8.047e-05,0.00072423,0.0,0,0,0.0,0.11057,0.0,0,0.2262,0.33882,0.00028165,0.0,0.0,0.00020117,0.0,0.0,0,0.0,0.056651,0.00012071,0.0,0.033516,0.056007,1
2362,2362,2362,2362,2362,0.36876,0.0049891,0.0,0.0016439,0.013841,0.0,0,0,0.0,0.048408,0.0032878,0,0.023578,0.37621,0.00082769,0.0,2.2991e-05,0.0012415,0.0,0.0,0,0.0,0.041293,0.00049432,0.0,0.056892,0.058513,2
2363,2363,2363,2363,2363,0.38644,0.00078891,0.0,0.0021176,0.0027197,0.0,0,0,0.0,0.024207,0.00053978,0,0.056677,0.47515,0.00035293,0.0,2.0761e-05,0.00053978,0.0,0.0,0,0.0,0.026428,0.00012456,0.0,0.0069548,0.016941,3
2364,2364,2364,2364,2364,0.51585,0.00024009,0.0,0.0016806,0.0018864,0.0,0,0,0.0,0.07381,0.00072026,0,0.063863,0.33214,3.4298e-05,0.0,0.0,6.8596e-05,0.0,0.0,0,0.0,0.0084031,0.0,0.0,0.00054877,0.00075456,4
2365,2365,2365,2365,2365,0.43601,0.0,0.0,0.00022579,0.00027095,0.0,0,0,0.0,0.39067,0.0049223,0,0.020096,0.082009,0.0,0.0,0.0,0.0,0.0,0.0,0,4.5159e-05,0.041772,0.0,0.0,0.0052384,0.018741,5
2366,2366,2366,2366,2366,0.17997,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.67491,0.0028382,0,0.015137,0.076195,0.00036387,0.0,0.0,0.0002911,0.0,0.0,0,0.0,0.035733,0.00036387,0.0,0.002911,0.01128,6
2367,2367,2367,2367,2367,0.29469,0.0,0.0,0.00025692,0.0,0.0,0,0,0.0,0.46477,0.00057807,0,0.081572,0.094226,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.047723,0.0,0.0,0.014259,0.0019269,7
2368,2368,2368,2368,2368,0.13267,0.0,0.0,0.0030632,7.2934e-05,0.0,0,0,0.0,0.0074393,0.0,0,0.033185,0.5683,0.0,0.0,0.0086062,0.0002188,0.0,0.0,0,0.0,0.040114,0.0,0.0,0.068923,0.13741,8
2369,2369,2369,2369,2369,0.12439,0.014115,0.0,0.00023395,0.016299,0.0,0,0,0.0,0.081962,0.0086563,0,0.0096701,0.45489,0.014583,0.0,0.0,0.0085783,0.0,0.0,0,0.0,0.0627,0.0031974,0.0,0.026515,0.17422,9
2370,2370,2370,2370,2370,0.27579,0.019766,0.0,0.00073412,0.030136,0.0,0,0,0.0,0.000936,1.8353e-05,0,0.0019454,0.60851,0.025015,0.0,1.8353e-05,0.0076899,0.0,0.0,0,0.0,0.0068824,0.00044047,0.0,0.0058546,0.016261,0
2371,2371,2371,2371,2371,0.17542,0.00024141,0.0,0.0,0.0008047,0.0,0,0,0.0,0.11197,0.0,0,0.23461,0.32763,0.00028165,0.0,0.0,0.00020117,0.0,0.0,0,0.0,0.058985,0.00012071,0.0,0.033315,0.056409,1
2372,2372,2372,2372,2372,0.36286,0.0049432,0.0,0.0016669,0.01376,0.0,0,0,0.0,0.053087,0.003989,0,0.022784,0.37507,0.00066675,0.0,2.2991e-05,0.00098863,0.0,0.0,0,0.0,0.042017,0.00060927,0.0,0.058421,0.059111,2
2373,2373,2373,2373,2373,0.38393,0.0010588,0.0,0.0026366,0.0028027,0.0,0,0,0.0,0.024601,0.00029065,0,0.057092,0.47538,0.00039445,0.0,2.0761e-05,0.0006851,0.0,0.0,0,0.0,0.025743,0.00024913,0.0,0.0066434,0.018477,3
2374,2374,2374,2374,2374,0.50847,0.00013719,0.0,0.0016463,0.0023666,0.0,0,0,0.0,0.074359,0.0,0,0.068013,0.33526,3.4298e-05,0.0,0.0,6.8596e-05,0.0,0.0,0,0.0,0.0083345,0.0,0.0,0.00058307,0.00072026,4
2375,2375,2375,2375,2375,0.4305,0.0,0.0,9.0318e-05,0.00018064,0.0,0,0,0.0,0.39189,0.0043353,0,0.024296,0.083047,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.04132,0.0,0.0,0.0056449,0.018606,5
2376,2376,2376,2376,2376,0.17713,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.67331,0.0014555,0,0.012663,0.084273,0.0002911,0.0,0.0,0.0002911,0.0,0.0,0,0.0,0.035223,0.00050942,0.0,0.0034932,0.011353,6
2377,2377,2377,2377,2377,0.28602,0.0,0.0,0.00038538,0.0,0.0,0,0,0.0,0.45533,0.00012846,0,0.099814,0.093712,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.047466,0.0,0.0,0.014323,0.0028261,7
2378,2378,2378,2378,2378,0.13187,0.0002188,0.0,0.0036467,0.0027715,0.0,0,0,0.0,0.0072934,0.0,0,0.036321,0.56028,0.0,0.0,0.008825,0.00014587,0.0,0.0,0,0.0,0.041791,0.0,0.0,0.07009,0.13675,8
2379,2379,2379,2379,2379,0.119,0.015051,0.0,0.00015597,0.016455,0.0,0,0,0.0,0.085237,0.0064727,0,0.010918,0.45418,0.013803,0.0,0.0,0.0088903,0.0,0.0,0,0.0,0.07003,0.0022616,0.0,0.026593,0.17094,9
2380,2380,2380,2380,2380,0.27003,0.021712,0.0,0.0010461,0.031769,0.0,0,0,0.0,0.00064236,0.0,0,0.0020739,0.58889,0.042579,0.0,7.3412e-05,0.012957,0.0,0.0,0,0.0,0.0058179,0.00042212,0.0,0.0061666,0.01582,0
2381,2381,2381,2381,2381,0.17913,0.00020117,0.0,8.047e-05,0.00064376,0.0,0,0,0.0,0.10175,0.0,0,0.23051,0.343,0.00036211,0.0,0.0,0.00016094,0.0,0.0,0,0.0,0.054961,0.00012071,0.0,0.033475,0.055605,1
2382,2382,2382,2382,2382,0.36109,0.0045063,0.0,0.0014715,0.015128,0.0,0,0,0.0,0.050041,0.0025061,0,0.026544,0.37658,0.0008047,0.0,4.5983e-05,0.0011841,0.0,0.0,0,0.0,0.042017,0.00039085,0.0,0.06033,0.057364,2
2383,2383,2383,2383,2383,0.38191,0.0011211,0.0,0.0025743,0.0028234,0.0,0,0,0.0,0.023439,0.00031141,0,0.059915,0.47253,0.00049826,0.0,2.0761e-05,0.00072662,0.0,0.0,0,2.0761e-05,0.028608,6.2282e-05,0.0,0.0081382,0.017294,3
2384,2384,2384,2384,2384,0.50631,0.00017149,0.0,0.0025038,0.0025381,0.0,0,0,0.0,0.073604,0.00010289,0,0.068494,0.33664,3.4298e-05,0.0,0.0,6.8596e-05,0.0,0.0,0,0.0,0.008163,0.0,0.0,0.00065167,0.00072026,4
2385,2385,2385,2385,2385,0.42544,0.0,0.0,9.0318e-05,0.00018064,0.0,0,0,0.0,0.39464,0.003116,0,0.025289,0.08535,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.041456,0.0,0.0,0.0059158,0.018425,5
2386,2386,2386,2386,2386,0.17073,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.67331,0.0017466,0,0.016374,0.086311,0.0002911,0.0,0.00014555,0.00021833,0.0,0.0,0,0.0,0.035733,0.00036387,0.0,0.0039299,0.010844,6
2387,2387,2387,2387,2387,0.27927,0.0,0.0,0.00032115,0.0,0.0,0,0,0.0,0.45147,0.0,0,0.10649,0.097244,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.047659,0.0,0.0,0.014773,0.0027619,7
2388,2388,2388,2388,2388,0.12931,0.00014587,0.0,0.0032091,0.0025527,0.0,0,0,0.0,0.0067829,0.0,0,0.038218,0.55824,0.0,0.0,0.0090438,0.00014587,0.0,0.0,0,0.0,0.039749,0.0,0.0,0.074247,0.13836,8
2389,2389,2389,2389,2389,0.12228,0.015441,0.0,0.00023395,0.016455,0.0,0,0,0.0,0.079935,0.0056149,0,0.014895,0.45481,0.013491,0.0,0.0,0.0092802,0.0,0.0,0,0.0,0.062544,0.0022616,0.0,0.033144,0.16962,9
2390,2390,2390,2390,2390,0.26606,0.013893,0.0,0.0016334,0.021748,0.0,0,0,0.0,0.0012113,0.00071577,0,0.0015967,0.59677,0.036669,0.0,7.3412e-05,0.013728,0.0,0.0,0,0.0,0.010369,0.0041661,0.0,0.0099657,0.0214,0
2391,2391,2391,2391,2391,0.1574,8.047e-05,0.0,0.0,0.00024141,0.0,0,0,0.0,0.066549,0.00012071,0,0.20017,0.42911,0.00016094,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.056047,4.0235e-05,0.0,0.031383,0.058461,1
2392,2392,2392,2392,2392,0.31528,0.0010921,0.0,0.00086218,0.011208,0.0,0,0,0.0,0.071273,0.001253,0,0.046351,0.38469,0.00077021,0.0,0.00014944,0.0012071,0.0,0.0,0,2.2991e-05,0.043603,0.00059778,0.0,0.068032,0.053604,2
2393,2393,2393,2393,2393,0.3503,0.0,0.0,0.0014117,0.00043597,0.0,0,0,0.0,0.035085,0.00024913,0,0.054704,0.49278,0.0,0.0,8.3043e-05,0.00018685,0.0,0.0,0,0.0,0.033715,0.00031141,0.0,0.010297,0.020449,3
2394,2394,2394,2394,2394,0.45239,0.0,0.0,0.0032926,0.00037728,0.0,0,0,0.0,0.092331,0.0,0,0.07405,0.36418,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.013205,0.0,0.0,0.00017149,0.0,4
2395,2395,2395,2395,2395,0.38706,0.0,0.0,0.00031611,0.0,0.0,0,0,0.0,0.39704,0.00013548,0,0.041817,0.10666,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.045249,0.0,0.0,0.0034772,0.018154,5
2396,2396,2396,2396,2396,0.14992,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.65556,0.001601,0,0.035587,0.104,0.00014555,0.0,0.0005822,0.0008733,0.0,0.0,0,0.00014555,0.033258,0.00043665,0.0,0.0026199,0.015283,6
2397,2397,2397,2397,2397,0.2512,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.37453,0.0006423,0,0.15974,0.14535,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052604,0.0,0.0,0.013745,0.0021838,7
2398,2398,2398,2398,2398,0.12836,0.0,0.0,0.0017504,0.0,0.0,0,0,0.0,0.009992,0.0,0,0.045949,0.48924,0.0,0.0,0.001094,0.0,0.0,0.0,0,0.0,0.066443,0.0,0.0,0.11837,0.13879,8
2399,2399,2399,2399,2399,0.11082,0.012634,0.0,0.00023395,0.010996,0.0,0,0,0.0,0.087109,0.005381,0,0.027763,0.42627,0.0080324,0.0,0.00015597,0.0063948,0.0,0.0,0,0.0,0.07393,0.0015597,0.0,0.037043,0.19169,9
2400,2400,2400,2400,2400,0.26628,0.013434,0.0,0.002184,0.018133,0.0,0,0,0.0,0.0010461,0.000312,0,0.0025144,0.60471,0.034137,0.0,7.3412e-05,0.011489,0.0,0.0,0,0.0,0.01059,0.0034687,0.0,0.0098189,0.021803,0
2401,2401,2401,2401,2401,0.15651,8.047e-05,0.0,0.0,0.00024141,0.0,0,0,0.0,0.067917,0.0,0,0.20536,0.42456,0.00016094,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.056007,4.0235e-05,0.0,0.03082,0.058059,1
2402,2402,2402,2402,2402,0.31332,0.00097714,0.0,0.00097714,0.012025,0.0,0,0,0.0,0.072343,0.0012875,0,0.046753,0.3813,0.00068974,0.0,0.00021842,0.0013795,0.0,0.0,0,2.2991e-05,0.044166,0.00058628,0.0,0.071388,0.05257,2
2403,2403,2403,2403,2403,0.34951,2.0761e-05,0.0,0.0014532,0.00035293,0.0,0,0,0.0,0.035895,4.1521e-05,0,0.055888,0.4884,0.0,0.0,0.0001038,0.00014532,0.0,0.0,0,2.0761e-05,0.034338,0.00014532,0.0,0.011584,0.02211,3
2404,2404,2404,2404,2404,0.44783,0.0,0.0,0.0036013,0.00058307,0.0,0,0,0.0,0.090719,0.0,0,0.07844,0.36576,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.012896,0.0,0.0,0.00017149,0.0,4
2405,2405,2405,2405,2405,0.38317,0.0,0.0,0.00022579,0.0,0.0,0,0,0.0,0.403,4.5159e-05,0,0.042811,0.10409,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.04534,0.0,0.0,0.003703,0.017522,5
2406,2406,2406,2406,2406,0.14417,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.65294,0.0008733,0,0.045339,0.097809,0.0002911,0.0,0.00014555,0.00036387,0.0,0.0,0,0.00021833,0.039953,0.0010188,0.0,0.0028382,0.014046,6
2407,2407,2407,2407,2407,0.2381,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.34697,0.0,0,0.17952,0.16456,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053889,0.0,0.0,0.014709,0.0022481,7
2408,2408,2408,2408,2408,0.12537,0.0,0.0,0.0017504,0.0,0.0,0,0,0.0,0.014806,0.0,0,0.043615,0.47108,0.0,0.0,0.001094,0.0,0.0,0.0,0,0.0,0.085698,0.0,0.0,0.11633,0.14025,8
2409,2409,2409,2409,2409,0.11277,0.010138,0.0,0.00023395,0.0091242,0.0,0,0,0.0,0.091242,0.0016377,0,0.029166,0.42666,0.0062388,0.0,0.00015597,0.0063948,0.0,0.0,0,0.0,0.074398,0.0011698,0.0,0.042112,0.18857,9
2410,2410,2410,2410,2410,0.26693,0.013086,0.0,0.0029548,0.016664,0.0,0,0,0.0,0.0010461,0.00033035,0,0.004056,0.61029,0.025676,0.0,0.0015417,0.017233,0.0,0.0,0,0.0,0.010626,0.0017252,0.0,0.0087177,0.019124,0
2411,2411,2411,2411,2411,0.1574,8.047e-05,0.0,0.0,0.00024141,0.0,0,0,0.0,0.067313,0.0,0,0.2221,0.40895,0.00016094,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.05488,4.0235e-05,0.0,0.030981,0.057617,1
2412,2412,2412,2412,2412,0.31425,0.0010921,0.0,0.001322,0.011657,0.0,0,0,0.0,0.07117,0.0013105,0,0.04704,0.38086,0.00066675,0.0,0.00019543,0.001368,0.0,0.0,0,2.2991e-05,0.043672,0.00063226,0.0,0.072871,0.051869,2
2413,2413,2413,2413,2413,0.35,0.0,0.0,0.0018477,0.00022837,0.0,0,0,0.0,0.034899,0.00022837,0,0.056427,0.48773,0.0,0.0,0.00020761,2.0761e-05,0.0,0.0,0,6.2282e-05,0.033881,0.00018685,0.0,0.011564,0.022712,3
2414,2414,2414,2414,2414,0.44842,0.0,0.0,0.0034298,0.00041158,0.0,0,0,0.0,0.088352,3.4298e-05,0,0.07868,0.36761,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01293,0.0,0.0,0.00013719,0.0,4
2415,2415,2415,2415,2415,0.38331,0.0,0.0,0.00013548,0.0,0.0,0,0,0.0,0.39654,4.5159e-05,0,0.051481,0.10265,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0318e-05,0.044436,0.0,0.0,0.0033869,0.017928,5
2416,2416,2416,2416,2416,0.15006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.637,7.2775e-05,0,0.062514,0.090532,0.00021833,0.0,0.0,0.00036387,0.0,0.0,0,0.0008733,0.040899,0.00036387,0.0,0.003566,0.013536,6
2417,2417,2417,2417,2417,0.23463,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.34839,0.0,0,0.19276,0.14632,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0010919,0.058642,0.0,0.0,0.015158,0.0030188,7
2418,2418,2418,2418,2418,0.12705,0.0,0.0,0.0017504,0.0,0.0,0,0,0.0,0.014879,0.0,0,0.042812,0.46233,0.0,0.0,0.0010211,0.0,0.0,0.0,0,0.0,0.094741,0.0,0.0,0.1156,0.13981,8
2419,2419,2419,2419,2419,0.11479,0.0085004,0.0,0.00023395,0.0088123,0.0,0,0,0.0,0.092178,0.0012478,0,0.031662,0.42478,0.0056929,0.0,0.00023395,0.0067067,0.0,0.0,0,0.0,0.072838,0.0010138,0.0,0.047571,0.18373,9
2420,2420,2420,2420,2420,0.24209,0.018904,0.0,0.0013581,0.024391,0.0,0,0,0.0,0.00069741,3.6706e-05,0,0.0011012,0.47419,0.064511,0.0,0.00067906,0.086534,0.0,0.0,0,0.0,0.0031567,0.00011012,0.0,0.0034871,0.078753,0
2421,2421,2421,2421,2421,0.17768,0.00012071,0.0,0.00016094,0.00020117,0.0,0,0,0.0,0.067313,4.0235e-05,0,0.15072,0.54442,0.00028165,0.0,0.0,0.00012071,0.0,0.0,0,0.0,0.026434,0.00012071,0.0,0.02056,0.011829,1
2422,2422,2422,2422,2422,0.30001,0.0026095,0.0,0.0032648,0.014324,0.0,0,0,0.0,0.058812,0.0012875,0,0.028452,0.42949,0.0011956,0.0,0.00082769,0.0021267,0.0,0.0,0,0.0,0.060916,0.00029889,0.0,0.073963,0.022417,2
2423,2423,2423,2423,2423,0.34245,0.00095499,0.0,0.0052732,0.0029688,0.0,0,0,0.0,0.015654,0.00020761,0,0.039258,0.44692,0.00091347,0.0,0.0019515,0.0020761,0.0,0.0,0,0.0,0.096869,0.00031141,0.0,0.018352,0.025847,3
2424,2424,2424,2424,2424,0.40568,0.0019207,0.0,0.003224,0.0087803,0.0,0,0,0.0,0.063315,0.0,0,0.066196,0.4326,0.0,0.0,3.4298e-05,0.0,0.0,0.0,0,0.0,0.014165,0.0,0.0,0.0027096,0.0013719,4
2425,2425,2425,2425,2425,0.3507,0.0,0.0,0.00081286,0.0,0.0,0,0,0.0,0.31955,0.0007677,0,0.086344,0.16415,0.0,0.0,9.0318e-05,0.0,0.0,0.0,0,4.5159e-05,0.050533,0.0,0.0,0.0064577,0.020547,5
2426,2426,2426,2426,2426,0.11644,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3531,0.013391,0,0.23164,0.21498,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03908,0.0023288,0.0,0.0044393,0.024598,6
2427,2427,2427,2427,2427,0.17985,0.0,0.0,6.423e-05,0.0,0.0,0,0,0.0,0.23772,0.0,0,0.12827,0.22391,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01002,0.16648,0.0,0.0,0.040337,0.01336,7
2428,2428,2428,2428,2428,0.096127,0.0,0.0,0.0024798,0.0,0.0,0,0,0.0,0.0093356,0.0,0,0.031508,0.28948,0.0,0.0,0.0038655,0.0,0.0,0.0,0,0.0,0.078039,0.0,0.0,0.12654,0.36263,8
2429,2429,2429,2429,2429,0.097013,0.0056929,0.0,0.0,0.0084224,0.0,0,0,0.0,0.044763,0.00031194,0,0.03174,0.40817,0.0070186,0.0,0.00023395,0.0087343,0.0,0.0,0,0.0,0.078141,0.0010918,0.0,0.038369,0.2703,9
2430,2430,2430,2430,2430,0.26427,0.011471,0.0,0.0030649,0.017839,0.0,0,0,0.0,0.00084424,0.00022024,0,0.0035605,0.6086,0.031017,0.0,0.0014499,0.01894,0.0,0.0,0,0.0,0.010406,0.0018904,0.0,0.0080753,0.018353,0
2431,2431,2431,2431,2431,0.1545,8.047e-05,0.0,8.047e-05,0.00024141,0.0,0,0,0.0,0.069365,4.0235e-05,0,0.18605,0.44794,0.00016094,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.055685,4.0235e-05,0.0,0.030055,0.055524,1
2432,2432,2432,2432,2432,0.30682,0.001391,0.0,0.0013335,0.012013,0.0,0,0,0.0,0.067675,0.0013335,0,0.04704,0.38673,0.00071273,0.0,0.00013795,0.0011611,0.0,0.0,0,2.2991e-05,0.044097,0.00062077,0.0,0.073572,0.05534,2
