,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,length,weight,count,looped,neighbors,income,label
5932,5932,5932,5932,5932,47345,48,1.0,1,0,2,7986000000.0,white
5933,5933,5933,5933,5933,47346,28,1.0,1,0,2,32155000000.0,white
5934,5934,5934,5934,5934,47347,50,1.0,1,0,2,7981000000.0,white
5935,5935,5935,5935,5935,47348,52,1.0,1,0,2,7976000000.0,white
5936,5936,5936,5936,5936,47349,24,0.015625,1,0,2,549000000.0,white
5937,5937,5937,5937,5937,47350,0,0.5,1,0,2,101000000.0,white
5938,5938,5938,5938,5938,47351,0,0.5,1,0,2,4899000000.0,white
5939,5939,5939,5939,5939,47352,2,0.25,1,0,2,107000000.0,white
5940,5940,5940,5940,5940,47353,2,0.25,1,0,2,4841000000.0,white
5941,5941,5941,5941,5941,47354,2,0.25,1,0,2,4783000000.0,white
5942,5942,5942,5942,5942,47355,6,0.125,1,0,2,4698000000.0,white
5943,5943,5943,5943,5943,47356,4,0.25,1,0,2,4742000000.0,white
5944,5944,5944,5944,5944,47357,12,0.265625,1,1,2,247000000.0,white
5945,5945,5945,5945,5945,47358,8,0.0625,1,0,2,4435000000.0,white
5946,5946,5946,5946,5946,47359,8,0.0625,1,0,1,150000000.0,white
5947,5947,5947,5947,5947,47360,8,0.0625,1,0,2,4300000000.0,white
5948,5948,5948,5948,5948,47361,8,0.03125,1,0,2,4140000000.0,white
5949,5949,5949,5949,5949,47362,10,0.015625,1,0,2,3876000000.0,white
5950,5950,5950,5950,5950,47363,10,0.015625,1,0,2,3488000000.0,white
5951,5951,5951,5951,5951,47364,10,0.015625,1,0,2,3354000000.0,white
5952,5952,5952,5952,5952,47365,10,0.015625,1,0,2,3225000000.0,white
5953,5953,5953,5953,5953,47366,10,0.015625,1,0,2,2105000000.0,white
5954,5954,5954,5954,5954,47367,26,0.0078125,1,0,2,486000000.0,white
5955,5955,5955,5955,5955,47368,28,0.00390625,1,0,2,427000000.0,white
5956,5956,5956,5956,5956,47369,30,0.001953125,1,0,2,372000000.0,white
5957,5957,5957,5957,5957,47370,32,0.0009765625,1,0,2,320000000.0,white
5958,5958,5958,5958,5958,47371,34,0.00048828125,1,0,2,275000000.0,white
5959,5959,5959,5959,5959,47372,36,0.000244140625,1,0,2,240000000.0,white
5960,5960,5960,5960,5960,47373,36,0.000244140625,1,0,1,35000000.0,white
5961,5961,5961,5961,5961,47374,38,0.000244140625,1,0,2,219000000.0,white
5962,5962,5962,5962,5962,47375,40,0.000244140625,1,0,2,205000000.0,white
5963,5963,5963,5963,5963,47376,42,0.000244140625,1,0,2,195000000.0,white
5964,5964,5964,5964,5964,47377,44,0.000244140625,1,0,2,188000000.0,white
5965,5965,5965,5965,5965,47378,46,0.000244140625,1,0,2,182000000.0,white
5966,5966,5966,5966,5966,47379,30,1.0,1,0,2,32150000000.0,white
5967,5967,5967,5967,5967,47380,54,1.0,1,0,2,7971000000.0,white
5968,5968,5968,5968,5968,47381,48,0.000244140625,1,0,2,177000000.0,white
5969,5969,5969,5969,5969,47382,50,0.000244140625,1,0,2,176000000.0,white
5970,5970,5970,5970,5970,47383,0,0.5,1,0,1,7000000000.0,white
5971,5971,5971,5971,5971,47384,0,0.5,1,0,2,2900000000.0,white
5972,5972,5972,5972,5972,47385,2,0.25,1,0,1,7000000000.0,white
5973,5973,5973,5973,5973,47386,2,0.25,1,0,1,900000000.0,white
5974,5974,5974,5974,5974,47387,32,2.06256103515625,4,0,1,67488000000.0,white
5975,5975,5975,5975,5975,47388,32,1.0,1,0,2,32145000000.0,white
5976,5976,5976,5976,5976,47389,56,1.0,1,0,2,7966000000.0,white
5977,5977,5977,5977,5977,47390,58,1.0,1,0,2,7961000000.0,white
5978,5978,5978,5978,5978,47391,60,1.0,1,0,2,7956000000.0,white
5979,5979,5979,5979,5979,47392,56,2.00781273841858,6,0,6,1228000000.0,white
5980,5980,5980,5980,5980,47393,12,0.0078125,1,0,2,1270000000.0,white
5981,5981,5981,5981,5981,47394,0,1.0,1,0,1,10000000000.0,white
5982,5982,5982,5982,5982,47395,34,1.0,1,0,2,32140000000.0,white
5983,5983,5983,5983,5983,47396,0,0.5,1,0,2,91000000.0,white
5984,5984,5984,5984,5984,47397,2,0.75,1,1,2,200000000.0,white
5985,5985,5985,5985,5985,47398,62,1.0,1,0,2,7951000000.0,white
5986,5986,5986,5986,5986,47399,64,1.0,1,0,2,7946000000.0,white
5987,5987,5987,5987,5987,47400,2,0.25,1,0,2,52000000.0,white
5988,5988,5988,5988,5988,47401,4,1.25,2,0,1,4246000000.0,white
5989,5989,5989,5989,5989,47402,66,1.0,1,0,2,7941000000.0,white
5990,5990,5990,5990,5990,47403,68,1.0,1,0,2,7936000000.0,white
5991,5991,5991,5991,5991,47404,70,1.0,1,0,2,7931000000.0,white
5992,5992,5992,5992,5992,47405,4,0.1875,4,0,2,103000000.0,white
5993,5993,5993,5993,5993,47406,4,0.1875,4,0,2,332000000.0,white
5994,5994,5994,5994,5994,47407,4,0.1875,4,0,2,151000000.0,white
5995,5995,5995,5995,5995,47408,4,0.1875,4,0,2,234000000.0,white
5996,5996,5996,5996,5996,47409,4,0.1875,4,0,2,123000000.0,white
5997,5997,5997,5997,5997,47410,4,0.1875,4,0,2,112000000.0,white
5998,5998,5998,5998,5998,47411,36,0.0836626688639323,4,0,1,4814000000.0,white
5999,5999,5999,5999,5999,47412,72,1.0,1,0,2,7926000000.0,white
6000,6000,6000,6000,6000,47413,4,0.375,4,0,2,234000000.0,white
6001,6001,6001,6001,6001,47414,4,1.0,4,4,2,196000000.0,white
6002,6002,6002,6002,6002,47415,6,0.1875,4,0,2,100000000.0,white
6003,6003,6003,6003,6003,47416,0,0.5,1,0,1,20316000000.0,white
6004,6004,6004,6004,6004,47417,0,0.5,1,0,1,34257000000.0,white
6005,6005,6005,6005,6005,47418,36,1.0,1,0,2,32135000000.0,white
6006,6006,6006,6006,6006,47419,74,1.0,1,0,2,7921000000.0,white
6007,6007,6007,6007,6007,47420,6,1.125,4,4,2,930000000.0,white
6008,6008,6008,6008,6008,47421,0,1.0,1,0,1,10000000000.0,white
6009,6009,6009,6009,6009,47422,4,0.125,1,0,2,29700000000.0,white
6010,6010,6010,6010,6010,47423,4,0.125,1,0,2,2000000000.0,white
6011,6011,6011,6011,6011,47424,0,0.5,1,0,2,4934000000.0,white
6012,6012,6012,6012,6012,47425,0,1.0,1,0,2,4975000000.0,white
6013,6013,6013,6013,6013,47426,2,0.5,1,0,2,1385000000.0,white
6014,6014,6014,6014,6014,47427,14,0.26171875,2,1,3,652000000.0,white
6015,6015,6015,6015,6015,47428,2,0.25,1,0,2,4817000000.0,white
6016,6016,6016,6016,6016,47429,4,0.125,1,0,2,4749000000.0,white
6017,6017,6017,6017,6017,47430,4,0.125,1,0,2,4680000000.0,white
6018,6018,6018,6018,6018,47431,6,0.125,1,0,2,4638000000.0,white
6019,6019,6019,6019,6019,47432,8,0.0625,1,0,2,4592000000.0,white
6020,6020,6020,6020,6020,47433,10,0.03125,1,0,2,4329000000.0,white
6021,6021,6021,6021,6021,47434,10,0.03125,1,0,2,4191000000.0,white
6022,6022,6022,6022,6022,47435,10,0.015625,1,0,2,4013000000.0,white
6023,6023,6023,6023,6023,47436,10,0.046875,2,0,2,230000000.0,white
6024,6024,6024,6024,6024,47437,12,0.0078125,1,0,2,3357000000.0,white
6025,6025,6025,6025,6025,47438,12,0.0078125,1,0,2,2843000000.0,white
6026,6026,6026,6026,6026,47439,12,0.0078125,1,0,2,2681000000.0,white
6027,6027,6027,6027,6027,47440,2,0.5,1,0,2,609000000.0,white
6028,6028,6028,6028,6028,47441,14,0.01171875,2,0,1,5082000000.0,white
6029,6029,6029,6029,6029,47442,14,0.01171875,2,0,2,64000000.0,white
6030,6030,6030,6030,6030,47443,38,1.0,1,0,2,32130000000.0,white
6031,6031,6031,6031,6031,47444,0,2.0,2,0,2,20000000000.0,white
6032,6032,6032,6032,6032,47445,76,1.0,1,0,2,7916000000.0,white
6033,6033,6033,6033,6033,47446,36,0.0836626688639323,4,0,2,57000000.0,white
6034,6034,6034,6034,6034,47447,52,0.0001220703125,1,0,2,37000000.0,white
6035,6035,6035,6035,6035,47448,2,0.5,1,0,2,98000000.0,white
6036,6036,6036,6036,6036,47449,4,0.5,1,0,2,606000000.0,white
6037,6037,6037,6037,6037,47450,16,0.01171875,2,0,2,51000000.0,white
6038,6038,6038,6038,6038,47451,78,1.0,1,0,2,7911000000.0,white
6039,6039,6039,6039,6039,47452,6,0.5,1,0,2,603000000.0,white
6040,6040,6040,6040,6040,47453,80,1.0,1,0,2,7906000000.0,white
6041,6041,6041,6041,6041,47454,12,0.232421875,9,0,2,585000000.0,white
6042,6042,6042,6042,6042,47455,12,0.232421875,9,0,2,345000000.0,white
6043,6043,6043,6043,6043,47456,8,0.5,1,0,1,600000000.0,white
6044,6044,6044,6044,6044,47457,0,1.0,1,0,1,10000000000.0,white
6045,6045,6045,6045,6045,47458,0,1.0,1,0,2,4980000000.0,white
6046,6046,6046,6046,6046,47459,40,1.0,1,0,2,32125000000.0,white
6047,6047,6047,6047,6047,47460,2,0.5,1,0,2,4906000000.0,white
6048,6048,6048,6048,6048,47461,2,0.25,1,0,2,4844000000.0,white
6049,6049,6049,6049,6049,47462,4,0.125,1,0,2,4713000000.0,white
6050,6050,6050,6050,6050,47463,6,0.0625,1,0,2,4638000000.0,white
6051,6051,6051,6051,6051,47464,6,0.0625,1,0,2,4565000000.0,white
6052,6052,6052,6052,6052,47465,8,0.0625,1,0,2,4521000000.0,white
6053,6053,6053,6053,6053,47466,10,0.03125,1,0,2,4467000000.0,white
6054,6054,6054,6054,6054,47467,12,0.015625,1,0,2,4197000000.0,white
6055,6055,6055,6055,6055,47468,12,0.015625,1,0,2,4038000000.0,white
6056,6056,6056,6056,6056,47469,12,0.0078125,1,0,2,3787000000.0,white
6057,6057,6057,6057,6057,47470,14,0.00390625,1,0,2,2754000000.0,white
6058,6058,6058,6058,6058,47471,82,1.0,1,0,2,7901000000.0,white
6059,6059,6059,6059,6059,47472,14,0.00390625,1,0,2,109000000.0,white
6060,6060,6060,6060,6060,47473,14,0.00390625,1,0,2,1634000000.0,white
6061,6061,6061,6061,6061,47474,84,1.0,1,0,2,7896000000.0,white
6062,6062,6062,6062,6062,47475,16,0.00390625,1,0,2,108000000.0,white
6063,6063,6063,6063,6063,47476,0,1.0,1,0,1,140000000000.0,white
6064,6064,6064,6064,6064,47477,18,0.00390625,1,0,2,107000000.0,white
6065,6065,6065,6065,6065,47478,20,0.00390625,1,0,2,106000000.0,white
6066,6066,6066,6066,6066,47479,6,0.0625,1,0,1,27700000000.0,white
6067,6067,6067,6067,6067,47480,6,0.0625,1,0,1,2000000000.0,white
6068,6068,6068,6068,6068,47481,86,1.0,1,0,2,7891000000.0,white
6069,6069,6069,6069,6069,47482,22,0.00390625,1,0,2,105000000.0,white
6070,6070,6070,6070,6070,47483,24,0.00390625,1,0,2,104000000.0,white
6071,6071,6071,6071,6071,47484,26,0.00390625,1,0,2,103000000.0,white
6072,6072,6072,6072,6072,47485,6,1.75,4,1,2,500000000.0,white
6073,6073,6073,6073,6073,47486,0,0.5,1,0,1,5100000000.0,white
6074,6074,6074,6074,6074,47487,0,0.5,1,0,1,2400000000.0,white
6075,6075,6075,6075,6075,47488,0,1.0,1,0,2,5029000000.0,white
6076,6076,6076,6076,6076,47489,88,1.0,1,0,2,7886000000.0,white
6077,6077,6077,6077,6077,47490,90,1.0,1,0,2,7881000000.0,white
6078,6078,6078,6078,6078,47491,0,1.0,1,0,1,4987000000.0,white
6079,6079,6079,6079,6079,47492,42,1.0,1,0,2,32120000000.0,white
6080,6080,6080,6080,6080,47493,2,0.5,1,0,2,4856000000.0,white
6081,6081,6081,6081,6081,47494,4,0.25,1,0,2,4777000000.0,white
6082,6082,6082,6082,6082,47495,4,0.125,1,0,2,4709000000.0,white
6083,6083,6083,6083,6083,47496,6,0.0625,1,0,2,4562000000.0,white
6084,6084,6084,6084,6084,47497,8,0.03125,1,0,2,4470000000.0,white
6085,6085,6085,6085,6085,47498,8,0.03125,1,0,2,4369000000.0,white
6086,6086,6086,6086,6086,47499,10,0.03125,1,0,1,227000000.0,white
6087,6087,6087,6087,6087,47500,10,0.03125,1,0,2,4294000000.0,white
6088,6088,6088,6088,6088,47501,12,0.015625,1,0,2,4231000000.0,white
6089,6089,6089,6089,6089,47502,14,0.0078125,1,0,2,3959000000.0,white
6090,6090,6090,6090,6090,47503,14,0.0078125,1,0,2,3775000000.0,white
6091,6091,6091,6091,6091,47504,14,0.00390625,1,0,2,3443000000.0,white
6092,6092,6092,6092,6092,47505,16,0.001953125,1,0,2,1752000000.0,white
6093,6093,6093,6093,6093,47506,16,0.001953125,1,0,1,1002000000.0,white
6094,6094,6094,6094,6094,47507,18,0.0009765625,1,0,2,1634000000.0,white
6095,6095,6095,6095,6095,47508,92,1.0,1,0,2,7876000000.0,white
6096,6096,6096,6096,6096,47509,44,1.0,1,0,2,32115000000.0,white
6097,6097,6097,6097,6097,47510,20,0.00048828125,1,0,2,1518000000.0,white
6098,6098,6098,6098,6098,47511,94,1.0,1,0,2,7871000000.0,white
6099,6099,6099,6099,6099,47512,22,0.000244140625,1,0,2,1405000000.0,white
6100,6100,6100,6100,6100,47513,24,0.0001220703125,1,0,2,1295000000.0,white
6101,6101,6101,6101,6101,47514,30,0.000152587890625,2,0,2,210000000.0,white
6102,6102,6102,6102,6102,47515,26,6.103515625e-05,1,0,1,108000000.0,white
6103,6103,6103,6103,6103,47516,26,6.103515625e-05,1,0,2,1187000000.0,white
6104,6104,6104,6104,6104,47517,28,3.0517578125e-05,1,0,2,1080000000.0,white
6105,6105,6105,6105,6105,47518,30,1.52587890625e-05,1,0,2,976000000.0,white
6106,6106,6106,6106,6106,47519,32,7.62939453125e-06,1,0,2,102000000.0,white
6107,6107,6107,6107,6107,47520,32,7.62939453125e-06,1,0,2,874000000.0,white
6108,6108,6108,6108,6108,47521,34,3.814697265625e-06,1,0,2,814000000.0,white
6109,6109,6109,6109,6109,47522,36,1.9073486328125e-06,1,0,2,764000000.0,white
6110,6110,6110,6110,6110,47523,38,9.5367431640625e-07,1,0,2,725000000.0,white
6111,6111,6111,6111,6111,47524,40,9.5367431640625e-07,1,0,2,700000000.0,white
6112,6112,6112,6112,6112,47525,42,9.5367431640625e-07,1,0,2,686000000.0,white
6113,6113,6113,6113,6113,47526,44,9.5367431640625e-07,1,0,2,680000000.0,white
6114,6114,6114,6114,6114,47527,46,9.5367431640625e-07,1,0,2,675000000.0,white
6115,6115,6115,6115,6115,47528,48,9.5367431640625e-07,1,0,2,672000000.0,white
6116,6116,6116,6116,6116,47529,50,9.5367431640625e-07,1,0,2,669000000.0,white
6117,6117,6117,6117,6117,47530,52,9.5367431640625e-07,1,0,2,668000000.0,white
6118,6118,6118,6118,6118,47531,0,1.0,1,0,1,920000000000.0,white
6119,6119,6119,6119,6119,47532,0,0.5,1,0,2,372000000.0,white
6120,6120,6120,6120,6120,47533,0,0.5,1,0,1,153893000000.0,white
6121,6121,6121,6121,6121,47534,0,1.0,1,0,2,3290000000.0,white
6122,6122,6122,6122,6122,47535,2,0.25,1,0,1,272000000.0,white
6123,6123,6123,6123,6123,47536,2,0.25,1,0,1,12200000000.0,white
6124,6124,6124,6124,6124,47537,46,1.0,1,0,2,32110000000.0,white
6125,6125,6125,6125,6125,47538,96,1.0,1,0,2,7866000000.0,white
6126,6126,6126,6126,6126,47539,98,1.0,1,0,2,7861000000.0,white
6127,6127,6127,6127,6127,47540,100,1.0,1,0,2,7856000000.0,white
6128,6128,6128,6128,6128,47541,102,1.0,1,0,2,7851000000.0,white
6129,6129,6129,6129,6129,47542,104,1.0,1,0,2,7846000000.0,white
6130,6130,6130,6130,6130,47543,34,7.62939453125e-06,1,0,1,200000000.0,white
6131,6131,6131,6131,6131,47544,48,1.0,1,0,2,32105000000.0,white
6132,6132,6132,6132,6132,47545,4,0.25,1,0,2,4774000000.0,white
6133,6133,6133,6133,6133,47546,6,0.125,1,0,2,4676000000.0,white
6134,6134,6134,6134,6134,47547,6,0.0625,1,0,2,4607000000.0,white
6135,6135,6135,6135,6135,47548,6,0.0625,1,0,1,102000000.0,white
6136,6136,6136,6136,6136,47549,8,0.03125,1,0,2,4459000000.0,white
6137,6137,6137,6137,6137,47550,10,0.015625,1,0,2,4363000000.0,white
6138,6138,6138,6138,6138,47551,10,0.015625,1,0,1,113000000.0,white
6139,6139,6139,6139,6139,47552,10,0.015625,1,0,2,4256000000.0,white
6140,6140,6140,6140,6140,47553,12,0.015625,1,0,2,4176000000.0,white
6141,6141,6141,6141,6141,47554,14,0.0078125,1,0,2,4105000000.0,white
6142,6142,6142,6142,6142,47555,16,0.00390625,1,0,2,3830000000.0,white
6143,6143,6143,6143,6143,47556,16,0.00390625,1,0,2,3512000000.0,white
6144,6144,6144,6144,6144,47557,16,0.001953125,1,0,2,2443000000.0,white
6145,6145,6145,6145,6145,47558,16,0.001953125,1,0,1,1000000000.0,white
6146,6146,6146,6146,6146,47559,14,1.794921875,9,7,2,950000000.0,white
6147,6147,6147,6147,6147,47560,106,1.0,1,0,2,7841000000.0,white
6148,6148,6148,6148,6148,47561,0,1.0,1,0,1,5001000000.0,white
6149,6149,6149,6149,6149,47562,108,1.0,1,0,2,7836000000.0,white
6150,6150,6150,6150,6150,47563,54,4.76837158203125e-07,1,0,2,166000000.0,white
6151,6151,6151,6151,6151,47564,54,4.76837158203125e-07,1,0,1,502000000.0,white
6152,6152,6152,6152,6152,47565,18,0.001953125,1,0,2,2440000000.0,white
6153,6153,6153,6153,6153,47566,56,2.38418579101562e-07,1,0,2,87000000.0,white
6154,6154,6154,6154,6154,47567,20,0.001953125,1,0,2,2437000000.0,white
6155,6155,6155,6155,6155,47568,58,2.38418579101562e-07,1,0,2,62000000.0,white
6156,6156,6156,6156,6156,47569,22,0.001953125,1,0,2,2434000000.0,white
6157,6157,6157,6157,6157,47570,60,2.38418579101562e-07,1,0,2,43000000.0,white
6158,6158,6158,6158,6158,47571,0,2.0,2,0,2,15000000000.0,white
6159,6159,6159,6159,6159,47572,0,0.5,1,0,1,4823000000.0,white
6160,6160,6160,6160,6160,47573,0,0.5,1,0,2,177000000.0,white
6161,6161,6161,6161,6161,47574,0,1.0,1,0,1,12500000000.0,white
6162,6162,6162,6162,6162,47575,50,1.0,1,0,2,32100000000.0,white
6163,6163,6163,6163,6163,47576,110,1.0,1,0,2,7831000000.0,white
6164,6164,6164,6164,6164,47577,16,1.51953125,9,9,2,1535000000.0,white
6165,6165,6165,6165,6165,47578,112,1.0,1,0,2,7826000000.0,white
6166,6166,6166,6166,6166,47579,0,1.0,1,0,1,12500000000.0,white
6167,6167,6167,6167,6167,47580,0,0.5,1,0,1,1000000000.0,white
6168,6168,6168,6168,6168,47581,114,1.0,1,0,2,7821000000.0,white
6169,6169,6169,6169,6169,47582,52,1.0,1,0,2,32095000000.0,white
6170,6170,6170,6170,6170,47583,2,0.5,1,0,1,3190000000.0,white
6171,6171,6171,6171,6171,47584,2,1.5,2,0,2,1100000000.0,white
6172,6172,6172,6172,6172,47585,116,1.0,1,0,2,7816000000.0,white
6173,6173,6173,6173,6173,47586,8,0.71875,5,4,2,2917000000.0,white
6174,6174,6174,6174,6174,47587,8,0.71875,5,4,1,40000000.0,white
6175,6175,6175,6175,6175,47588,118,1.0,1,0,2,7811000000.0,white
6176,6176,6176,6176,6176,47589,120,1.0,1,0,2,7806000000.0,white
6177,6177,6177,6177,6177,47590,0,0.5,1,0,1,89995000000.0,white
6178,6178,6178,6178,6178,47591,0,0.5,1,0,1,20005000000.0,white
6179,6179,6179,6179,6179,47592,0,1.0,1,0,2,5000000000.0,white
6180,6180,6180,6180,6180,47593,0,0.5,1,0,2,4945000000.0,white
6181,6181,6181,6181,6181,47594,6,0.125,1,0,2,4688000000.0,white
6182,6182,6182,6182,6182,47595,8,0.0625,1,0,2,4588000000.0,white
6183,6183,6183,6183,6183,47596,8,0.03125,1,0,2,4504000000.0,white
6184,6184,6184,6184,6184,47597,10,0.015625,1,0,2,4355000000.0,white
6185,6185,6185,6185,6185,47598,12,0.0078125,1,0,2,4257000000.0,white
6186,6186,6186,6186,6186,47599,12,0.0078125,1,0,2,4146000000.0,white
6187,6187,6187,6187,6187,47600,14,0.0078125,1,0,2,4066000000.0,white
6188,6188,6188,6188,6188,47601,16,0.00390625,1,0,2,3988000000.0,white
6189,6189,6189,6189,6189,47602,18,0.001953125,1,0,2,3712000000.0,white
6190,6190,6190,6190,6190,47603,18,0.001953125,1,0,2,3010000000.0,white
6191,6191,6191,6191,6191,47604,18,0.001953125,1,0,1,502000000.0,white
6192,6192,6192,6192,6192,47605,24,0.0009765625,1,0,2,1923000000.0,white
6193,6193,6193,6193,6193,47606,54,1.0,1,0,2,32090000000.0,white
6194,6194,6194,6194,6194,47607,122,1.0,1,0,2,7801000000.0,white
6195,6195,6195,6195,6195,47608,8,0.21875,5,0,2,2667000000.0,white
6196,6196,6196,6196,6196,47609,8,0.21875,5,0,2,250000000.0,white
6197,6197,6197,6197,6197,47610,26,0.0009765625,1,0,2,1897000000.0,white
6198,6198,6198,6198,6198,47611,0,1.0,1,0,1,15000000000.0,white
6199,6199,6199,6199,6199,47612,0,1.0,1,0,1,7500000000.0,white
6200,6200,6200,6200,6200,47613,0,1.0,1,0,1,6095000000.0,white
6201,6201,6201,6201,6201,47614,124,1.0,1,0,2,7796000000.0,white
6202,6202,6202,6202,6202,47615,28,0.0009765625,1,0,2,1872000000.0,white
6203,6203,6203,6203,6203,47616,0,1.0,1,0,1,5485000000.0,white
6204,6204,6204,6204,6204,47617,30,0.0009765625,1,0,2,1852000000.0,white
6205,6205,6205,6205,6205,47618,10,0.109375,5,0,2,2200000000.0,white
6206,6206,6206,6206,6206,47619,10,0.109375,5,0,2,467000000.0,white
6207,6207,6207,6207,6207,47620,32,0.0009765625,1,0,2,1839000000.0,white
6208,6208,6208,6208,6208,47621,56,1.0,1,0,2,32085000000.0,white
6209,6209,6209,6209,6209,47622,126,1.0,1,0,2,7791000000.0,white
6210,6210,6210,6210,6210,47623,34,0.0009765625,1,0,2,1828000000.0,white
6211,6211,6211,6211,6211,47624,58,1.0,1,0,2,32080000000.0,white
6212,6212,6212,6212,6212,47625,128,1.0,1,0,2,7786000000.0,white
6213,6213,6213,6213,6213,47626,36,0.0009765625,1,0,2,1826000000.0,white
6214,6214,6214,6214,6214,47627,38,0.0009765625,1,0,2,1825000000.0,white
6215,6215,6215,6215,6215,47628,72,1.00430297851562,5,0,2,101568000000.0,white
6216,6216,6216,6216,6216,47629,18,0.6435546875,9,0,2,648000000.0,white
6217,6217,6217,6217,6217,47630,12,0.7421875,7,2,2,80000000.0,white
6218,6218,6218,6218,6218,47631,40,0.0009765625,1,0,2,1824000000.0,white
6219,6219,6219,6219,6219,47632,60,1.0,1,0,2,32075000000.0,white
6220,6220,6220,6220,6220,47633,130,1.0,1,0,2,7781000000.0,white
6221,6221,6221,6221,6221,47634,12,0.0546875,5,0,2,1256000000.0,white
6222,6222,6222,6222,6222,47635,12,0.0546875,5,0,2,944000000.0,white
6223,6223,6223,6223,6223,47636,0,1.0,1,0,1,10000000000.0,white
6224,6224,6224,6224,6224,47637,62,1.0,1,0,2,32070000000.0,white
6225,6225,6225,6225,6225,47638,132,1.0,1,0,2,7776000000.0,white
6226,6226,6226,6226,6226,47639,12,0.232421875,9,0,2,687000000.0,white
6227,6227,6227,6227,6227,47640,12,0.232421875,9,0,1,200000000.0,white
6228,6228,6228,6228,6228,47641,14,0.02734375,5,0,2,717000000.0,white
6229,6229,6229,6229,6229,47642,14,0.02734375,5,0,2,539000000.0,white
6230,6230,6230,6230,6230,47643,64,1.0,1,0,2,32065000000.0,white
6231,6231,6231,6231,6231,47644,134,1.0,1,0,2,7771000000.0,white
6232,6232,6232,6232,6232,47645,16,0.041015625,5,5,2,1362000000.0,white
6233,6233,6233,6233,6233,47646,16,0.041015625,5,5,2,299000000.0,white
6234,6234,6234,6234,6234,47647,18,0.623046875,7,5,2,380000000.0,white
6235,6235,6235,6235,6235,47648,0,1.0,1,0,1,15000000000.0,white
6236,6236,6236,6236,6236,47649,66,1.0,1,0,2,32060000000.0,white
6237,6237,6237,6237,6237,47650,136,1.0,1,0,2,7766000000.0,white
6238,6238,6238,6238,6238,47651,16,0.1298828125,9,5,2,226000000.0,white
6239,6239,6239,6239,6239,47652,16,0.1298828125,9,5,2,1000000000.0,white
6240,6240,6240,6240,6240,47653,0,0.5,1,0,1,1884000000.0,white
6241,6241,6241,6241,6241,47654,0,0.5,1,0,2,4923000000.0,white
6242,6242,6242,6242,6242,47655,2,0.25,1,0,2,4849000000.0,white
6243,6243,6243,6243,6243,47656,8,0.0625,1,0,2,4586000000.0,white
6244,6244,6244,6244,6244,47657,10,0.03125,1,0,2,4475000000.0,white
6245,6245,6245,6245,6245,47658,10,0.015625,1,0,2,4391000000.0,white
6246,6246,6246,6246,6246,47659,12,0.0078125,1,0,2,4237000000.0,white
6247,6247,6247,6247,6247,47660,14,0.00390625,1,0,2,4137000000.0,white
6248,6248,6248,6248,6248,47661,14,0.00390625,1,0,2,4009000000.0,white
6249,6249,6249,6249,6249,47662,18,0.001953125,1,0,2,3850000000.0,white
6250,6250,6250,6250,6250,47663,20,0.0009765625,1,0,2,3175000000.0,white
6251,6251,6251,6251,6251,47664,20,0.0009765625,1,0,2,2469000000.0,white
6252,6252,6252,6252,6252,47665,42,0.00439453125,2,0,1,5137000000.0,white
6253,6253,6253,6253,6253,47666,42,0.00439453125,2,0,2,753000000.0,white
6254,6254,6254,6254,6254,47667,0,0.5,1,0,1,2400000000000.0,white
6255,6255,6255,6255,6255,47668,0,0.5,1,0,1,5000000000.0,white
6256,6256,6256,6256,6256,47669,44,0.002197265625,2,0,1,52000000.0,white
6257,6257,6257,6257,6257,47670,44,0.002197265625,2,0,2,701000000.0,white
6258,6258,6258,6258,6258,47671,138,1.0,1,0,2,7761000000.0,white
6259,6259,6259,6259,6259,47672,68,1.0,1,0,2,32055000000.0,white
6260,6260,6260,6260,6260,47673,46,0.002197265625,2,0,2,673000000.0,white
6261,6261,6261,6261,6261,47674,48,0.002197265625,2,0,2,656000000.0,white
6262,6262,6262,6262,6262,47675,140,1.0,1,0,2,7756000000.0,white
6263,6263,6263,6263,6263,47676,50,0.002197265625,2,0,2,645000000.0,white
6264,6264,6264,6264,6264,47677,52,0.002197265625,2,0,2,635000000.0,white
6265,6265,6265,6265,6265,47678,54,0.002197265625,2,0,2,627000000.0,white
6266,6266,6266,6266,6266,47679,56,0.002197265625,2,0,2,625000000.0,white
6267,6267,6267,6267,6267,47680,58,0.002197265625,2,0,2,623000000.0,white
6268,6268,6268,6268,6268,47681,60,0.002197265625,2,0,2,622000000.0,white
6269,6269,6269,6269,6269,47682,62,0.002197265625,2,0,2,621000000.0,white
6270,6270,6270,6270,6270,47683,0,0.5,1,0,1,306000000.0,white
6271,6271,6271,6271,6271,47684,0,0.5,1,0,2,4694000000.0,white
6272,6272,6272,6272,6272,47685,142,1.0,1,0,2,7751000000.0,white
6273,6273,6273,6273,6273,47686,16,0.0625,9,0,2,950000000.0,white
6274,6274,6274,6274,6274,47687,16,0.0625,9,0,1,50000000.0,white
6275,6275,6275,6275,6275,47688,38,1.01107533772786,10,4,2,1880000000.0,white
6276,6276,6276,6276,6276,47689,0,2.0,2,0,2,10000000000.0,white
6277,6277,6277,6277,6277,47690,8,0.34375,5,0,1,741000000.0,white
6278,6278,6278,6278,6278,47691,144,1.0,1,0,2,7746000000.0,white
