,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Mandates,Percentage,validVotesPercentage,Votes,Hondt,territoryName_Aveiro,territoryName_Açores,territoryName_Beja,territoryName_Braga,territoryName_Bragança,territoryName_Castelo Branco,territoryName_Coimbra,territoryName_Faro,territoryName_Guarda,territoryName_Leiria,territoryName_Lisboa,territoryName_Madeira,territoryName_Portalegre,territoryName_Porto,territoryName_Santarém,territoryName_Setúbal,territoryName_Território Nacional,territoryName_Viana do Castelo,territoryName_Vila Real,territoryName_Viseu,territoryName_Évora,Party_A,Party_B.E.,Party_CDS-PP,Party_CH,Party_IL,Party_JPP,Party_L,Party_MAS,Party_MPT,Party_NC,Party_PAN,Party_PCP-PEV,Party_PCTP/MRPP,Party_PDR,Party_PNR,Party_PPD/PSD,Party_PPM,Party_PS,Party_PTP,Party_PURP,Party_R.I.R.,FinalMandates
2068,2068,2068,2068,2298,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,0,6.74,7.08,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,2069,2069,2069,2297,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,0,36.63,38.46,20929,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2070,2070,2070,2070,2296,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,0,36.85,38.69,21054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2071,2071,2071,2071,2295,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,0,0.15,0.15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2072,2072,2072,2072,2270,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,0.46,0.48,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2073,2073,2073,2219,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.11,0.12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2074,2074,2074,2074,2269,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,0.49,0.52,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2075,2075,2075,2075,2267,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,0.64,0.67,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,2076,2076,2076,2240,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,40.35,41.5,1143,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
2077,2077,2077,2077,2239,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.15,0.16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2078,2078,2078,2078,2238,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.25,0.26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2079,2079,2079,2079,2237,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.25,0.27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2080,2080,2080,2080,2236,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.25,0.26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,2081,2081,2081,2235,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.26,0.27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2082,2082,2082,2082,2234,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.28,0.29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2083,2083,2083,2083,2233,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.38,0.4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2084,2084,2084,2084,2232,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.53,0.56,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,2085,2085,2085,2241,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,20.08,20.66,569,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2086,2086,2086,2086,2231,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.64,0.67,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,2087,2087,2087,2229,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.8,0.84,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,2088,2088,2088,2228,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.83,0.87,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089,2089,2089,2089,2227,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,1.45,1.52,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,2090,2090,2090,2226,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,2.24,2.35,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2091,2091,2091,2091,2225,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,4.24,4.45,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,2092,2092,2092,2224,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,7.13,7.49,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2093,2093,2093,2093,2223,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,9.25,9.71,2122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2094,2094,2094,2094,2222,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,25.84,27.14,5929,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2095,2095,2095,2095,2221,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,39.72,41.72,9114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2096,2096,2096,2096,2230,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0.71,0.74,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2097,2097,2097,2097,2242,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,14.08,14.49,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2098,2098,2098,2098,2243,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,10.13,10.42,287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2099,2099,2099,2099,2244,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,3.25,3.34,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,2100,2100,2100,2265,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,2.12,2.22,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2101,2101,2101,2101,2264,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,2.88,3.02,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,2102,2102,2102,2263,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,5.16,5.41,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,2103,2103,2103,2262,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,7.04,7.38,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,2104,2104,2104,2261,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,36.04,37.8,11256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2105,2105,2105,2105,2260,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,36.92,38.72,11531,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2106,2106,2106,2106,2259,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.14,0.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2107,2107,2107,2107,2258,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.14,0.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,2108,2108,2108,2257,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.14,0.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,2109,2109,2109,2256,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.18,0.18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2110,2110,2110,2110,2255,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.21,0.22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2111,2111,2111,2111,2254,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.21,0.22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2112,2112,2112,2112,2253,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.25,0.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2113,2113,2113,2113,2252,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.35,0.36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,2114,2114,2114,2251,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.42,0.44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2115,2115,2115,2115,2250,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.53,0.54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,2116,2116,2116,2249,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.6,0.62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,2117,2117,2117,2248,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.64,0.65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2118,2118,2118,2118,2247,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,0.99,1.02,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,2119,2119,2119,2246,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,1.41,1.45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2120,2120,2120,2120,2245,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,0,3.11,3.2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2121,2121,2121,2121,2268,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,0,0.54,0.56,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,2122,2122,2122,2315,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,0,0.06,0.06,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,2123,2123,2123,2122,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,0,48.23,51.42,3627,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
2124,2124,2124,2124,2120,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,0,0.13,0.13,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2125,2125,2125,2125,1998,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.48,0.51,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2126,2126,2126,2126,1997,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.49,0.52,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,2127,2127,2127,1996,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.5,0.53,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,2128,2128,2128,1995,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.61,0.65,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,2129,2129,2129,1994,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.84,0.9,258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2130,2130,2130,2130,1993,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,1.85,1.98,569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2131,2131,2131,2131,1992,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,2.56,2.74,787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,2132,2132,2132,1991,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,4.31,4.6,1323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2133,2133,2133,2133,1990,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,5.98,6.38,1835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2134,2134,2134,2134,1999,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,0.45,0.48,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,2135,2135,2135,1989,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,37.09,39.57,11384,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2136,2136,2136,2136,1987,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.11,0.11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2137,2137,2137,2137,1986,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.12,0.13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2138,2138,2138,2138,1985,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.14,0.14,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2139,2139,2139,2139,1984,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.16,0.17,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2140,2140,2140,2140,1983,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.2,0.21,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2141,2141,2141,2141,1982,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.27,0.28,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,2142,2142,2142,1981,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.3,0.31,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,2143,2143,2143,1980,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.39,0.41,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,2144,2144,2144,1979,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0.46,0.48,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,2145,2145,2145,1988,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,0,37.4,39.89,11477,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
2146,2146,2146,2146,1978,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,1.27,1.32,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
